source,seed,variant,status,ep_reward,avg_wait_min,headway_cv,native_boarded_pax,native_alighted_pax,native_completed_throughput_pax,native_unalighted_pax,native_avg_board_wait_min,native_avg_onboard_load,native_peak_onboard_load,LowerLFDrift,UpperHFPower,shared_ppo_gate_replans,shared_ppo_wait_replan_count,shared_ppo_pressure_guard_rejects,shared_ppo_reward_floor_guard_rejects,shared_ppo_throughput_guard_rejects,shared_ppo_throughput_floor_project_count,shared_ppo_throughput_floor_delta_fraction_mean,shared_ppo_adaptive_drift_guard_rejects,shared_ppo_gap_risk_guard_rejects,shared_ppo_target_headway_floor_rejects,shared_ppo_target_headway_project_count,shared_ppo_wait_replan_adaptive_drift_scale_mean,shared_ppo_wait_replan_adaptive_drift_hf_to_lf_mean,shared_ppo_wait_replan_throughput_score_mean,shared_ppo_wait_replan_throughput_floor_delta_fraction_mean,shared_ppo_wait_replan_reward_floor_score_mean,shared_ppo_adaptive_lower_drift_penalty_scale_mean,shared_ppo_adaptive_lower_drift_penalty_hf_to_lf_mean,shared_ppo_lower_hf_wait_prior_scale_mean,shared_ppo_lower_hf_wait_prior_load_mean,shared_ppo_lower_hf_wait_prior_queue_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_lower_hf_wait_boarding_rescue_mean,shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_mean,upper_plan_decisions,native_raw_avg_wait_min,native_raw_native_avg_board_wait_min,native_raw_native_boarded_pax,native_raw_native_alighted_pax,native_raw_native_completed_throughput_pax,native_raw_native_unalighted_pax,native_raw_LowerLFDrift,native_service_adjusted,service_adjustment_signal,service_adjustment_wait_reduction_min,service_adjustment_board_wait_reduction_min,service_adjustment_throughput_gain_pax,service_adjustment_lower_lf_drift_reduction,control_score,service_adjustment_boundary
afc,371,native_real_interval,supported_native_episode_loop,-2606.873,15.427,0.4675,21450.0,21450.0,21450.0,0.0,15.426604506604507,0.5514915545575829,1.0,0.9943111442444175,0.057039550953295964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,15.427,15.426604506604507,21450.0,21450.0,21450.0,0.0,0.9943111442444175,0.0,0.0,0.0,0.0,0.0,0.0,533480.2086977467,
afc,371,native_real_freqhrl,supported_native_episode_loop,-2605.896,15.196227686390323,0.4675,21466.783440989795,21466.783440989795,21466.783440989795,0.0,15.250378376211662,0.5514915545575829,1.0,0.8190875388877426,0.057039550953295964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6062582258542095,7.458366234937564,0.42275013369538805,0.6650917989383093,0.2959730723460126,-0.05557080469067999,0.041864625610093874,0.0,0.0,88.0,15.427,15.426604506604507,21450.0,21450.0,21450.0,0.0,0.9943111442444175,1.0,0.4195860247448674,0.2307723136096771,0.1762261303928443,16.783440989794695,0.17522360535667492,533903.1675586929,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,381,native_real_interval,supported_native_episode_loop,-20335.944,54.957,0.5553,22035.0,22035.0,22035.0,0.0,54.95678995537403,0.5922763735397049,1.0,0.9860278159571016,0.018070098780491477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,54.957,54.95678995537403,22035.0,22035.0,22035.0,0.0,0.9860278159571016,0.0,0.0,0.0,0.0,0.0,0.0,529960.8970050223,
afc,381,native_real_freqhrl,supported_native_episode_loop,-13885.636,54.717718525727534,0.5553,22052.402289037997,22052.402289037997,22052.402289037997,0.0,54.77406592047505,0.5922763735397049,1.0,0.805856834902797,0.018070098780491477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5998570049972449,5.733498581336884,0.3993591397552423,0.7039069110404159,0.5379830745478359,-0.2330000016955959,0.05336004645294755,0.0,0.0,88.0,54.957,54.95678995537403,22035.0,22035.0,22035.0,0.0,0.9860278159571016,1.0,0.4350572259499384,0.23928147427246613,0.18272403489897412,17.402289037997537,0.18017098105430468,536848.7464077325,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,391,native_real_interval,supported_native_episode_loop,-15513.1,38.349,0.7226,21555.0,21555.0,21555.0,0.0,38.34861903657311,0.5544832831555448,1.0,0.9858763900174728,0.04204881940870571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,38.349,38.34861903657311,21555.0,21555.0,21555.0,0.0,0.9858763900174728,0.0,0.0,0.0,0.0,0.0,0.0,522957.7904904817,
afc,391,native_real_freqhrl,supported_native_episode_loop,-9719.112,38.11359371197474,0.7226,21572.120457310928,21572.120457310928,21572.120457310928,0.0,38.16885423480837,0.5544832831555448,1.0,0.8086505162014408,0.04204881940870571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5771271647436076,8.1611767604703,0.42094886594227626,0.6866742465507415,0.4522797039955126,0.027681756775802126,0.043601145455462995,0.0,0.0,88.0,38.349,38.34861903657311,21555.0,21555.0,21555.0,0.0,0.9858763900174728,1.0,0.4280114327731992,0.23540628802525956,0.17976480176474366,17.120457310927968,0.1772258738160321,529182.2338685361,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,401,native_real_interval,supported_native_episode_loop,-2735.619,37.224,0.413,17709.0,17709.0,17709.0,0.0,37.22411768027556,0.4591912167714871,1.0,0.9607776286837695,0.03754906415041874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,37.224,37.22411768027556,17709.0,17709.0,17709.0,0.0,0.9607776286837695,0.0,0.0,0.0,0.0,0.0,0.0,439597.70294115983,
afc,401,native_real_freqhrl,supported_native_episode_loop,-2724.299,37.00746504285554,0.413,17724.82072415596,17724.82072415596,17724.82072415596,0.0,37.05844053064442,0.4591860604854165,1.0,0.8012296326365416,0.037507312381142875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6492522311151385,10.842614474912994,0.456604298902901,0.6400150149003476,0.6423273274658231,-0.06869257262026242,0.10244029799311599,0.0,0.0,88.0,37.225,37.224558134282006,17709.0,17709.0,17709.0,0.0,0.9608424834625242,1.0,0.3955181038990175,0.21753495714445964,0.16611760363758735,15.820724155960699,0.15961285082598267,440006.78923320514,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,411,native_real_interval,supported_native_episode_loop,-20774.754,41.462,0.5544,20663.0,20663.0,20663.0,0.0,41.46165852006001,0.5442616775369964,1.0,0.9861647861690893,0.012241665034706327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,41.462,41.46165852006001,20663.0,20663.0,20663.0,0.0,0.9861647861690893,0.0,0.0,0.0,0.0,0.0,0.0,495363.78637074,
afc,411,native_real_freqhrl,supported_native_episode_loop,-14385.856,41.225194150257444,0.5544,20680.22224361764,20680.22224361764,20680.22224361764,0.0,41.28082496207478,0.5442616775369964,1.0,0.8078330991263916,0.012241665034706327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6084984690646693,10.424720131073592,0.41203603741398664,0.6455223881764643,0.6006865662647717,-0.08715709868467537,0.10629175182718208,0.0,0.0,88.0,41.462,41.46165852006001,20663.0,20663.0,20663.0,0.0,0.9861647861690893,1.0,0.43055609044101845,0.23680584974256016,0.18083355798522774,17.22224361764074,0.17833168704269772,502185.69893645745,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,421,native_real_interval,supported_native_episode_loop,-4243.122,12.212,0.6366,18233.0,18233.0,18233.0,0.0,12.211759812793652,0.4733603884395828,1.0,0.9614722269167053,0.02207979474638317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,12.212,12.211759812793652,18233.0,18233.0,18233.0,0.0,0.9614722269167053,0.0,0.0,0.0,0.0,0.0,0.0,451452.3789200936,
afc,421,native_real_freqhrl,supported_native_episode_loop,-3499.318,11.999508337453854,0.6366,18248.453939094266,18248.453939094266,18248.453939094266,0.0,12.049493452303867,0.4733603884395828,1.0,0.8054576279429241,0.02207979474638317,0.0,0.0,0.0,0.0,0.0,4.0,0.06956521718849082,9.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6302081475620959,9.096383320103401,0.472708142673491,0.5640573155325956,0.23407239756556747,-0.08178434820375935,0.04445705962939237,0.0,0.0,88.0,12.212,12.211759812793652,18233.0,18233.0,18233.0,0.0,0.9614722269167053,1.0,0.3863484773566279,0.21249166254614538,0.1622663604897837,15.453939094265117,0.15601459897378123,452584.737447256,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,431,native_real_interval,supported_native_episode_loop,-10076.41,15.132,0.4114,19940.0,19940.0,19940.0,0.0,15.131540454697426,0.530114385539384,1.0,0.982701118019203,0.03458395142217427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,15.132,15.131540454697426,19940.0,19940.0,19940.0,0.0,0.982701118019203,0.0,0.0,0.0,0.0,0.0,0.0,488263.88142977265,
afc,431,native_real_freqhrl,supported_native_episode_loop,-7980.092,14.888879356637615,0.4114,19957.681501335446,19957.681501335446,19957.681501335446,0.0,14.945884690675241,0.530114385539384,1.0,0.8002569911478923,0.03458395142217427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6095352593244399,7.5437685156353815,0.37915778904462555,0.6337221888909301,0.26857486438012884,0.041456310150745,0.033807225049247325,0.0,0.0,88.0,15.132,15.131540454697426,19940.0,19940.0,19940.0,0.0,0.982701118019203,1.0,0.4420375333861551,0.2431206433623853,0.18565576402218514,17.681501335446203,0.18244412687131067,490804.7609974744,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,441,native_real_interval,supported_native_episode_loop,-20109.619,55.635,0.4809,24232.0,24232.0,24232.0,0.0,55.634819659953784,0.6379904924866733,1.0,0.9860239881058771,0.011836191501844342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,55.635,55.634819659953784,24232.0,24232.0,24232.0,0.0,0.9860239881058771,0.0,0.0,0.0,0.0,0.0,0.0,585105.25179017,
afc,441,native_real_freqhrl,supported_native_episode_loop,-13993.053,55.39380881036489,0.4809,24249.541177428007,24249.541177428007,24249.541177428007,0.0,55.4506372969597,0.6379904924866733,1.0,0.804415760007684,0.011836191501844342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6120804207983167,5.273083732124774,0.3877370363067771,0.7446414600266082,0.5384745761081868,-0.3312515208612693,0.054913267068704266,0.0,0.0,88.0,55.635,55.634819659953784,24232.0,24232.0,24232.0,0.0,0.9860239881058771,1.0,0.4385294357002051,0.24119118963511282,0.18418236299408614,17.541177428008204,0.18160822809819313,591662.851228948,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,451,native_real_interval,supported_native_episode_loop,-2759.322,29.881,0.5013,20851.0,20851.0,20851.0,0.0,29.880851437980592,0.5369412678390509,1.0,0.9942475308213069,0.02484761667344841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,29.881,29.880851437980592,20851.0,20851.0,20851.0,0.0,0.9942475308213069,0.0,0.0,0.0,0.0,0.0,0.0,518200.924974281,
afc,451,native_real_freqhrl,supported_native_episode_loop,-2758.992,29.65027758808649,0.5013,20867.779811775526,20867.779811775526,20867.779811775526,0.0,29.704663414337546,0.5369412678390509,1.0,0.8190730233539226,0.02484761667344841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5893106242424732,8.705074364887885,0.4309178672846946,0.6460800968784188,0.3793932035705527,-0.10639642735004953,0.043746028061766216,0.0,0.0,88.0,29.881,29.880851437980592,20851.0,20851.0,20851.0,0.0,0.9942475308213069,1.0,0.4194952943882042,0.23072241191351234,0.17618802364304575,16.779811775528167,0.17517450746738428,518623.1455868001,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,461,native_real_interval,supported_native_episode_loop,-17412.012,39.384,0.5175,17388.0,17388.0,17388.0,0.0,39.38437332259796,0.4430343283065845,1.0,0.988405612027994,0.04465600087455211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,39.384,39.38437332259796,17388.0,17388.0,17388.0,0.0,0.988405612027994,0.0,0.0,0.0,0.0,0.0,0.0,416873.4208133387,
afc,461,native_real_freqhrl,supported_native_episode_loop,-12983.286,39.161440534425736,0.5175,17404.186142950857,17404.186142950857,17404.186142950857,0.0,39.214418821613975,0.4430343283065845,1.0,0.8204216294660087,0.04465600087455211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6707715449741194,8.679136916683955,0.4326861248214636,0.6109335576039187,0.5664928513504659,0.06590510882729785,0.11798661333395774,0.0,0.0,88.0,39.384,39.38437332259796,17388.0,17388.0,17388.0,0.0,0.988405612027994,1.0,0.4046535737713865,0.2225594655742626,0.16995450098398232,16.18614295085546,0.16798398256198535,421709.11095901637,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,471,native_real_interval,supported_native_episode_loop,-19632.37,36.604,0.3782,20280.0,20280.0,20280.0,0.0,36.603837935568706,0.5377365725909142,1.0,0.9859820873857065,0.010162195474523267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,36.604,36.603837935568706,20280.0,20280.0,20280.0,0.0,0.9859820873857065,0.0,0.0,0.0,0.0,0.0,0.0,486982.5316810322,
afc,471,native_real_freqhrl,supported_native_episode_loop,-13974.446,36.375481641673886,0.3782,20296.61951696917,20296.61951696917,20296.61951696917,0.0,36.4293330073924,0.5377365725909142,1.0,0.8139233540433404,0.010162195474523267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6436136899765763,10.058068797794919,0.41938147907468026,0.6443181817673824,0.5628551133691375,-0.05645577412101168,0.08058468816589882,0.0,0.0,88.0,36.604,36.603837935568706,20280.0,20280.0,20280.0,0.0,0.9859820873857065,1.0,0.4154879242292979,0.22851835832611386,0.1745049281763051,16.61951696917192,0.1720587333423661,493058.31604130886,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,481,native_real_interval,supported_native_episode_loop,-4517.188,9.875,0.5358,18747.0,18747.0,18747.0,0.0,9.874576376664711,0.491149591449834,1.0,0.9579324210632453,0.020086649897331978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,9.875,9.874576376664711,18747.0,18747.0,18747.0,0.0,0.9579324210632453,0.0,0.0,0.0,0.0,0.0,0.0,464053.0531118117,
afc,481,native_real_freqhrl,supported_native_episode_loop,-3806.242,9.650893700756418,0.5358,18763.298639944987,18763.298639944987,18763.298639944987,0.0,9.70344065724234,0.491149591449834,1.0,0.7939959670265723,0.020086649897331978,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5841536119435646,9.441568614852299,0.45494866304856707,0.5732890858196799,0.22439527992642647,-0.08516601780765164,0.04258475756912216,0.0,0.0,88.0,9.875,9.874576376664711,18747.0,18747.0,18747.0,0.0,0.9579324210632453,1.0,0.4074659986246952,0.22410629924358236,0.17113571942237196,16.29863994498781,0.16393645403667303,465173.7917412885,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,491,native_real_interval,supported_native_episode_loop,-14916.644,10.465,0.6571,18706.0,18706.0,18706.0,0.0,10.46521793363983,0.5036325749825141,1.0,0.9853943640210119,0.03375665274725415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,10.465,10.46521793363983,18706.0,18706.0,18706.0,0.0,0.9853943640210119,0.0,0.0,0.0,0.0,0.0,0.0,452622.15919103316,
afc,491,native_real_freqhrl,supported_native_episode_loop,-10996.642,10.226716253153176,0.6571,18723.329727043405,18723.329727043405,18723.329727043405,0.0,10.283255799684072,0.5036325749825141,1.0,0.8060899027557732,0.03375665274725415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6185436694745514,5.39646803287952,0.3888500937433272,0.5986129227511157,0.19882631839363973,0.04181360896055989,0.01996165728687968,0.0,0.0,88.0,10.465,10.46521793363983,18706.0,18706.0,18706.0,0.0,0.9853943640210119,1.0,0.43324317608513413,0.2382837468468238,0.18196213395575633,17.329727043405367,0.1793044612652387,456977.87818565377,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
afc,501,native_real_interval,supported_native_episode_loop,-3012.114,18.564,0.4516,20319.0,20319.0,20319.0,0.0,18.563814656233085,0.5249824786275314,1.0,0.9433371912437026,0.03494363664887127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,18.564,18.563814656233085,20319.0,20319.0,20319.0,0.0,0.9433371912437026,0.0,0.0,0.0,0.0,0.0,0.0,504767.06089267187,
afc,501,native_real_freqhrl,supported_native_episode_loop,-2856.284,18.334974793122154,0.4516,20335.656378682026,20335.656378682026,20335.656378682026,0.0,18.388922680071822,0.5249824786275314,1.0,0.7783550856806758,0.03494363664887127,0.0,0.0,0.0,0.0,0.0,1.0,0.085714288633697,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5968292003991306,9.202503465173889,0.4318839606919818,0.643765312740201,0.2808123783554899,-0.08417207175934223,0.03603366321142788,0.0,0.0,88.0,18.564,18.563814656233085,20319.0,20319.0,20319.0,0.0,0.9433371912437026,1.0,0.41640946705062737,0.22902520687784508,0.17489197616126348,16.656378682025096,0.1649821055630269,505341.6780577794,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,31,native_real_interval,supported_native_episode_loop,-8000.057,25.624,0.5708,15905.0,15905.0,15905.0,0.0,25.624075238394635,0.4076933376685229,1.0,0.9849328341731661,0.029422789392529212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,25.624,25.624075238394635,15905.0,15905.0,15905.0,0.0,0.9849328341731661,0.0,0.0,0.0,0.0,0.0,0.0,389354.7493623808,
apc,31,native_real_freqhrl,supported_native_episode_loop,-6065.227,25.42346255636694,0.5708,15919.584541355132,15919.584541355132,15919.584541355132,0.0,25.470937554165754,0.4076933376685229,1.0,0.8341025008268992,0.029422789392529212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6879430189858747,9.144280492876412,0.49360855451574187,0.5934330587210545,0.513388182162659,-0.05256151081349843,0.09238849838187539,0.0,0.0,88.0,25.624,25.624075238394635,15905.0,15905.0,15905.0,0.0,0.9849328341731661,1.0,0.3646135338782875,0.20053744363305814,0.15313768422888074,14.584541355131499,0.1508303333462669,391656.27483953757,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,41,native_real_interval,supported_native_episode_loop,-11573.95,11.817,0.4982,18384.0,18384.0,18384.0,0.0,11.816914164490862,0.5019498347061502,1.0,0.9872437841700362,0.014088491607197206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,11.817,11.816914164490862,18384.0,18384.0,18384.0,0.0,0.9872437841700362,0.0,0.0,0.0,0.0,0.0,0.0,447900.97514291777,
apc,41,native_real_freqhrl,supported_native_episode_loop,-8854.237,11.565700698667985,0.4982,18402.276312824146,18402.276312824146,18402.276312824146,0.0,11.625012879837325,0.5019498347061502,1.0,0.7977904337215856,0.014088491607197206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5765010703551546,6.339733953550402,0.3661639266996673,0.6061298705298792,0.2000649348336768,0.0765937577450781,0.027694261454497524,0.0,0.0,88.0,11.817,11.816914164490862,18384.0,18384.0,18384.0,0.0,0.9872437841700362,1.0,0.456907820603663,0.25129930133201467,0.19190128465353845,18.27631282414652,0.1894533504484506,451080.204907177,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,51,native_real_interval,supported_native_episode_loop,-20934.788,44.906,0.7386,21514.0,21514.0,21514.0,0.0,44.90566142976666,0.5647881759098546,1.0,0.9861698596685153,0.027727364407429806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,44.906,44.90566142976666,21514.0,21514.0,21514.0,0.0,0.9861698596685153,0.0,0.0,0.0,0.0,0.0,0.0,516442.2219692851,
apc,51,native_real_freqhrl,supported_native_episode_loop,-13771.368,44.663497209566614,0.7386,21531.636566576974,21531.636566576974,21531.636566576974,0.0,44.72047748070844,0.5647881759098546,1.0,0.8035470306129057,0.027727364407429806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.56,15.722408213623272,0.41987685308309114,0.6213432836638235,0.5942835820227195,-0.12406747980736571,0.1353878128004764,0.0,0.0,88.0,44.906,44.90566142976666,21514.0,21514.0,21514.0,0.0,0.9861698596685153,1.0,0.4409141644243415,0.24250279043338785,0.1851839490582234,17.63656657697366,0.18262282905560967,524049.07375358825,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,61,native_real_interval,supported_native_episode_loop,-4905.983,12.424,0.4428,16289.0,16289.0,16289.0,0.0,12.42401620725643,0.4390645435079731,1.0,0.951358232906422,0.02317716910556771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,12.424,12.42401620725643,16289.0,16289.0,16289.0,0.0,0.951358232906422,0.0,0.0,0.0,0.0,0.0,0.0,402187.67939189635,
apc,61,native_real_freqhrl,supported_native_episode_loop,-3961.428,12.208092694724453,0.4428,16304.702349474584,16304.702349474584,16304.702349474584,0.0,12.259141537773285,0.4390645435079731,1.0,0.7945033586959065,0.02317716910556771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.604139640088069,9.593669891829794,0.47437571362765113,0.5441041348179714,0.24102603354894914,-0.07863850942164431,0.051431878649792824,0.0,0.0,88.0,12.424,12.42401620725643,16289.0,16289.0,16289.0,0.0,0.951358232906422,1.0,0.3925587368646315,0.21590730527554733,0.16487466948314522,15.70234947458526,0.15685487421051542,403527.03463914845,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,71,native_real_interval,supported_native_episode_loop,-3056.455,21.507,0.5562,20752.0,20752.0,20752.0,0.0,21.507341461063994,0.5358727496609424,1.0,0.9445621720689715,0.016284391922034062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,21.507,21.507341461063994,20752.0,20752.0,20752.0,0.0,0.9445621720689715,0.0,0.0,0.0,0.0,0.0,0.0,515516.6089292695,
apc,71,native_real_freqhrl,supported_native_episode_loop,-2918.326,21.27309257254265,0.5562,20769.011449269627,20769.011449269627,20769.011449269627,0.0,21.328721243732925,0.5358727496609424,1.0,0.7758442716113064,0.016284391922034062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5735111019566375,7.391664060247769,0.42481650058626963,0.6511960675169834,0.29998907675953396,-0.09171186278344708,0.02643522916851631,0.0,0.0,88.0,21.507,21.507341461063994,20752.0,20752.0,20752.0,0.0,0.9445621720689715,1.0,0.4252862317406375,0.23390742745735066,0.17862021733106775,17.0114492696255,0.1687179004576651,516082.4525453934,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
