check,metric,treatment,control,direction,n_common,delta_mean,delta_ci95_low,delta_ci95_high,improvement_mean,improvement_ci95_low,improvement_ci95_high,win_rate,sign_p_value,status,noninferiority_margin
native_real_demand_shared_ppo_lower_hf_wait_prior_load_mean,shared_ppo_lower_hf_wait_prior_load_mean,native_real_freqhrl,native_real_interval,increase,96,0.6361705865702018,0.6244382521084055,0.6474105594816261,0.6361705865702018,0.6246720764107124,0.6471685405789782,1.0,2.5243548967072524e-29,supported,
native_real_demand_shared_ppo_lower_hf_wait_prior_queue_mean,shared_ppo_lower_hf_wait_prior_queue_mean,native_real_freqhrl,native_real_interval,increase,96,0.42485006535550857,0.385533304112928,0.46378984427270264,0.42485006535550857,0.38446018152863476,0.46670667491001105,1.0,2.5243548967072524e-29,supported,
native_real_demand_shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,native_real_freqhrl,native_real_interval,increase,96,-0.04634910854477142,-0.06483271933802764,-0.028301551978574577,-0.04634910854477142,-0.06399022966974466,-0.02778672470882376,0.3020833333333333,0.00013222219842747373,not_supported,
native_real_demand_shared_ppo_lower_hf_wait_boarding_rescue_mean,shared_ppo_lower_hf_wait_boarding_rescue_mean,native_real_freqhrl,native_real_interval,increase,96,0.0598511740107797,0.0530221734055761,0.0675367827323465,0.0598511740107797,0.0528318888572174,0.06768499511837361,1.0,2.5243548967072524e-29,supported,
native_real_demand_shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_count,native_real_freqhrl,native_real_interval,increase,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,not_supported,
native_real_demand_shared_ppo_wait_replan_pressure_override_mean,shared_ppo_wait_replan_pressure_override_mean,native_real_freqhrl,native_real_interval,increase,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,not_supported,
native_real_demand_wait_proxy_noninferiority,avg_wait_min,native_real_freqhrl,native_real_interval,decrease,96,-0.23042402475766818,-0.23268751161159995,-0.2278727436655249,0.23042402475766818,0.22801098139266662,0.23273189888514437,1.0,2.5243548967072524e-29,supported,0.1
native_real_demand_wait_noninferiority,native_avg_board_wait_min,native_real_freqhrl,native_real_interval,decrease,96,-0.17596288660765935,-0.17768862912478525,-0.17401275120262616,0.17596288660765935,0.17412352267208914,0.17772517905202356,1.0,2.5243548967072524e-29,supported,0.1
native_real_demand_alighted_noninferiority,native_alighted_pax,native_real_freqhrl,native_real_interval,increase,96,16.75886846722443,16.57332075143214,16.92272811720712,16.75886846722443,16.58332646270419,16.926636757199535,1.0,2.5243548967072524e-29,supported,19.779177083333334
native_real_demand_completed_throughput_noninferiority,native_completed_throughput_pax,native_real_freqhrl,native_real_interval,increase,96,16.75886846722443,16.57332075143214,16.92272811720712,16.75886846722443,16.58332646270419,16.926636757199535,1.0,2.5243548967072524e-29,supported,19.779177083333334
