baseline,seed,total_return,mean_reward,base_mean_reward,leakage_reward_penalty,leakage_reward_penalty_total,sharpe,sortino,max_drawdown,calmar,turnover,transaction_cost,inventory_drift_mean,post_shift_mean_pnl,post_shift_cum_pnl_120,recovery_cost_120,recovery_regret_120,promotion_count,promotion_delay,PromotionDelay,ShockResponseTime,regime_promotion_accuracy,regime_promotion_precision,regime_promotion_recall,UpperHFPower,LowerLFDrift,FocusScore,freq_attr_n,freq_attr_high_component_pnl,freq_attr_high_component_pnl_total,freq_attr_high_frequency_cost,freq_attr_high_frequency_cost_total,freq_attr_leakage_cost,freq_attr_leakage_cost_total,freq_attr_low_component_pnl,freq_attr_low_component_pnl_total,freq_attr_low_frequency_cost,freq_attr_low_frequency_cost_total,freq_attr_lower_credit,freq_attr_lower_credit_total,freq_attr_promotion_adaptation_cost,freq_attr_promotion_adaptation_cost_total,freq_attr_task_reward,freq_attr_task_reward_total,freq_attr_upper_credit,freq_attr_upper_credit_total,scenario,freq_method
swapped,2026,-0.11144880223633469,-0.00018224805070673046,-0.00016617846563067473,1.6069585076055778e-05,0.01157010125476016,-29.21119093535321,-33.646479637613204,0.11144880223633469,-1.0,27.897539084140917,0.1673852345048455,0.0010440010611289378,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.07692307692307693,0.5,0.0,0.0,0.0915315477168186,0.1659946116011062,-0.4700389632424894,720.0,-2.314915576950476e-06,-0.0016667392154043426,0.00027006560161088274,0.1944472331598356,1.6069585076055778e-05,0.01157010125476016,7.070394443637462e-05,0.050906839994189726,1.3674743534915465e-07,9.845815345139135e-05,-0.0002781003941489107,-0.2002322837872157,0.0,0.0,-0.00016617846563067473,-0.1196484952540858,-8.171539973377044e-06,-0.0058835087808314715,stationary_low_noise,ema
no_promotion,2026,0.02377470209698518,-6.629298323861152e-05,3.2597004083998364e-05,9.888998732260991e-05,0.07120079087227914,7.004616758292399,6.622664647331639,0.0032821840861614326,7.243561443499068,3.3760242064161923,0.020256145238497152,2.2678193890062943e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0008231051685317781,1.9309309240657768,1.0789089633718414,720.0,2.9816875446639335e-06,0.002146815032158032,5.781016480915289e-05,0.04162331866259008,9.888998732260991e-05,0.07120079087227914,5.779420798058283e-05,0.04161182974601964,1.410870178266485e-06,0.0010158265283518693,-0.00010725515847045787,-0.07722371409872966,0.0,0.0,3.2597004083998364e-05,0.023469842940478824,-5.0855863839571435e-05,-0.036616221964491436,stationary_low_noise,ema
no_leakage,2026,0.011056938115653336,1.4617266486966585e-05,1.4617266486966585e-05,0.0,0.0,3.432626248700563,3.8623367455949875,0.0042912684485439945,2.5766130104036953,6.422149942657828,0.03853289965594697,0.0003312821772765656,0.0,0.0,0.0,0.0,0,-1.0,-1.0,66.0,0.5,0.0,0.0,0.0008231051685317781,1.0197648214992021,0.8962264136683932,720.0,2.6745740207281696e-06,0.001925693294924282,8.351981310590534e-05,0.060134265436251846,0.0,0.0,6.61231730096068e-05,0.04760868456691689,7.065006163492309e-07,0.0005086804437714462,-8.351981310590534e-05,-0.060134265436251846,0.0,0.0,1.4617266486966585e-05,0.010524431870615941,-7.065006163492309e-07,-0.0005086804437714462,stationary_low_noise,ema
freq_hrl,2026,0.02377470209698518,-6.629298323861152e-05,3.2597004083998364e-05,9.888998732260991e-05,0.07120079087227914,7.004616758292399,6.622664647331639,0.0032821840861614326,7.243561443499068,3.3760242064161923,0.020256145238497152,2.2678193890062943e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0008231051685317781,1.9309309240657768,1.0789089633718414,720.0,2.9816875446639335e-06,0.002146815032158032,5.781016480915289e-05,0.04162331866259008,9.888998732260991e-05,0.07120079087227914,5.779420798058283e-05,0.04161182974601964,1.410870178266485e-06,0.0010158265283518693,-0.00010725515847045787,-0.07722371409872966,0.0,0.0,3.2597004083998364e-05,0.023469842940478824,-5.0855863839571435e-05,-0.036616221964491436,stationary_low_noise,ema
freq_hrl_recovery_tuned,2026,0.02377470209698518,-6.629298323861152e-05,3.2597004083998364e-05,9.888998732260991e-05,0.07120079087227914,7.004616758292399,6.622664647331639,0.0032821840861614326,7.243561443499068,3.3760242064161923,0.020256145238497152,2.2678193890062943e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0008231051685317781,1.9309309240657768,1.0789089633718414,720.0,2.9816875446639335e-06,0.002146815032158032,5.781016480915289e-05,0.04162331866259008,9.888998732260991e-05,0.07120079087227914,5.779420798058283e-05,0.04161182974601964,1.410870178266485e-06,0.0010158265283518693,-0.00010725515847045787,-0.07722371409872966,0.0,0.0,3.2597004083998364e-05,0.023469842940478824,-5.0855863839571435e-05,-0.036616221964491436,stationary_low_noise,ema
vanilla_rl,42,-0.943048622935797,-0.004024545182972885,-0.003987853095165042,3.669208780784396e-05,0.02641830322164765,-57.76727730098207,-58.076509945664874,0.9427911832604692,-1.0002730611824748,482.6922009411889,2.8961532056471335,0.008764721882987788,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.727865210924188,0.00553435852657495,-0.006680536672785911,720.0,-3.67138570861134e-05,-0.026433977102001648,0.0042825925774805295,3.0834666557859816,3.669208780784396e-05,0.02641830322164765,8.882521353028863e-05,0.06395415374180781,2.293910339421711e-05,0.01651615444383632,-0.004300938621384452,-3.0966758073968057,0.0,0.0,-0.003987853095165042,-2.87125422851883,-4.128514729813909e-05,-0.029725306054660144,stationary_high_noise,ema
hrl_raw,42,-0.8397675767687507,-0.0026398710590374267,-0.0026029224360091,3.6948623028326744e-05,0.026603008580395254,-61.305803922022896,-62.81758899747394,0.8392854330679546,-1.0005744692827965,311.7085908035579,1.8702515448213473,0.03176853976206813,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.727865210924188,0.00833885116519971,-0.0018227531572520654,720.0,-3.027668910727972e-05,-0.021799216157241397,0.002860231618665411,2.059366765439096,3.6948623028326744e-05,0.026603008580395254,8.846292265196512e-05,0.06369330430941489,1.4612771969208559e-05,0.010521195817830162,-0.002878705930179574,-2.0726682697292933,0.0,0.0,-0.0026029224360091,-1.874104153926552,-3.3087083483371925e-05,-0.023822700108027787,stationary_high_noise,ema
raw_history,42,-0.1892710413469444,-0.00030998562130774525,-0.0002937507592018511,1.6234862105894133e-05,0.011689100716243777,-14.357014270991282,-19.844437101096595,0.1892710413469444,-1.0,46.87437564788654,0.28124625388731916,0.0012613333825679173,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.043209876543209874,0.5,0.0,0.0,0.07342501594092041,0.21156770298496833,0.23217298526985586,720.0,-3.251934666420006e-05,-0.02341392959822404,0.0005937173827377193,0.4274765155711579,1.6234862105894133e-05,0.011689100716243777,0.00013191105129320595,0.09497595693110827,3.826463472372511e-06,0.002755053700108208,-0.0006018348137906663,-0.43332106592927977,0.0,0.0,-0.0002937507592018511,-0.21150054662533277,-1.1943894525319576e-05,-0.008599604058230095,stationary_high_noise,ema
freq_single_policy,42,-0.5081243892218166,-0.0010063607460251496,-0.0009891546671562433,1.7206078868906222e-05,0.01238837678561248,-33.329036560040784,-39.52257317436367,0.5060732022665431,-1.0040531427984862,132.92344537016317,0.797540672220979,0.00224854710215476,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.23942531487188198,0.06659291200437759,-0.23288192603517086,720.0,-2.3302237687685653e-05,-0.01677761113513367,0.0013441034088858615,0.9677544543978203,1.7206078868906222e-05,0.01238837678561248,0.00014634004282044485,0.10536483083072029,8.859934045450213e-06,0.006379152512724154,-0.0013527064483203146,-0.9739486427906265,0.0,0.0,-0.0009891546671562433,-0.7121913603524952,-1.7462973479903326e-05,-0.012573340905530394,stationary_high_noise,ema
lf_upper_only,42,-0.010276471876344506,-0.00010769620598607121,-1.4388517403914858e-05,9.330768858215637e-05,0.06718153577915259,-1.112186606593579,-1.5062594489996164,0.013375276252207247,-0.7683184767603314,7.396733110933461,0.04438039866560077,5.06599713127544e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,93.12962962962963,0.5,0.0,0.0,0.0029455740651618623,1.7085530656939787,1.1141408966269286,720.0,-7.126302677060748e-06,-0.005130937927483739,0.00018131530038651778,0.1305470162782928,9.330768858215637e-05,0.06718153577915259,5.4478547806883584e-05,0.03922455442095618,4.183206767902799e-06,0.0030119088728900152,-0.00022796914467759595,-0.1641377841678691,0.0,0.0,-1.4388517403914858e-05,-0.010359732530818698,-5.083705105898098e-05,-0.036602676762466306,stationary_high_noise,ema
hf_lower_only,42,-0.06180783378380461,-0.00013125443334478595,-9.430582598819932e-05,3.6948607356586634e-05,0.026602997296742377,-20.24096464937064,-26.96568170678949,0.06180783378380461,-1.0,12.495208683984103,0.07497125210390462,0.0028524342729275742,0.0,0.0,0.0,0.0,0,-1.0,-1.0,1.6604938271604939,0.5,0.0,0.0,0.0,0.7235733234184973,0.09614327442751479,720.0,-4.246476113337467e-06,-0.003057462801602976,0.0001526977105704877,0.10994235161075115,3.6948607356586634e-05,0.026602997296742377,1.9772257704194152e-05,0.01423602554701979,2.016649759817115e-06,0.0014519878270683228,-0.000171172014248781,-0.12324385025912232,0.0,0.0,-9.430582598819932e-05,-0.0679001947115035,-2.0490953438110433e-05,-0.014753486475439512,stationary_high_noise,ema
allfreq_alllayers,42,-0.5467755847001348,-0.0011221783010347782,-0.001099948549360107,2.2161409167170662e-05,0.015956214600362877,-33.39938584806472,-38.5579912535374,0.5449216217974406,-1.0034022560833222,146.48177573993752,0.8788906544396251,0.000909982880887875,0.0,0.0,0.0,0.0,22,-1.0,-1.0,0.0,0.4847222222222222,0.0,0.0,0.23952380590841674,0.1236770360897544,-0.2382120703953429,720.0,-2.417506251847421e-05,-0.01740604501330143,0.001458405328492005,1.0500518365142435,2.2161409167170662e-05,0.015956214600362877,0.00014672794341962232,0.10564411926212808,9.464467062685727e-06,0.006814416285133723,-0.0014694860330755905,-1.0580299438144252,6.834250750063696e-08,4.9206605400458615e-05,-0.001099948549360107,-0.7919629555392771,-2.0613514153771696e-05,-0.014841730190715621,stationary_high_noise,ema
swapped,42,-0.33938379840084887,-0.0006096410340740299,-0.0005911270032463576,1.8445688320171687e-05,0.013280895590523615,-26.815585246697637,-34.24120135549485,0.33938379840084887,-1.0,77.85276510068864,0.4671165906041319,0.007824985549296339,0.0,0.0,0.0,0.0,22,-1.0,-1.0,0.012345679012345678,0.4847222222222222,0.0,0.0,0.23053633092500134,0.11687282218667533,-0.4233141180268137,720.0,-1.9591531746667975e-05,-0.014105902857600942,0.0008607983016973899,0.6197747772221207,1.8445688320171687e-05,0.013280895590523615,9.288754210464184e-05,0.06687903031534212,9.532526979833397e-06,0.006863419425480046,-0.0008700211458574757,-0.6264152250173826,6.834250750063696e-08,4.9206605400458615e-05,-0.0005911270032463576,-0.42561144233737747,-1.882371364741988e-05,-0.013553073826142313,stationary_high_noise,ema
no_promotion,42,-0.010276471876344506,-0.00010769620598607121,-1.4388517403914858e-05,9.330768858215637e-05,0.06718153577915259,-1.112186606593579,-1.5062594489996164,0.013375276252207247,-0.7683184767603314,7.396733110933461,0.04438039866560077,5.06599713127544e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,93.12962962962963,0.5,0.0,0.0,0.0029455740651618623,1.7085530656939787,1.1141408966269286,720.0,-7.126302677060748e-06,-0.005130937927483739,0.00018131530038651778,0.1305470162782928,9.330768858215637e-05,0.06718153577915259,5.4478547806883584e-05,0.03922455442095618,4.183206767902799e-06,0.0030119088728900152,-0.00022796914467759595,-0.1641377841678691,0.0,0.0,-1.4388517403914858e-05,-0.010359732530818698,-5.083705105898098e-05,-0.036602676762466306,stationary_high_noise,ema
no_leakage,42,-0.0634942541811706,-9.299926345893991e-05,-9.293092095143927e-05,0.0,0.0,-7.220867574629903,-10.309766934529248,0.060958843057425605,-1.041592179191402,17.786196855480323,0.10671718113288195,0.0009408662636051592,0.0,0.0,0.0,0.0,22,-1.0,-1.0,0.7407407407407407,0.4847222222222222,0.0,0.0,0.0033201284697883695,0.7855392742696193,1.0170225470890362,720.0,-8.803123188677565e-06,-0.006338248695847847,0.0002684210626834465,0.19326316513208147,0.0,0.0,6.597224189345133e-05,0.047500014163284955,2.7601699849172797e-06,0.0019873223891404414,-0.0002684210626834465,-0.19326316513208147,6.834250750063696e-08,4.9206605400458615e-05,-9.293092095143927e-05,-0.06691026308503628,-2.828512492417917e-06,-0.0020365289945409003,stationary_high_noise,ema
freq_hrl,42,-0.009821575714812791,-0.00010614241499644041,-1.375263351030537e-05,9.232143897863443e-05,0.06647143606461679,-1.064895377237681,-1.4403244679049654,0.012921804361369138,-0.7600777290960424,7.470215637077188,0.044821293822463124,5.1688344734706775e-05,0.0,0.0,0.0,0.0,22,-1.0,-1.0,92.5679012345679,0.4847222222222222,0.0,0.0,0.00316506383974641,1.6764885112534653,1.1638976623383863,720.0,-6.411640353824956e-06,-0.004616381054753968,0.00018114453659836264,0.1304240663508211,9.232143897863443e-05,0.06647143606461679,5.501418050863223e-05,0.039610209966215205,3.6834651469442143e-06,0.0026520949057998342,-0.00022730525608767986,-0.1636597843831295,6.834250750063696e-08,4.9206605400458615e-05,-1.375263351030537e-05,-0.009901896127419867,-4.991252714376206e-05,-0.03593701954350868,stationary_high_noise,ema
freq_hrl_recovery_tuned,42,-0.019561504465825275,-0.00011038093637135962,-2.7506808996938383e-05,8.123482978792013e-05,0.058489077447302494,-2.077144757835597,-2.839832975590642,0.02217780243891343,-0.8820307836948909,8.927517586072838,0.05356510551643701,6.58620560994829e-05,0.0,0.0,0.0,0.0,157,-1.0,-1.0,32.7037037037037,0.3909722222222222,0.0,0.0,0.006664296033351432,1.3447386753843997,1.0955991869967048,720.0,-6.946804761123163e-06,-0.005001699428008677,0.00019469495236430794,0.14018036570230172,8.123482978792013e-05,0.058489077447302494,5.396769976032406e-05,0.03885674382743332,3.497209660483052e-06,0.0025179909555477975,-0.00023531236725826799,-0.16942490442595295,1.6392975865011136e-06,0.0011802942622808018,-2.7506808996938383e-05,-0.019804902477795636,-4.575392214094423e-05,-0.03294282394147985,stationary_high_noise,ema
vanilla_rl,123,-0.9370207824843272,-0.0038837518548896217,-0.0038478511581604142,3.590069672920809e-05,0.025848501645029824,-54.04782070787401,-54.96500950288053,0.9367360949114286,-1.000303914383619,470.4272658601275,2.822563595160765,0.008411309807288372,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.6905562111242386,0.006783071203341376,-0.010962402035170505,720.0,-1.9318297800480926e-07,-0.00013909174416346266,0.004154070251403605,2.9909305810105953,3.590069672920809e-05,0.025848501645029824,8.93918599332298e-05,0.06436213915192546,2.7302632450341268e-05,0.01965789536424571,-0.004172020599768208,-3.00385483183311,0.0,0.0,-0.0038478511581604142,-2.770452833875498,-4.525298081494531e-05,-0.03258214618676062,stationary_high_noise,ema
hrl_raw,123,-0.8258686952303551,-0.0025209785227804883,-0.002484723775220767,3.625474755972129e-05,0.026103418242999325,-55.843786153379035,-57.183088015040155,0.8253447294186109,-1.0006348448025024,301.26979495713374,1.8076187697428026,0.030323040262476682,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.6905562111242386,0.010455178679725279,-0.003049695841714571,720.0,-2.5805583990124208e-06,-0.0018580020472889428,0.0027510440139749083,1.980751690061934,3.625474755972129e-05,0.026103418242999325,8.908448834598013e-05,0.06414083160910569,1.8203871893847036e-05,0.013106787763569865,-0.0027691713877547684,-1.9938033991834332,0.0,0.0,-0.002484723775220767,-1.7890011181589522,-3.633124567370768e-05,-0.026158496885069528,stationary_high_noise,ema
raw_history,123,-0.1787683601480592,-0.00029544653438537193,-0.0002760846341983033,1.936190018706864e-05,0.013940568134689421,-12.50354079994463,-17.3043686558833,0.1787683601480592,-1.0,49.30459621764223,0.2958275773058533,0.0013761884679355334,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.02097902097902098,0.5,0.0,0.0,0.06818052556875001,0.2628697915107587,0.13238623352955778,720.0,-2.585307501039459e-06,-0.0018614214007484104,0.0006097925660514473,0.4390506475570421,1.936190018706864e-05,0.013940568134689421,0.00014012468538562577,0.10088977347765055,7.088335286696423e-06,0.0051036014064214244,-0.0006194735161449816,-0.4460209316243868,0.0,0.0,-0.0002760846341983033,-0.19878093662277838,-1.6769285380230743e-05,-0.012073885473766135,stationary_high_noise,ema
freq_single_policy,123,-0.5011057477270783,-0.0009863374171751606,-0.0009693999327270822,1.6937484448078265e-05,0.01219498880261635,-30.264360770471573,-35.43339687284431,0.49881300351643276,-1.0045964002431425,131.78797261682732,0.7907278357009639,0.0022266031107082114,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.22711811423135356,0.07077381917049515,-0.23363191569505007,720.0,-1.3053549905852298e-05,-0.009398555932213655,0.0013335442835233217,0.9601518841367915,1.6937484448078265e-05,0.01219498880261635,0.00014633992854041412,0.10536474854909818,1.2049711665498087e-05,0.008675792399158623,-0.0013420130257473606,-0.9662493785380997,0.0,0.0,-0.0009693999327270822,-0.6979679515634992,-2.051845388953722e-05,-0.0147732868004668,stationary_high_noise,ema
lf_upper_only,123,-0.02349558843349775,-0.00013031877887046921,-3.309957322735906e-05,9.721920564311014e-05,0.06999782806303931,-2.24148143039008,-2.6165397173133353,0.02794563146112694,-0.8407606915657172,8.052818856138147,0.048316913136828885,7.78391747432797e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,27.678321678321677,0.5,0.0,0.0,0.002450266123276515,1.8277437598168276,1.0309686479293043,720.0,4.581350368127517e-06,0.003298572265051812,0.0001927725407923226,0.13879622937047226,9.721920564311014e-05,0.06999782806303931,2.9581578555151195e-05,0.02129873655970886,2.2638408026596945e-05,0.0162996537791498,-0.00024138214361387768,-0.17379514340199193,0.0,0.0,-3.309957322735906e-05,-0.023831692723698526,-7.124801084815204e-05,-0.051298567810669465,stationary_high_noise,ema
hf_lower_only,123,-0.060392836947763984,-0.00013416159271225226,-9.510134835510691e-05,3.906024435714537e-05,0.028123375937144663,-16.06038819857344,-23.124860047181617,0.061898716527108655,-0.9756718771594373,13.181557394358293,0.07908934436614977,0.004298460385896417,0.0,0.0,0.0,0.0,0,-1.0,-1.0,1.867132867132867,0.5,0.0,0.0,0.0,0.759324330741393,0.06885599880709292,720.0,-3.4942385434948647e-06,-0.0025158517513163025,0.00016614503630777805,0.1196244261416002,3.906024435714537e-05,0.028123375937144663,2.683612257983325e-05,0.01932200825747994,3.372718076451142e-06,0.002428357015044822,-0.00018567515848635075,-0.13368611411017253,0.0,0.0,-9.510134835510691e-05,-0.06847297081567698,-2.2902840255023826e-05,-0.016490044983617155,stationary_high_noise,ema
allfreq_alllayers,123,-0.537905564691203,-0.0010948423621195977,-0.0010729331152289148,2.1039366464623424e-05,0.015148343854528864,-29.78308710792259,-34.0525093558715,0.5357400335484639,-1.004042130524381,144.67297070553346,0.8680378242332007,0.0008856313994640648,0.0,0.0,0.0,0.0,79,-1.0,-1.0,0.006993006993006993,0.44513888888888886,0.0,0.0,0.22779980979858194,0.1250864443012283,-0.1813557245857681,720.0,-1.3153743482042878e-05,-0.009470695307070872,0.0014408476963797938,1.0374103413934515,2.1039366464623424e-05,0.015148343854528864,0.00014759998026483487,0.10627198579068112,1.235805671761947e-05,0.008897800836686018,-0.0014513673796121053,-1.0449845133207158,8.698804260593504e-07,0.0006263139067627323,-0.0010729331152289148,-0.7725118429648187,-2.3747620375990526e-05,-0.01709828667071318,stationary_high_noise,ema
swapped,123,-0.32478633925386846,-0.000583228271245765,-0.0005612206541722032,2.113773664750239e-05,0.01521917038620172,-22.617509602842365,-29.99412583289798,0.3266558064545021,-0.9942769509566516,76.68356063553514,0.4601013638132109,0.008062836030713422,0.0,0.0,0.0,0.0,79,-1.0,-1.0,0.02097902097902098,0.44513888888888886,0.0,0.0,0.19139254907137435,0.15089917428125169,-0.3511951504106327,720.0,-1.6176014817935553e-05,-0.011646730668913599,0.0008579031550058924,0.6176902716042425,2.113773664750239e-05,0.01521917038620172,0.00011011070466995203,0.07927970736236546,1.4178941607404045e-05,0.010208837957330913,-0.0008684720233296434,-0.6252998567973432,8.698804260593504e-07,0.0006263139067627323,-0.0005612206541722032,-0.4040788710039863,-2.561769035721459e-05,-0.018444737057194505,stationary_high_noise,ema
no_promotion,123,-0.02349558843349775,-0.00013031877887046921,-3.309957322735906e-05,9.721920564311014e-05,0.06999782806303931,-2.24148143039008,-2.6165397173133353,0.02794563146112694,-0.8407606915657172,8.052818856138147,0.048316913136828885,7.78391747432797e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,27.678321678321677,0.5,0.0,0.0,0.002450266123276515,1.8277437598168276,1.0309686479293043,720.0,4.581350368127517e-06,0.003298572265051812,0.0001927725407923226,0.13879622937047226,9.721920564311014e-05,0.06999782806303931,2.9581578555151195e-05,0.02129873655970886,2.2638408026596945e-05,0.0162996537791498,-0.00024138214361387768,-0.17379514340199193,0.0,0.0,-3.309957322735906e-05,-0.023831692723698526,-7.124801084815204e-05,-0.051298567810669465,stationary_high_noise,ema
no_leakage,123,-0.0784436313754443,-0.00011702904651111353,-0.0001161591660850542,0.0,0.0,-8.284130504110873,-10.283231033263133,0.07594869284612882,-1.0328503155988504,18.950192801730836,0.11370115681038499,0.0013864422064501691,0.0,0.0,0.0,0.0,79,-1.0,-1.0,0.5104895104895105,0.44513888888888886,0.0,0.0,0.003976995268962067,0.8717701911018233,0.9265597971699553,720.0,2.9813294824980983e-06,0.0021465572273986306,0.0002792335610595329,0.20104816396286368,0.0,0.0,4.1550662193105e-05,0.029916476779035597,1.790627502861649e-05,0.012892518020603873,-0.0002792335610595329,-0.20104816396286368,8.698804260593504e-07,0.0006263139067627323,-0.0001161591660850542,-0.08363459958123902,-1.877615545467584e-05,-0.013518831927366604,stationary_high_noise,ema
freq_hrl,123,-0.028503599145669245,-0.00013445537023691362,-4.025157564166899e-05,9.333391416918528e-05,0.0672004182018134,-2.758515176899876,-3.1661025840261128,0.032460145324163636,-0.8781106449468327,8.604107504381599,0.0516246450262896,8.247353710340069e-05,0.0,0.0,0.0,0.0,79,-1.0,-1.0,24.48951048951049,0.44513888888888886,0.0,0.0,0.003568421007611707,1.7340704765265451,1.0766816077752976,720.0,5.037876699806269e-06,0.003627271223860513,0.00019266291944203967,0.13871730199826857,9.333391416918528e-05,0.0672004182018134,2.65763906025782e-05,0.019135001233856305,2.3733142710298465e-05,0.017087862751414894,-0.0002393298765266323,-0.17231751109917526,8.698804260593504e-07,0.0006263139067627323,-4.025157564166899e-05,-0.028981134462001668,-7.126998022095045e-05,-0.05131438575908433,stationary_high_noise,ema
freq_hrl_recovery_tuned,123,-0.037500160863870535,-0.00014006697591116996,-5.3204418164387395e-05,8.441914718227167e-05,0.060781785971235604,-3.517565887074409,-4.219139372207169,0.040066352855389065,-0.9359514453241938,10.334616720275143,0.06200770032165086,0.00010117256064241236,0.0,0.0,0.0,0.0,254,-1.0,-1.0,11.72027972027972,0.3236111111111111,0.0,0.0,0.006522206479826331,1.4417619429841522,1.011379068340925,720.0,3.843451593607126e-06,0.0027672851473971305,0.00021289669441259382,0.15328561997706755,8.441914718227167e-05,0.060781785971235604,2.9276281365583155e-05,0.02107892258321987,2.3689415013589568e-05,0.01705637880978449,-0.0002551062680037297,-0.18367651296268536,2.4434105645109044e-06,0.001759255606447851,-5.3204418164387395e-05,-0.038307181078358926,-6.83423991692363e-05,-0.049206527401850136,stationary_high_noise,ema
vanilla_rl,456,-0.9291003190052117,-0.003718657555162347,-0.0036830499470029304,3.560760815941657e-05,0.02563747787477993,-50.78536884880525,-51.74950626063354,0.9287798282322569,-1.0003450664659297,452.9597108859681,2.7177582653158083,0.008001051450044632,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.7103612590136801,0.006669413901612306,-0.009848021319592391,720.0,1.874163457294472e-05,0.013493976892520198,0.004002920261138071,2.882102588019411,3.560760815941657e-05,0.02563747787477993,8.887477870728129e-05,0.06398984066924253,2.5337013926775486e-05,0.01824265002727835,-0.00402072406521778,-2.8949213269568013,0.0,0.0,-0.0036830499470029304,-2.65179596184211,-4.314081800648377e-05,-0.031061388964668313,stationary_high_noise,ema
hrl_raw,456,-0.8185954459236039,-0.0024625493560776657,-0.0024265642295517305,3.5985126525935415e-05,0.025909291098673497,-51.50441562306798,-53.014993935242146,0.8180495947077271,-1.0006672593194936,296.3615877950719,1.7781695267704316,0.029633045398207727,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.7103612590136801,0.01020194417706962,-0.01712993568969333,720.0,1.3637943573791185e-05,0.009819319373129654,0.0027117876815912515,1.952487130745701,3.5985126525935415e-05,0.025909291098673497,8.874381596315997e-05,0.06389554749347517,1.6294757384923875e-05,0.01173222531714519,-0.002729780244854219,-1.9654417762950378,0.0,0.0,-0.0024265642295517305,-1.7471262452772458,-3.428732064789158e-05,-0.024686870866481938,stationary_high_noise,ema
raw_history,456,-0.1611380102061769,-0.0002654223941927819,-0.00024650877410909566,1.8913620083686302e-05,0.013617806460254138,-11.52451616933422,-17.97969724313643,0.1611380102061769,-1.0,49.03811214169902,0.29422867285019405,0.0013296755811025773,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.030120481927710843,0.5,0.0,0.0,0.06965986215784936,0.23250027546925822,0.22591662552619662,720.0,2.2320933160537974e-05,0.01607107187558734,0.0005866093696715573,0.4223587461635213,1.8913620083686302e-05,0.013617806460254138,0.00014248057840672996,0.10258601645284557,4.4522674162947e-06,0.003205632539732184,-0.0005960661797134005,-0.4291676493936484,0.0,0.0,-0.00024650877410909566,-0.17748631735854886,-1.3909077458137853e-05,-0.010014535769859254,stationary_high_noise,ema
freq_single_policy,456,-0.5063726401503048,-0.0010006965184927246,-0.0009843287686437097,1.6367749849014784e-05,0.011784779891290644,-29.168286665287255,-36.084669570554965,0.5040584115730733,-1.0045911912669192,136.3102583762507,0.8178615502575041,0.0023479257030065703,0.0,0.0,0.0,0.0,0,-1.0,-1.0,0.006024096385542169,0.5,0.0,0.0,0.24328380906573538,0.05787596174361999,-0.12216008102950555,720.0,1.2897959411668904e-05,0.00928653077640161,0.0013682342329603737,0.9851286477314691,1.6367749849014784e-05,0.011784779891290644,0.00014338794315272348,0.10323931906996091,1.000142031722156e-05,0.007201022628399523,-0.0013764181078848813,-0.9910210376771145,0.0,0.0,-0.0009843287686437097,-0.708716713423471,-1.8185295241728953e-05,-0.013093412574044845,stationary_high_noise,ema
lf_upper_only,456,0.030336481602086574,-5.4439557342280365e-05,4.15134510292542e-05,9.595300837153457e-05,0.06908616602750489,2.4141947869398126,3.5454843863486567,0.008880128808274379,3.4162208969108048,7.207990254691987,0.04324794152815193,5.096053000608815e-05,0.0,0.0,0.0,0.0,0,-1.0,-1.0,23.40875912408759,0.5,0.0,0.0,0.0016310560681960327,1.7160727987856321,0.8887719354696427,720.0,1.7615665996830144e-05,0.012683279517717702,0.00020591652751985226,0.14825989981429363,9.595300837153457e-05,0.06908616602750489,8.40662915482028e-05,0.060527729914706015,1.554075201210164e-06,0.001118934144871318,-0.00025389303170561956,-0.18280298282804608,0.0,0.0,4.15134510292542e-05,0.029889684741063027,-4.953057938697744e-05,-0.03566201715862376,stationary_high_noise,ema
