environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,upper_hf_penalty_coef,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,reconstruction_integrity_pass,minimum_normalized_safety_slack,condition_gate_pass
HalfCheetah-v5,low_frequency,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,370.68504028659595,465.7607736048493,95.07573331825337,-6.078665820748778,193.2877314417117,7.413700805731919,True,2.5e-05,0.0023728148658860968,0.0004649213726619865,-0.0019078934932241103,-0.001374910903073304,nan,0.00023728148658860968,True,strict_relative_improvement,True,4.794429741824217,0.0023728148658860968,0.000385549490288334,-0.0019872653755977627,-0.0014638403954388881,nan,0.00023728148658860968,True,strict_relative_improvement,True,5.16921453285078,0.001893371634989096,0.05791347247910877,0.0653322928925877,True,0.32618511564628866,0.2086059355157578,True,2.6041666666666666e-06,5.208333333333333e-06,True,5.513576192663986e-09,True,0.18007672820448264,True
HalfCheetah-v5,high_frequency,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,409.7669342628855,491.87324923497295,82.10631497208743,-27.26046839479411,192.14611506434613,8.19533868525771,False,2.5e-05,0.002328763347905306,0.00048096528468447665,-0.001847798063220829,-0.0013055270422885077,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.6060957995702445,0.002328763347905306,0.0003934543300231434,-0.0019353090178821624,-0.001402802231589177,nan,0.0002328763347905306,True,strict_relative_improvement,True,5.0238075837589085,0.0019367850125285846,0.058363001388008845,0.06493310356426514,True,0.32642717243134084,0.2093649126574654,True,1.3020833333333333e-06,2.6041666666666666e-06,True,5.418718374213615e-09,True,-2.326338232223636,False
HalfCheetah-v5,mixed,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,376.5334071465785,407.6454924959444,31.11208534936585,-66.5325910089944,126.5452802849458,7.53066814293157,False,2.5e-05,0.002534498710807454,0.0004840288747494109,-0.002050469836058043,-0.0014909182529256075,nan,0.00025344987108074545,True,strict_relative_improvement,True,4.882497578586744,0.002534498710807454,0.0004032267926609008,-0.0021312719181465533,-0.0015851192074369694,nan,0.00025344987108074545,True,strict_relative_improvement,True,5.2541724747296215,0.0020748038779388237,0.05692311855874877,0.06358577198897639,True,0.32552756896485174,0.20800705144022189,True,0.0,0.0,True,5.476198285905085e-09,True,-7.834885530235876,False
HalfCheetah-v5,ood_chirp,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,417.8788644970345,478.13889466969545,60.26003017266102,-62.78493976868857,177.96127186892622,8.35757728994069,False,2.5e-05,0.0023824868082626127,0.0005151340212935416,-0.0018673527869690711,-0.0013460132536037104,nan,0.0002382486808262613,True,strict_relative_improvement,True,4.649614717427405,0.0023824868082626127,0.0004193901002082484,-0.0019630967080543644,-0.001439667631628458,nan,0.0002382486808262613,True,strict_relative_improvement,True,5.0427097713011495,0.0016112713804308167,0.058742101964122884,0.06597976811574738,True,0.32917960592406054,0.21255157142644712,True,0.0,0.0,True,7.884735606654795e-09,True,-6.5123373186458595,False
Hopper-v5,standard,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,187.52321516978705,106.98260587328406,-80.54060929650296,-104.59672607439754,-57.436914769705524,3.750464303395741,False,2.5e-05,0.07511655608883952,0.0013298542069842053,-0.07378670188185532,-0.06138839235887093,nan,0.007511655608883953,True,strict_relative_improvement,True,7.172418379547055,0.07511655608883952,0.001407510175738133,-0.0737090459131014,-0.06149773092803864,nan,0.007511655608883953,True,strict_relative_improvement,True,7.1869742344558425,0.0025529570195186565,0.13988335695944484,0.15820494925390555,False,0.07984331146820173,-0.017988321289525187,False,0.0,0.0,True,1.649559633980379e-08,True,-26.889007230303108,False
Hopper-v5,low_frequency,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,188.07015546676288,71.54425490217727,-116.52590056458561,-137.96483599557314,-96.00558732711201,3.761403109335258,False,2.5e-05,0.07637973804567831,0.0016735548301361949,-0.07470618321554212,-0.06254422187823311,nan,0.007637973804567832,True,strict_relative_improvement,True,7.188588162063218,0.07637973804567831,0.0018629759570723257,-0.07451676208860598,-0.062464349661302,nan,0.007637973804567832,True,strict_relative_improvement,True,7.178130910051783,0.00351840292696702,0.12182924821937269,0.13714672019874213,False,0.08499714182912757,-0.014194457036758491,False,0.0,0.0,True,1.6547743090591816e-08,True,-35.67908809166569,False
Hopper-v5,high_frequency,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,187.64328637119053,95.84737884102151,-91.79590753016902,-112.28794905274037,-71.90792920235383,3.7528657274238104,False,2.5e-05,0.07509951728268122,0.0013224100097684202,-0.07377710727291278,-0.06139230639694209,nan,0.007509951728268122,True,strict_relative_improvement,True,7.174793742795447,0.07509951728268122,0.001400202662737022,-0.07369931461994418,-0.06137905769890263,nan,0.007509951728268122,True,strict_relative_improvement,True,7.173029590571992,0.0025477546292498234,0.14020993417279246,0.15835897005829092,False,0.08070950723430828,-0.018555727284951945,False,0.0,0.0,True,1.623474751053508e-08,True,-28.920587947552676,False
Hopper-v5,mixed,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,187.70218006738378,71.31781890122461,-116.38436116615915,-137.10353100024807,-96.06792127411708,3.7540436013476755,False,2.5e-05,0.07614407828896269,0.0016709612810015342,-0.07447311700796115,-0.06258697027051341,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.2195453247197,0.07614407828896269,0.0018598408313810985,-0.07428423745758159,-0.062298501074602254,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.181660672046326,0.003503813339976499,0.12183697487705883,0.13729351549275046,False,0.0853820159879003,-0.014696178376454299,False,0.0,0.0,True,1.6952358373834322e-08,True,-35.521560631589054,False
Hopper-v5,ood_chirp,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,188.2217150081512,70.16343597360793,-118.05827903454326,-140.0402527627686,-96.58795828897703,3.764434300163024,False,2.5e-05,0.07604436618038303,0.0016041189765021663,-0.07444024720388086,-0.06237411331059825,nan,0.007604436618038304,True,strict_relative_improvement,True,7.2023319337874545,0.07604436618038303,0.0017772505160534983,-0.07426711566432953,-0.06204751147341067,nan,0.007604436618038304,True,strict_relative_improvement,True,7.15938307990223,0.003368191978079279,0.1231627578550616,0.1386870653865958,False,0.08394571303513118,-0.014588511413336516,False,0.0,0.0,True,1.589450120146995e-08,True,-36.200875774802064,False
Walker2d-v5,standard,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,226.90328807016124,209.34289625600826,-17.56039181415298,-45.61950053587049,11.463910379734402,4.5380657614032245,False,2.5e-05,0.06749590538462097,0.001388930085025595,-0.06610697529959537,-0.05761697114619275,nan,0.006749590538462098,True,strict_relative_improvement,True,7.536365401407126,0.06749590538462097,0.0020888050976908376,-0.06540710028693014,-0.05688806205814858,nan,0.006749590538462098,True,strict_relative_improvement,True,7.428372318880041,0.027290654387397424,0.016233312193815977,0.01672791180967515,True,0.05698680998162395,-0.01367213351112858,False,0.0,0.0,True,1.8380149269684985e-08,True,-9.052630996198785,False
Walker2d-v5,low_frequency,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,246.10234561472834,230.0402016667746,-16.06214394795374,-34.708123400107795,3.456888045286263,4.922046912294567,False,2.5e-05,0.06450461496587226,0.0014633435805219848,-0.06304127138535029,-0.054634871823966355,nan,0.006450461496587226,True,strict_relative_improvement,True,7.469916742061365,0.06450461496587226,0.002189600953099821,-0.06231501401277245,-0.053959294558723725,nan,0.006450461496587226,True,strict_relative_improvement,True,7.36518357442676,0.026064961261433574,0.017660346415546018,0.018322051468724787,True,0.058436133091607174,-0.01030864721551005,False,0.0,0.0,True,1.888793870978786e-08,True,-6.051562900266529,False
Walker2d-v5,high_frequency,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,235.76362719365073,205.64880750098683,-30.114819692663914,-57.36541007373883,-2.9999080974019994,4.715272543873015,False,2.5e-05,0.06696392667017584,0.0014270785751143455,-0.0655368480950615,-0.05708867657076387,nan,0.006696392667017584,True,strict_relative_improvement,True,7.525288078154149,0.06696392667017584,0.0021384487300254488,-0.0648254779401504,-0.05630819743794379,nan,0.006696392667017584,True,strict_relative_improvement,True,7.40873590273226,0.027109929848313914,0.016584132388142978,0.017084973568549752,True,0.05786514516517706,-0.012471747289480266,False,0.0,0.0,True,1.844573833306274e-08,True,-11.165873666895237,False
Walker2d-v5,mixed,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,238.0131881284006,230.95693968988513,-7.056248438515492,-27.633378718635182,13.998325536799653,4.760263762568012,False,2.5e-05,0.06482719714911633,0.0014661352724188617,-0.06336106187669747,-0.05512475064187767,nan,0.006482719714911634,True,strict_relative_improvement,True,7.503337035392572,0.06482719714911633,0.0021939867917616764,-0.06263321035735465,-0.054260235092612276,nan,0.006482719714911634,True,strict_relative_improvement,True,7.369980113100092,0.026032123957698602,0.017503095100506176,0.018120199421539303,True,0.05858857784466179,-0.01035022159237302,False,0.0,0.0,True,1.8451848788917418e-08,True,-4.80500999459909,False
Walker2d-v5,ood_chirp,crossed_router_a004_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.04,0.0,16,239.1724903431753,222.1944807624473,-16.97800958072797,-33.33374960197351,-0.21307667496470803,4.783449806863506,False,2.5e-05,0.06544584809707213,0.0014504787497332142,-0.06399536934733892,-0.05587247455782292,nan,0.006544584809707214,True,strict_relative_improvement,True,7.537206894309083,0.06544584809707213,0.002173215332677043,-0.0632726327643951,-0.055204838877603635,nan,0.006544584809707214,True,strict_relative_improvement,True,7.435193443550676,0.026371789304611936,0.017357696955105972,0.018110650542102768,True,0.058247239311886606,-0.010979806394077474,False,0.0,0.0,True,1.8439175195638475e-08,True,-5.968558456314263,False
HalfCheetah-v5,standard,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,490.7004446949666,586.2639533145892,95.56350861962255,-46.553291543636774,235.7198862587338,9.814008893899333,False,2.5e-05,0.0021466311721285774,0.00045041793140734084,-0.0016962132407212364,-0.0011808975419780952,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.501166466371255,0.0021466311721285774,0.00034550025674203274,-0.0018011309153865445,-0.0012939765629055658,nan,0.00021466311721285775,True,strict_relative_improvement,True,5.027940801877352,0.001893200918245821,0.05395841510563019,0.058856802334637505,True,0.3193522174402929,0.20648245193736167,True,0.00041406249999999993,0.0008281249999999999,True,4.772886966033973e-09,True,-3.7435550596021594,False
HalfCheetah-v5,low_frequency,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,370.68504028659595,440.3540325856282,69.66899229903225,-59.70199207858738,201.725578307036,7.413700805731919,False,2.5e-05,0.0023728148658860968,0.00047666139049456927,-0.0018961534753915274,-0.001380696224178439,nan,0.00023728148658860968,True,strict_relative_improvement,True,4.818811421104428,0.0023728148658860968,0.0003692388675238164,-0.0020035759983622805,-0.0014843531689985336,nan,0.00023728148658860968,True,strict_relative_improvement,True,5.255663643797264,0.0021576292665843573,0.05394567389445157,0.05938804726363728,True,0.3181865879916243,0.2064341359577599,True,0.0003854166666666666,0.0007708333333333332,True,4.82083447558046e-09,True,-7.052927093096157,False
HalfCheetah-v5,high_frequency,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,409.7669342628855,429.0147608583635,19.24782659547803,-81.24666350484961,117.17483070478784,8.19533868525771,False,2.5e-05,0.002328763347905306,0.00046908085321496545,-0.0018596824946903402,-0.0012992798221059735,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.579269457648668,0.002328763347905306,0.00037382679609648816,-0.0019549365518088174,-0.001407131203776323,nan,0.0002328763347905306,True,strict_relative_improvement,True,5.0423967297579635,0.0021088816530257523,0.0558725814467428,0.05948344784485985,True,0.3155488509395163,0.2021514707851093,True,0.00044140624999999996,0.0008828124999999999,True,4.6778100902453515e-09,True,-8.913765205457732,False
HalfCheetah-v5,mixed,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,376.5334071465785,370.0159502277186,-6.517456918859949,-85.12610728131219,75.07086843844255,7.53066814293157,False,2.5e-05,0.002534498710807454,0.0004891657892371267,-0.0020453329215703274,-0.0014891611375402204,nan,0.00025344987108074545,True,strict_relative_improvement,True,4.875564786007704,0.002534498710807454,0.00038947715138231407,-0.0021450215594251403,-0.001587962207254702,nan,0.00025344987108074545,True,strict_relative_improvement,True,5.265389682320257,0.002356653579478603,0.05586109773544617,0.06066155636849996,True,0.31485275207594293,0.20152008007936587,True,0.0004427083333333333,0.0008854166666666666,True,4.583518898664946e-09,True,-10.30392491949246,False
HalfCheetah-v5,ood_chirp,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,417.8788644970345,513.2455551372258,95.36669064019131,-31.863875611962523,223.9439701178497,8.35757728994069,False,2.5e-05,0.0023824868082626127,0.0004943635529395645,-0.001888123255323048,-0.001365756691839981,nan,0.0002382486808262613,True,strict_relative_improvement,True,4.732483752285433,0.0023824868082626127,0.00038389863178058713,-0.0019985881764820255,-0.0014721223610642243,nan,0.0002382486808262613,True,strict_relative_improvement,True,5.1789318453257,0.002029729687784882,0.05493185777680005,0.05990386324611804,True,0.320988242172489,0.20878712809940245,True,0.00047786458333333334,0.0009557291666666667,True,4.848753736128037e-09,True,-2.8125732501827274,False
Hopper-v5,standard,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,187.52321516978705,87.42719181044548,-100.09602335934156,-124.50069176272531,-75.23452537989301,3.750464303395741,False,2.5e-05,0.07511655608883952,0.0010367097952147584,-0.07407984629362477,-0.06187601129161909,nan,0.007511655608883953,True,strict_relative_improvement,True,7.2373333541062514,0.07511655608883952,0.0010546469204837903,-0.07406190916835574,-0.06149064558441578,nan,0.007511655608883953,True,strict_relative_improvement,True,7.186030987854591,0.0023766388323792275,0.16261548457112604,0.1816890201457403,False,0.06800676590039742,-0.025902209163149045,False,0.0,0.0,True,1.0332724097042074e-08,True,-32.19607432338445,False
Hopper-v5,low_frequency,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,188.07015546676288,53.09047606099671,-134.97967940576618,-150.87607828192282,-120.35226476881805,3.761403109335258,False,2.5e-05,0.07637973804567831,0.001330429117401286,-0.07504930892827702,-0.06275963051901678,nan,0.007637973804567832,True,strict_relative_improvement,True,7.216790489839578,0.07637973804567831,0.0013375040306145716,-0.07504223401506376,-0.06280933242353241,nan,0.007637973804567832,True,strict_relative_improvement,True,7.223297700493522,0.0027641338243080257,0.13816621607480756,0.1540178244584493,False,0.07923845055974685,-0.017499813469677966,False,0.0,0.0,True,1.2586516952386012e-08,True,-39.1116482058172,False
Hopper-v5,high_frequency,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,187.64328637119053,75.84423468075337,-111.79905169043715,-130.6555890634547,-93.55142719900152,3.7528657274238104,False,2.5e-05,0.07509951728268122,0.0010285702680460221,-0.0740709470146352,-0.06166812636219533,nan,0.007509951728268122,True,strict_relative_improvement,True,7.211521004864926,0.07509951728268122,0.0010465667970138291,-0.07405295048566737,-0.06198303440501383,nan,0.007509951728268122,True,strict_relative_improvement,True,7.253453104326119,0.0023663673734085435,0.16309633936084145,0.18169334924432498,False,0.06873508121493124,-0.026628384584127314,False,0.0,0.0,True,1.0624905311052344e-08,True,-33.814885091331114,False
Hopper-v5,mixed,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,187.70218006738378,52.9304428788439,-134.77173718853987,-150.46751768792768,-120.49021371469601,3.7540436013476755,False,2.5e-05,0.07614407828896269,0.0013164533946800902,-0.0748276248942826,-0.06275635954459487,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.241791214076799,0.07614407828896269,0.0013238477489286417,-0.07482023054003405,-0.06268562620483241,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.232501806239458,0.002741250472055991,0.13819340306546263,0.15389755542851694,False,0.07915068721929144,-0.018771063519812916,False,0.0,0.0,True,1.3656048989964445e-08,True,-39.08145180676934,False
Hopper-v5,ood_chirp,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,188.2217150081512,51.345232940251314,-136.8764820678999,-152.83615187743268,-122.46897962158478,3.764434300163024,False,2.5e-05,0.07604436618038303,0.0013143493863959712,-0.07473001679398705,-0.0626087415363129,nan,0.007604436618038304,True,strict_relative_improvement,True,7.233186057176174,0.07604436618038303,0.0013165896023370595,-0.07472777657804597,-0.06256120709529348,nan,0.007604436618038304,True,strict_relative_improvement,True,7.22693517451293,0.002729662499406424,0.1422207582629479,0.15844640292946244,False,0.07968750107016642,-0.01690660765926254,False,0.0,0.0,True,1.4288680453467437e-08,True,-39.60003168890845,False
Walker2d-v5,standard,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,226.90328807016124,161.77280794767648,-65.13048012248476,-90.68196399317515,-39.39777214320474,4.5380657614032245,False,2.5e-05,0.06749590538462097,0.0007038414354353877,-0.06679206394918558,-0.05841198949969835,nan,0.006749590538462098,True,strict_relative_improvement,True,7.654153043335218,0.06749590538462097,0.0008430075892356722,-0.0666528977953853,-0.058431491158050214,nan,0.006749590538462098,True,strict_relative_improvement,True,7.657042353174198,0.0214500131095151,0.014917823558614497,0.01558962780914593,True,0.04345961999931641,-0.027324325935109528,False,0.0,0.0,True,1.8480508269937357e-08,True,-18.982514304758595,False
Walker2d-v5,low_frequency,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,246.10234561472834,180.97831730337458,-65.12402831135378,-89.51162817595812,-40.749180242263336,4.922046912294567,False,2.5e-05,0.06450461496587226,0.0007001772451828296,-0.06380443772068944,-0.05549155973860182,nan,0.006450461496587226,True,strict_relative_improvement,True,7.6027270712275365,0.06450461496587226,0.0008383379634964279,-0.06366627700237584,-0.05532258842058549,nan,0.006450461496587226,True,strict_relative_improvement,True,7.576531841924062,0.02094088177288559,0.015023476104643288,0.01571446593220149,True,0.04343906510203738,-0.025207533566681338,False,0.0,0.0,True,1.8211750489825377e-08,True,-17.18585433478314,False
Walker2d-v5,high_frequency,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,235.76362719365073,162.07606766336897,-73.68755953028176,-102.87831142451678,-44.37660620724062,4.715272543873015,False,2.5e-05,0.06696392667017584,0.000694216353460398,-0.06626971031671544,-0.05789766528440079,nan,0.006696392667017584,True,strict_relative_improvement,True,7.646097707138648,0.06696392667017584,0.0008316127175241102,-0.06613231395265173,-0.057797651552016334,nan,0.006696392667017584,True,strict_relative_improvement,True,7.631162243022713,0.021375405956599286,0.014812371205644296,0.015314451765471864,True,0.04338535746853397,-0.026796565799177857,False,0.0,0.0,True,1.821156128651657e-08,True,-20.818104991236613,False
Walker2d-v5,mixed,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,238.0131881284006,191.4067987618135,-46.606389366587145,-74.16214373879487,-18.180040957485513,4.760263762568012,False,2.5e-05,0.06482719714911633,0.0006973514390537033,-0.06412984571006264,-0.055995101833399966,nan,0.006482719714911634,True,strict_relative_improvement,True,7.637594141946215,0.06482719714911633,0.0008348721571781554,-0.06399232499193819,-0.05578446267009381,nan,0.006482719714911634,True,strict_relative_improvement,True,7.605101735584477,0.02064304860711315,0.015337953770165296,0.016027906147113104,True,0.04347424395862556,-0.025380368271315085,False,0.0,0.0,True,1.8217170380805024e-08,True,-14.57941900656083,False
Walker2d-v5,ood_chirp,crossed_router_a010_pd_u0p5_l2,primal_dual,0.5,2.0,causal_ema_high_pass,0.1,0.0,16,239.1724903431753,177.33804934513245,-61.83444099804282,-84.36302368744774,-39.17875625398313,4.783449806863506,False,2.5e-05,0.06544584809707213,0.0007009030330950795,-0.06474494506397706,-0.05656032977017519,nan,0.006544584809707214,True,strict_relative_improvement,True,7.6423098507765435,0.06544584809707213,0.0008385119079449968,-0.06460733618912715,-0.056446486070542215,nan,0.006544584809707214,True,strict_relative_improvement,True,7.6249147519363385,0.021118698315325778,0.015029299740548497,0.01569802720450466,True,0.04343850730560275,-0.0258330916704398,False,0.0,0.0,True,1.8524767452657842e-08,True,-16.636439618620003,False
HalfCheetah-v5,standard,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,490.7004446949666,508.9952994458969,18.294854750930313,-99.94723516797843,135.25149055663178,9.814008893899333,False,2.5e-05,0.0021466311721285774,0.00047003321964071324,-0.0016765979524878641,-0.0011301172399227797,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.264608352827407,0.0021466311721285774,0.0003670015960256205,-0.0017796295761029566,-0.0012380669664551148,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.767488064693761,0.0015188893574492233,0.059197840182959684,0.06456705624624458,True,0.32785684294283657,0.21460006804906573,True,1.3020833333333333e-06,2.6041666666666666e-06,True,5.345723664995523e-09,True,-9.184139452951635,False
HalfCheetah-v5,low_frequency,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,370.68504028659595,388.222746961462,17.537706674866,-62.8565614303544,95.71934940518246,7.413700805731919,False,2.5e-05,0.0023728148658860968,0.00048335610233909206,-0.0018894587635470046,-0.0013284125542066649,nan,0.00023728148658860968,True,strict_relative_improvement,True,4.598466923421716,0.0023728148658860968,0.0003825554412367323,-0.0019902594246493646,-0.0014285385907448198,nan,0.00023728148658860968,True,strict_relative_improvement,True,5.020438472815075,0.0016854399805915003,0.05838704543400357,0.06377313170395461,True,0.32238766188911516,0.20995733785203866,True,1.3020833333333333e-06,2.6041666666666666e-06,True,5.222910011947139e-09,True,-7.478432442506542,False
HalfCheetah-v5,high_frequency,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,409.7669342628855,441.83202352019555,32.06508925730999,-89.38649162747458,152.7099324185221,8.19533868525771,False,2.5e-05,0.002328763347905306,0.0005162133773510221,-0.0018125499705542837,-0.0012256610296271292,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.263141189204974,0.002328763347905306,0.00041090155577871426,-0.0019178617921265914,-0.0013329490814353888,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.723849452690674,0.001566441703323311,0.05739168961380848,0.062131354097804875,True,0.32752437774346455,0.21491336773824024,True,2.6041666666666666e-06,5.208333333333333e-06,True,5.206366936300805e-09,True,-9.906991774271468,False
HalfCheetah-v5,mixed,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,376.5334071465785,360.2677691402954,-16.265638006283098,-88.33458646514916,56.36186886540106,7.53066814293157,False,2.5e-05,0.002534498710807454,0.0005187339924626223,-0.002015764718344832,-0.0014154938676113153,nan,0.00025344987108074545,True,strict_relative_improvement,True,4.5849066388373085,0.002534498710807454,0.0004134813457077949,-0.002121017365099659,-0.0015318110327187898,nan,0.00025344987108074545,True,strict_relative_improvement,True,5.043842224842864,0.001767655152995897,0.05605594791513655,0.06077244438734382,True,0.3221377187030051,0.20963826495099933,True,1.3020833333333333e-06,2.6041666666666666e-06,True,5.114839353971321e-09,True,-10.7299799683859,False
HalfCheetah-v5,ood_chirp,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,417.8788644970345,428.2796219254077,10.400757428373225,-79.70347881266942,94.71329611044565,8.35757728994069,False,2.5e-05,0.0023824868082626127,0.000505798177385884,-0.0018766886308767285,-0.0013056559958167444,nan,0.0002382486808262613,True,strict_relative_improvement,True,4.48022340056049,0.0023824868082626127,0.00040009508772928304,-0.0019823917205333296,-0.0014118239976188818,nan,0.0002382486808262613,True,strict_relative_improvement,True,4.925841825115623,0.0015857896738816454,0.05957735455347843,0.0651826528027998,True,0.3257635351564848,0.21291328258034145,True,0.0,0.0,True,5.3539173703577855e-09,True,-8.536672656153808,False
Hopper-v5,standard,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,187.52321516978705,78.52643339231953,-108.9967817774675,-128.11343785923555,-90.90825526143684,3.750464303395741,False,2.5e-05,0.07511655608883952,0.000655525048944876,-0.07446103103989465,-0.062103464825165273,nan,0.007511655608883953,True,strict_relative_improvement,True,7.267613434209655,0.07511655608883952,0.0006586673139087464,-0.07445788877493079,-0.06225548203653685,nan,0.007511655608883953,True,strict_relative_improvement,True,7.2878509449911375,0.0013201393930575567,0.13620282061357608,0.15700412858867815,False,0.04718548463828852,-0.046706989250204854,False,0.0,0.0,True,8.195156805199108e-09,True,-33.15935401471205,False
Hopper-v5,low_frequency,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,188.07015546676288,51.05041112802161,-137.01974433874125,-152.79654220141163,-122.62954659393533,3.761403109335258,False,2.5e-05,0.07637973804567831,0.0007377517004015474,-0.07564198634527677,-0.06354806923646059,nan,0.007637973804567832,True,strict_relative_improvement,True,7.320016651334434,0.07637973804567831,0.0007483299274634768,-0.07563140811821484,-0.06350406545862973,nan,0.007637973804567832,True,strict_relative_improvement,True,7.314255466633259,0.0015317901531954224,0.12301495449275184,0.1399066474483934,False,0.05449226099675806,-0.04068869609403022,False,0.0,0.0,True,1.5623430704372365e-08,True,-39.62221935803497,False
