environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,lower_action_router_strength,lower_action_router_training_schedule,lower_action_router_warmup_fraction,lower_action_router_ramp_fraction,upper_hf_penalty_coef,upper_actor_anchor_coef,lower_actor_anchor_coef,upper_actor_anchor_kl_mean,lower_actor_anchor_kl_mean,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,absolute_return_difference_max,exact_return_pass,RewardTraceSHA256_match,ExecutedActionTraceSHA256_match,LatentPolicyTraceSHA256_match,exact_trace_pass,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,router_reconstruction_rms_max,reconstruction_integrity_pass,function_preserving_pass,upper_transfer_rms_mean,minimum_normalized_safety_slack,condition_gate_pass
Hopper-v5,mixed,conservative_s0100,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.1,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,226.90426657508968,226.90426657508968,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07667170908262216,0.06898596554897601,-0.00768574353364615,-0.0067045157335593455,nan,0.003833585454131108,True,strict_relative_improvement,True,0.748889078847713,0.07667170908262216,0.06898596554897601,-0.00768574353364615,-0.006699477426810603,nan,0.003833585454131108,True,strict_relative_improvement,True,0.747574824396097,0.07667170908262216,0.0994657532121079,0.11026991973838884,False,0.296038315743155,0.20550739072279908,True,0.0,0.0,True,1.7020516153556616e-08,0.0,True,True,0.020131021154168836,-0.10269919738388839,False
Hopper-v5,ood_chirp,conservative_s0100,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.1,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,232.51647779194664,232.51647779194664,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07668403766597552,0.06893712982253501,-0.007746907843440505,-0.006776479392125573,nan,0.0038342018832987763,True,strict_relative_improvement,True,0.7673767835864167,0.07668403766597552,0.06893712982253501,-0.007746907843440505,-0.006784791826343793,nan,0.0038342018832987763,True,strict_relative_improvement,True,0.7695447534719952,0.07668403766597552,0.09943362136084848,0.11034627225557579,False,0.29431955878504834,0.2043708637888483,True,0.0,0.0,True,1.681911887723429e-08,0.0,True,True,0.020224922007434955,-0.10346272255575786,False
Walker2d-v5,standard,conservative_s0100,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.1,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,333.75620179989335,333.75620179989335,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053775354403625256,0.045003896022709225,-0.008771458380916038,-0.007532981120539814,nan,0.002688767720181263,True,strict_relative_improvement,True,1.8016481542823557,0.053775354403625256,0.045003896022709225,-0.008771458380916038,-0.007520235138571348,nan,0.002688767720181263,True,strict_relative_improvement,True,1.7969076994365183,0.053775354403625256,0.018159847148872525,0.01903768472027572,True,0.21343805619558373,0.14377097300205544,True,0.0,0.0,True,2.0192847109894027e-08,0.0,True,True,0.021021180658392494,0.0,True
Walker2d-v5,low_frequency,conservative_s0100,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.1,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,328.0777378367128,328.0777378367128,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05292447386044431,0.044325231394992795,-0.00859924246545152,-0.007338490038478844,nan,0.0026462236930222156,True,strict_relative_improvement,True,1.7731933841532708,0.05292447386044431,0.044325231394992795,-0.00859924246545152,-0.007313385389488427,nan,0.0026462236930222156,True,strict_relative_improvement,True,1.7637064125655644,0.05292447386044431,0.018787110920702413,0.0195422553232032,True,0.2117513524232827,0.14286207052012367,True,0.0,0.0,True,2.0361777527211933e-08,0.0,True,True,0.020764504109705678,0.0,True
Walker2d-v5,high_frequency,conservative_s0100,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.1,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,341.0132620420143,341.0132620420143,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053123475415324556,0.04444226742408916,-0.008681207991235396,-0.007444638059370041,nan,0.002656173770766228,True,strict_relative_improvement,True,1.8027677034181697,0.053123475415324556,0.04444226742408916,-0.008681207991235396,-0.007447877880791902,nan,0.002656173770766228,True,strict_relative_improvement,True,1.8039874358985966,0.053123475415324556,0.01813369709819388,0.01893961023682849,True,0.21199595475012434,0.1429085452176562,True,0.0,0.0,True,2.051238027668169e-08,0.0,True,True,0.02091205877908151,0.0,True
Walker2d-v5,mixed,conservative_s0100,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.1,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,327.89256647274715,327.89256647274715,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.052774733332940624,0.044200026669007,-0.008574706663933626,-0.0073316103428474125,nan,0.0026387366666470314,True,strict_relative_improvement,True,1.7784547186982032,0.052774733332940624,0.044200026669007,-0.008574706663933626,-0.007334057301165672,nan,0.0026387366666470314,True,strict_relative_improvement,True,1.7793820406053826,0.052774733332940624,0.019036777755465913,0.019858996373517256,True,0.21150575561887625,0.14278789098248718,True,0.0,0.0,True,2.061929239932488e-08,0.0,True,True,0.02074472051748924,0.0,True
Walker2d-v5,ood_chirp,conservative_s0100,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.1,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,324.7085484816264,324.7085484816264,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05297145784927232,0.04436619518404445,-0.008605262665227865,-0.007364799002826934,nan,0.002648572892463616,True,strict_relative_improvement,True,1.7806669107665896,0.05297145784927232,0.04436619518404445,-0.008605262665227865,-0.00735716799384811,nan,0.002648572892463616,True,strict_relative_improvement,True,1.7777857331329523,0.05297145784927232,0.018580367021354183,0.019278726891707617,True,0.2119532902509697,0.14299302729086588,True,0.0,0.0,True,2.0149347026988186e-08,0.0,True,True,0.0207895065387503,0.0,True
HalfCheetah-v5,standard,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,612.3387782905579,612.3387782905579,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.004601744601761293,0.003687123490654226,-0.0009146211111070672,-0.0006851682582650785,nan,0.00023008723008806467,True,strict_relative_improvement,True,1.977863039173595,0.004601744601761293,0.003687123490654226,-0.0009146211111070672,-0.0006880860219704977,nan,0.00023008723008806467,True,strict_relative_improvement,True,1.9905441588702526,0.004601744601761293,0.08236451505201564,0.08805720208645645,True,0.461061974362588,0.32291444253689056,True,0.0,0.0,True,1.4817447986502965e-08,0.0,True,True,0.007537335128768224,0.0,True
HalfCheetah-v5,low_frequency,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,527.0652536400744,527.0652536400744,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.005635590740113458,0.004500691965083884,-0.0011348987750295731,-0.0007734391552728721,nan,0.0002817795370056729,True,strict_relative_improvement,True,1.744837909423142,0.005635590740113458,0.004500691965083884,-0.0011348987750295731,-0.0007756261592132954,nan,0.0002817795370056729,True,strict_relative_improvement,True,1.752599310281641,0.005635590740113458,0.08014055022381356,0.08546305805327788,True,0.45673046630259684,0.3178599281120089,True,0.0,0.0,True,1.4620937496503667e-08,0.0,True,True,0.008113761818572679,0.0,True
HalfCheetah-v5,high_frequency,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,533.317394584012,533.317394584012,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.004560247182357969,0.0036801907860001676,-0.0008800563963578008,-0.0006905231646152573,nan,0.00022801235911789846,True,strict_relative_improvement,True,2.0284462091732847,0.004560247182357969,0.0036801907860001676,-0.0008800563963578008,-0.0006914602530183465,nan,0.00022801235911789846,True,strict_relative_improvement,True,2.032556023249655,0.004560247182357969,0.07965341779926198,0.0843233587421651,True,0.4615659120151264,0.32367679618052764,True,0.0,0.0,True,1.4862359886200351e-08,0.0,True,True,0.007545628331695952,0.0,True
HalfCheetah-v5,mixed,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,518.0166855466032,518.0166855466032,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.005469924830756864,0.0043842713433768915,-0.0010856534873799717,-0.0007631047889246299,nan,0.0002734962415378432,True,strict_relative_improvement,True,1.7901838234915572,0.005469924830756864,0.0043842713433768915,-0.0010856534873799717,-0.0007622982720698531,nan,0.0002734962415378432,True,strict_relative_improvement,True,1.7872349096408886,0.005469924830756864,0.07824680851274099,0.08280339215755843,True,0.45915016729207436,0.32120824829135874,True,0.0,0.0,True,1.469092773000068e-08,0.0,True,True,0.008131199744054976,0.0,True
HalfCheetah-v5,ood_chirp,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,531.245885585688,531.245885585688,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.0052914964126223605,0.004238384384344108,-0.0010531120282782518,-0.0007380155163654423,nan,0.000264574820631118,True,strict_relative_improvement,True,1.7894397305268002,0.0052914964126223605,0.004238384384344108,-0.0010531120282782518,-0.0007409550144722818,nan,0.000264574820631118,True,strict_relative_improvement,True,1.8005500020931857,0.0052914964126223605,0.08172351934759864,0.0874227453911265,True,0.4585632952488645,0.3204031441210989,True,0.0,0.0,True,1.461196298193471e-08,0.0,True,True,0.00797259160942778,0.0,True
Hopper-v5,standard,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,232.6581306017361,232.6581306017361,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.0730148852830654,0.06386027014286616,-0.00915461514019926,-0.007973957978408417,nan,0.0036507442641532705,True,strict_relative_improvement,True,1.184200645524494,0.0730148852830654,0.06386027014286616,-0.00915461514019926,-0.007972065033243667,nan,0.0036507442641532705,True,strict_relative_improvement,True,1.1836821361390688,0.0730148852830654,0.09662577850046856,0.1097543449224506,False,0.2861740556946355,0.1964475897589194,True,0.0,0.0,True,1.6560621311046096e-08,0.0,True,True,0.024770281134625136,-0.097543449224506,False
Hopper-v5,low_frequency,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,229.2685733175071,229.2685733175071,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07612395374249739,0.06668320846341552,-0.009440745279081855,-0.008229684297910381,nan,0.00380619768712487,True,strict_relative_improvement,True,1.1621799429253845,0.07612395374249739,0.06668320846341552,-0.009440745279081855,-0.008203313213244919,nan,0.00380619768712487,True,strict_relative_improvement,True,1.1552514839137393,0.07612395374249739,0.100840013135016,0.11236880671042049,False,0.28965086024505254,0.19994315558182316,True,0.0,0.0,True,1.675672044590415e-08,0.0,True,True,0.025067316142179705,-0.12368806710420482,False
Hopper-v5,high_frequency,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,230.76035561303038,230.76035561303038,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07323571110967171,0.06405401168441924,-0.009181699425252467,-0.007984338421937524,nan,0.0036617855554835856,True,strict_relative_improvement,True,1.1804494831710837,0.07323571110967171,0.06405401168441924,-0.009181699425252467,-0.00801416953415703,nan,0.0036617855554835856,True,strict_relative_improvement,True,1.1885960859055975,0.07323571110967171,0.09675805953008074,0.10895733712802512,False,0.2885704520683521,0.19871470344227382,True,0.0,0.0,True,1.65797890215187e-08,0.0,True,True,0.024792426798749906,-0.08957337128025114,False
Hopper-v5,mixed,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,226.90426657508968,226.90426657508968,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07667170908262216,0.06715965498895868,-0.009512054093663479,-0.008292476878024245,nan,0.003833585454131108,True,strict_relative_improvement,True,1.1631125684411687,0.07667170908262216,0.06715965498895868,-0.009512054093663479,-0.008290768120454447,nan,0.003833585454131108,True,strict_relative_improvement,True,1.1626668349130542,0.07667170908262216,0.09950937497360997,0.11028289532576649,False,0.2923508416649553,0.2021265248929424,True,0.0,0.0,True,1.659461303880483e-08,0.0,True,True,0.025163776441641174,-0.10282895325766483,False
Hopper-v5,ood_chirp,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,232.51647779194664,232.51647779194664,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07668403766597552,0.067096152281172,-0.009587885384803516,-0.00837549371048803,nan,0.0038342018832987763,True,strict_relative_improvement,True,1.1844164614728447,0.07668403766597552,0.067096152281172,-0.009587885384803516,-0.008373794446527177,nan,0.0038342018832987763,True,strict_relative_improvement,True,1.1839732756384589,0.07668403766597552,0.09947674676874314,0.1102747282706815,False,0.2905612557536828,0.20040106349862014,True,0.0,0.0,True,1.6893764969799328e-08,0.0,True,True,0.025281152515352966,-0.10274728270681488,False
Walker2d-v5,standard,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,333.75620179989335,333.75620179989335,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053775354403625256,0.04294775545135059,-0.01082759895227467,-0.00930303971258946,nan,0.002688767720181263,True,strict_relative_improvement,True,2.4599640730446946,0.053775354403625256,0.04294775545135059,-0.01082759895227467,-0.009306402093304557,nan,0.002688767720181263,True,strict_relative_improvement,True,2.4612146015637104,0.053775354403625256,0.018273040475825203,0.019140328070871744,True,0.20863037926774536,0.13946884668976822,True,0.0,0.0,True,2.062776438113694e-08,0.0,True,True,0.026276475825475033,0.0,True
Walker2d-v5,low_frequency,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,328.0777378367128,328.0777378367128,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05292447386044431,0.042309380364669594,-0.010615093495774722,-0.009065042590643786,nan,0.0026462236930222156,True,strict_relative_improvement,True,2.4256524172719223,0.05292447386044431,0.042309380364669594,-0.010615093495774722,-0.009071709530574056,nan,0.0026462236930222156,True,strict_relative_improvement,True,2.428171833883545,0.05292447386044431,0.018903312671233304,0.019638566872604207,True,0.207020544464194,0.13843551553765074,True,0.0,0.0,True,2.058938074614459e-08,0.0,True,True,0.02595563014003302,0.0,True
Walker2d-v5,high_frequency,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,341.0132620420143,341.0132620420143,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053123475415324556,0.04240769366060093,-0.010715781754723621,-0.009192072734035288,nan,0.002656173770766228,True,strict_relative_improvement,True,2.460644343078369,0.053123475415324556,0.04240769366060093,-0.010715781754723621,-0.009167055343259114,nan,0.002656173770766228,True,strict_relative_improvement,True,2.4512257609616737,0.053123475415324556,0.018247185631401906,0.01904553282865348,True,0.20721828200715342,0.1386067365701569,True,0.0,0.0,True,2.0737598751559577e-08,0.0,True,True,0.02614007347548813,0.0,True
Walker2d-v5,mixed,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,327.89256647274715,327.89256647274715,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.052774733332940624,0.04218998041397355,-0.010584752918967072,-0.00906013669793536,nan,0.0026387366666470314,True,strict_relative_improvement,True,2.433513018730975,0.052774733332940624,0.04218998041397355,-0.010584752918967072,-0.009047758846416249,nan,0.0026387366666470314,True,strict_relative_improvement,True,2.4288221938845385,0.052774733332940624,0.019152716599886467,0.019974892277280533,True,0.2067808175560795,0.13824139913034061,True,0.0,0.0,True,2.0969070136888147e-08,0.0,True,True,0.025930900645353167,0.0,True
Walker2d-v5,ood_chirp,conservative_s0125,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.125,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,324.7085484816264,324.7085484816264,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05297145784927232,0.04234893063020404,-0.01062252721906827,-0.009081169057859379,nan,0.002648572892463616,True,strict_relative_improvement,True,2.4287027114486444,0.05297145784927232,0.04234893063020404,-0.01062252721906827,-0.009086355505270836,nan,0.002648572892463616,True,strict_relative_improvement,True,2.4306609159693564,0.05297145784927232,0.01869852178701157,0.019395840449121154,True,0.2072171159806258,0.13875318419169946,True,0.0,0.0,True,2.025242712237943e-08,0.0,True,True,0.025986883168428634,0.0,True
HalfCheetah-v5,standard,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,612.3387782905579,612.3387782905579,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.004601744601761293,0.003518551122012727,-0.001083193479748566,-0.0008125805652905583,nan,0.00023008723008806467,True,strict_relative_improvement,True,2.5316195730616924,0.004601744601761293,0.003518551122012727,-0.001083193479748566,-0.0008173785108616482,nan,0.00023008723008806467,True,strict_relative_improvement,True,2.5524722973491443,0.004601744601761293,0.08237963132103328,0.0881023140884924,True,0.46106076729373935,0.32325825422436266,True,0.0,0.0,True,1.4845236016752615e-08,0.0,True,True,0.009044802154361122,0.0,True
HalfCheetah-v5,low_frequency,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,527.0652536400744,527.0652536400744,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.005635590740113458,0.004291524172117721,-0.001344066567995736,-0.0009174299803264613,nan,0.0002817795370056729,True,strict_relative_improvement,True,2.25584316758953,0.005635590740113458,0.004291524172117721,-0.001344066567995736,-0.0009201447860200648,nan,0.0002817795370056729,True,strict_relative_improvement,True,2.265477670231036,0.005635590740113458,0.08015593436536446,0.0854886514111228,True,0.456641789940985,0.31743386134665047,True,0.0,0.0,True,1.4681806987477956e-08,0.0,True,True,0.009736514182552482,0.0,True
HalfCheetah-v5,high_frequency,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,533.317394584012,533.317394584012,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.004560247182357969,0.0035179869609493113,-0.0010422602214086576,-0.000819689305972225,nan,0.00022801235911789846,True,strict_relative_improvement,True,2.5949336656281328,0.004560247182357969,0.0035179869609493113,-0.0010422602214086576,-0.0008180358414859265,nan,0.00022801235911789846,True,strict_relative_improvement,True,2.5876820214949148,0.004560247182357969,0.07966735040865139,0.08429418372064124,True,0.4615809035519654,0.3235372083568829,True,0.0,0.0,True,1.4667185528667871e-08,0.0,True,True,0.009054753998740287,0.0,True
HalfCheetah-v5,mixed,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,518.0166855466032,518.0166855466032,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.005469924830756864,0.004184190513302051,-0.001285734317454814,-0.0009075802459753989,nan,0.0002734962415378432,True,strict_relative_improvement,True,2.3184377265009637,0.005469924830756864,0.004184190513302051,-0.001285734317454814,-0.0009032275426858097,nan,0.0002734962415378432,True,strict_relative_improvement,True,2.302522687723413,0.005469924830756864,0.07826012185176778,0.08279533391333788,True,0.45908935878907214,0.32050356313922884,True,0.0,0.0,True,1.4702615308458083e-08,0.0,True,True,0.009757439692723536,0.0,True
HalfCheetah-v5,ood_chirp,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,531.245885585688,531.245885585688,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.0052914964126223605,0.004044267131988604,-0.0012472292806337566,-0.0008734222619579271,nan,0.000264574820631118,True,strict_relative_improvement,True,2.3012297235030212,0.0052914964126223605,0.004044267131988604,-0.0012472292806337566,-0.0008699660073434851,nan,0.000264574820631118,True,strict_relative_improvement,True,2.2881662936339295,0.0052914964126223605,0.08173791192539098,0.08748604652380663,True,0.45850862985955787,0.32015823516291675,True,0.0,0.0,True,1.4885639413322034e-08,0.0,True,True,0.009567109931781004,0.0,True
Hopper-v5,standard,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,232.6581306017361,232.6581306017361,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.0730148852830654,0.06213956458973869,-0.010875320693326723,-0.009488956992835381,nan,0.0036507442641532705,True,strict_relative_improvement,True,1.599184250183623,0.0730148852830654,0.06213956458973869,-0.010875320693326723,-0.009462464683899179,nan,0.0036507442641532705,True,strict_relative_improvement,True,1.5919275630482543,0.0730148852830654,0.09667293547293082,0.10971121666096316,False,0.2825469456573467,0.1931297675149207,True,0.0,0.0,True,1.636405218076615e-08,0.0,True,True,0.029724337343295392,-0.09711216660963154,False
Hopper-v5,low_frequency,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,229.2685733175071,229.2685733175071,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07612395374249739,0.06490823759087536,-0.011215716151622025,-0.00976928371992599,nan,0.00380619768712487,True,strict_relative_improvement,True,1.5666779613082902,0.07612395374249739,0.06490823759087536,-0.011215716151622025,-0.009768597926967078,nan,0.00380619768712487,True,strict_relative_improvement,True,1.5664977833419087,0.07612395374249739,0.10088978775475992,0.11221139748836655,False,0.2859902092558024,0.1964592713436993,True,0.0,0.0,True,1.7254001447671835e-08,0.0,True,True,0.030080779368196673,-0.1221139748836654,False
Hopper-v5,high_frequency,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,230.76035561303038,230.76035561303038,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07323571110967171,0.062328285884628645,-0.010907425225043066,-0.009489497119076012,nan,0.0036617855554835856,True,strict_relative_improvement,True,1.5914944977772745,0.07323571110967171,0.062328285884628645,-0.010907425225043066,-0.009478927926079135,nan,0.0036617855554835856,True,strict_relative_improvement,True,1.5886081482527783,0.07323571110967171,0.09680530152538333,0.10900995481772559,False,0.284977488269071,0.19527160410691471,True,0.0,0.0,True,1.6761137305455163e-08,0.0,True,True,0.029750912163856225,-0.09009954817725582,False
Hopper-v5,mixed,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,226.90426657508968,226.90426657508968,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07667170908262216,0.06537139461493442,-0.011300314467687735,-0.009843358831265709,nan,0.003833585454131108,True,strict_relative_improvement,True,1.567663861688126,0.07667170908262216,0.06537139461493442,-0.011300314467687735,-0.009853878285722944,nan,0.003833585454131108,True,strict_relative_improvement,True,1.5704078867224183,0.07667170908262216,0.09955690442674775,0.11040285502714493,False,0.28870236244832237,0.19851209464500685,True,0.0,0.0,True,1.7281827404743408e-08,0.0,True,True,0.030196531728789458,-0.10402855027144928,False
Hopper-v5,ood_chirp,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,232.51647779194664,232.51647779194664,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07668403766597552,0.06529347450757209,-0.011390563158403422,-0.009972777261982067,nan,0.0038342018832987763,True,strict_relative_improvement,True,1.6010047372367189,0.07668403766597552,0.06529347450757209,-0.011390563158403422,-0.00996970745100478,nan,0.0038342018832987763,True,strict_relative_improvement,True,1.600204098389125,0.07668403766597552,0.09952373573672404,0.11030961369483153,False,0.28684095186313074,0.19723657243703963,True,0.0,0.0,True,1.695063858126516e-08,0.0,True,True,0.030337383012729487,-0.10309613694831521,False
Walker2d-v5,standard,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,333.75620179989335,333.75620179989335,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053775354403625256,0.04094630448853746,-0.0128290499150878,-0.011019220408050192,nan,0.002688767720181263,True,strict_relative_improvement,True,3.0982418545650097,0.053775354403625256,0.04094630448853746,-0.0128290499150878,-0.011015394591306973,nan,0.002688767720181263,True,strict_relative_improvement,True,3.096818966037115,0.053775354403625256,0.018389662708093106,0.019249978401920546,True,0.20384432265536268,0.13509866722488748,True,0.0,0.0,True,2.021727591594245e-08,0.0,True,True,0.031531770986584794,0.0,True
