train_seed,eval_seed,learned_config,baseline_config,baseline_method,delta_service_cost_restricted,delta_service_cost_observed,delta_restricted_wait_horizon_min,delta_avg_wait_observed_min,delta_restricted_in_vehicle_horizon_min,delta_avg_in_vehicle_observed_min,delta_restricted_total_journey_horizon_min,delta_avg_total_journey_observed_min,delta_holding_vehicle_seconds,delta_holding_passenger_seconds,delta_fleet_denied_dispatch_events,delta_fleet_denied_trips,delta_fleet_readiness_delay_mean_s,delta_fleet_readiness_delay_max_s,delta_passenger_unserved_rate,delta_headway_cv,delta_fleet_overshoot,delta_trip_launch_rate,delta_trip_completion_rate,delta_holding_vehicle_seconds_per_launched_trip,delta_holding_passenger_min_per_generated,delta_fleet_denied_trip_rate,delta_fleet_denied_retry_trip_seconds,delta_commanded_holding_vehicle_seconds,delta_commanded_holding_passenger_seconds,delta_commanded_holding_passenger_min_per_generated,delta_terminal_actual_dispatch_gap_mean_s,delta_terminal_dispatch_execution_error_mean_s,delta_terminal_dispatch_execution_error_abs_mean_s
12037,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.7267338733613227,-0.7267338733613227,-6.436858267932237,-6.436858267932237,-0.6429414978346877,-0.6429414978346877,-7.080272765766871,-7.080272765766928,-28783.0,-817506.0,-251528.0,-14.0,-960.0305344885495,-2024.0,0.0,-0.0829540465680991,0.0,0.0,0.0,-109.85877848854958,-0.6367468382091783,-0.053434977099236614,-251528.0,-28783.0,-817506.0,-0.6367468382091783,-15.32692323076924,-15.326923230769228,-36.06323838461538
12037,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.194077402311698,-0.194077402311698,-1.2277130466877804,-1.2277130466877804,-0.47010763772048847,-0.47010763772048847,-1.697879684408207,-1.6978796844082673,-24596.0,-519524.0,-246693.0,-7.0,-941.5763359923665,-1736.0,0.0,-0.07126809764291997,0.0,0.0,0.0,-93.87786234351142,-0.4351343697505736,-0.026717564885496148,-246693.0,-24596.0,-519524.0,-0.4351343697505736,-12.74999969230771,-12.749999692307691,-38.034677615384616
12037,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.17803493179497554,-0.17803493179497554,-0.951216427639106,-0.951216427639106,-0.5023668312632239,-0.5023668312632239,-1.45402125890228,-1.4540212589023298,-25283.0,-530554.0,-206617.0,-16.0,-788.6145037175572,-1789.0,0.0,-0.082851289031065,0.0,0.0,0.0,-96.5000003206107,-0.48813495307756005,-0.06106897709923664,-206617.0,-25283.0,-530554.0,-0.48813495307756005,-12.861538769230776,-12.861538769230771,-33.05390061538461
12037,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6909999794457757,-0.7109859062459158,-6.302013365944891,-6.502122633946291,-0.6012967169043986,-0.5917074683312933,-6.903698082849139,-7.09396610227758,-27109.0,-701835.0,-238590.0,-7.0,-910.6488546030533,-1918.0,0.0012558882210461,-0.06703108395651611,0.0,0.0,0.0,-103.46946563358779,-0.524681765886188,-0.026717564885496148,-238590.0,-27109.0,-701835.0,-0.524681765886188,-15.800000076923084,-15.800000076923075,-32.00225453846154
12037,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.1026904723314892,-0.1026904723314892,-0.6797252618175911,-0.6797252618175911,-0.29594422706257006,-0.29594422706257006,-0.9760244888802205,-0.9760244888801637,-15085.0,-293957.0,-139292.0,-8.0,-531.6488552824428,-1360.0,0.0,-0.03472794614973007,0.0,0.0,0.0,-57.5763358091603,-0.25168431076406717,-0.030534770992366456,-139292.0,-15085.0,-293957.0,-0.25168431076406717,-8.71538415384606,-8.715384153846161,-26.51607192307693
12037,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.5559334941909619,-0.5559334941909619,-4.621232683320757,-4.621232683320757,-0.5896589638221208,-0.5896589638221208,-5.210852647142904,-5.210852647142879,-24835.0,-612783.0,-220329.0,-6.0,-840.9503815648854,-1922.0,0.0,-0.0937792258588861,0.0,0.0,0.0,-94.79007632824425,-0.5040741281937384,-0.022900595419847347,-220329.0,-24835.0,-612783.0,-0.5040741281937384,-16.003846076923082,-16.00384607692308,-36.23908484615385
12049,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.378881436530502,-0.378881436530502,-3.133215187671736,-3.133215187671736,-0.34546921784518325,-0.34546921784518325,-3.479043405516947,-3.4790434055169186,-15525.0,-380587.0,-192197.0,-5.0,-733.5763356793892,-1454.0,0.0,-0.06547791776332854,0.0,0.0,0.0,-59.25572558015267,-0.3123456082332088,-0.019083977099236593,-192197.0,-15525.0,-380587.0,-0.3123456082332088,-9.546154000000001,-9.546154000000001,-34.688571076923076
12049,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.2211828957022589,-0.2211828957022589,-1.4915497505890336,-1.4915497505890336,-0.3933054688439359,-0.3933054688439359,-1.884800219433025,-1.8848002194329716,-15056.0,-403713.0,-179114.0,-5.0,-683.6412209160306,-1480.0,0.0,-0.0720029206433555,0.0,0.0,0.0,-57.465649160305304,-0.3279816406694289,-0.019083977099236593,-179114.0,-15056.0,-403713.0,-0.3279816406694289,-9.450000307692278,-9.450000307692308,-27.630416846153842
12049,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6036368733613227,-0.6036368733613227,-5.221858267932237,-5.221858267932237,-0.5276724978346881,-0.5276724978346881,-5.749420765766871,-5.749420765766928,-20428.0,-633656.0,-201550.0,-8.0,-769.2748094885495,-1411.0,0.0,-0.0814540465680991,0.0,0.0,0.0,-77.96946548854959,-0.49354783820917847,-0.030533977099236664,-201550.0,-20428.0,-633656.0,-0.49354783820917847,-11.138461230769224,-11.138461230769229,-31.98984438461538
12049,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.18023140231169799,-0.18023140231169799,-0.9917130466877806,-0.9917130466877806,-0.354534637720489,-0.354534637720489,-1.3465226844082068,-1.3465226844082672,-18151.0,-388119.0,-195677.0,-6.0,-746.8587789923665,-1341.0,0.0,-0.08106809764291997,0.0,0.0,0.0,-69.2786263435114,-0.3250743697505738,-0.02290056488549619,-195677.0,-18151.0,-388119.0,-0.3250743697505738,-9.47692269230771,-9.476922692307692,-36.70741161538462
12049,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.14977793179497556,-0.14977793179497556,-0.6982164276391059,-0.6982164276391059,-0.3675638312632241,-0.3675638312632241,-1.0659262589022802,-1.06592625890233,-17848.0,-400259.0,-137263.0,-7.0,-523.9045797175572,-1212.0,0.0,-0.07995128903106502,0.0,0.0,0.0,-68.1221373206107,-0.3682569530775601,-0.026717977099236623,-137263.0,-17848.0,-400259.0,-0.3682569530775601,-9.038461769230764,-9.038461769230771,-28.61538861538461
12049,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.4957179794457758,-0.49567190624591584,-4.52801336594489,-4.5271226339462896,-0.3812487169043983,-0.3805874683312922,-4.909047082849142,-4.90792810227758,-18699.0,-462190.0,-163408.0,-5.0,-623.6946566030533,-1194.0,0.00035888822104609974,-0.04473108395651609,0.0,0.0,0.0,-71.37022863358777,-0.345526765886188,-0.01908356488549623,-163408.0,-18699.0,-462190.0,-0.345526765886188,-10.092308076923075,-10.092308076923075,-27.414587538461547
12049,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.1418474723314892,-0.1418474723314892,-0.7867252618175913,-0.7867252618175913,-0.21133922706257025,-0.21133922706257025,-0.9977294888802213,-0.9977294888801644,-11440.0,-219097.0,-101956.0,-7.0,-389.1450382824428,-1097.0,0.0,-0.06322794614973007,0.0,0.0,0.0,-43.66412180916029,-0.18758931076406715,-0.026717770992366496,-101956.0,-11440.0,-219097.0,-0.18758931076406715,-6.542308153846079,-6.542308153846161,-29.990862923076925
12049,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.4763974941909619,-0.4763974941909619,-3.8772326833207558,-3.8772326833207558,-0.44014896382211965,-0.44014896382211965,-4.3175266471429055,-4.317526647142881,-16350.0,-474403.0,-173071.0,-3.0,-660.5763355648854,-1338.0,0.0,-0.08867922585888607,0.0,0.0,0.0,-62.404580328244265,-0.3902431281937384,-0.011450595419847387,-173071.0,-16350.0,-474403.0,-0.3902431281937384,-10.92692307692306,-10.92692307692308,-31.113689846153854
12071,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.40148943653050195,-0.40148943653050195,-3.267215187671736,-3.267215187671736,-0.40080521784518375,-0.40080521784518375,-3.6680724055169485,-3.66807240551692,-18720.0,-442047.0,-211675.0,-5.0,-807.9198476793892,-1726.0,0.0,-0.07477791776332851,0.0,0.0,0.0,-71.45038158015268,-0.3627856082332088,-0.019083977099236593,-211675.0,-18720.0,-442047.0,-0.3627856082332088,-11.973077000000046,-11.973077000000002,-37.148189076923074
12071,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.19353189570225893,-0.19353189570225893,-1.4195497505890335,-1.4195497505890335,-0.40048246884393635,-0.40048246884393635,-1.8199892194330225,-1.8199892194329692,-16816.0,-411113.0,-193570.0,-5.0,-738.8167939160306,-1506.0,0.0,-0.051602920643355504,0.0,0.0,0.0,-64.1832061603053,-0.33399364066942905,-0.019083977099236593,-193570.0,-16816.0,-411113.0,-0.33399364066942905,-9.911538307692297,-9.91153830769231,-25.196125846153848
12071,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6313938733613227,-0.6313938733613227,-5.544858267932238,-5.544858267932238,-0.5579074978346874,-0.5579074978346874,-6.102275765766869,-6.102275765766926,-23053.0,-681031.0,-215130.0,-9.0,-821.1068704885495,-1660.0,0.0,-0.0769540465680991,0.0,0.0,0.0,-87.98854948854961,-0.5304478382091784,-0.034350977099236624,-215130.0,-23053.0,-681031.0,-0.5304478382091784,-12.553846230769238,-12.55384623076923,-31.162255384615378
12071,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.20672040231169797,-0.20672040231169797,-1.2447130466877807,-1.2447130466877807,-0.4453986377204888,-0.4453986377204888,-1.6905546844082089,-1.6905546844082693,-22051.0,-492189.0,-220290.0,-6.0,-840.8015269923665,-1538.0,0.0,-0.08216809764291999,0.0,0.0,0.0,-84.16412234351145,-0.41223936975057374,-0.02290056488549619,-220290.0,-22051.0,-492189.0,-0.41223936975057374,-11.261538692307681,-11.261538692307692,-36.13292361538462
12071,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.13905193179497555,-0.13905193179497555,-0.7082164276391056,-0.7082164276391056,-0.33932583126322413,-0.33932583126322413,-1.0473112589022797,-1.0473112589023295,-19138.0,-377179.0,-143974.0,-7.0,-549.5190837175572,-1264.0,0.0,-0.068251289031065,0.0,0.0,0.0,-73.04580132061068,-0.34702295307756015,-0.026717977099236623,-143974.0,-19138.0,-377179.0,-0.34702295307756015,-9.523076769230784,-9.523076769230771,-30.367311615384615
12071,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6231889794457759,-0.6240009062459158,-5.40601336594489,-5.41412263394629,-0.47111371690439796,-0.4702714683312923,-5.8771390828491406,-5.8844071022775815,-22459.0,-557435.0,-185716.0,-5.0,-708.8396946030533,-1508.0,0.00044888822104609954,-0.08483108395651612,0.0,0.0,0.0,-85.7213736335878,-0.41672976588618815,-0.01908356488549623,-185716.0,-22459.0,-557435.0,-0.41672976588618815,-12.780769076923093,-12.780769076923075,-30.245906538461547
12071,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.13554747233148912,-0.13554747233148912,-0.7337252618175913,-0.7337252618175913,-0.26138722706257056,-0.26138722706257056,-0.9952754888802211,-0.9952754888801643,-13525.0,-256782.0,-122484.0,-9.0,-467.49618328244287,-1355.0,0.0,-0.06212794614973008,0.0,0.0,0.0,-51.62213780916028,-0.21985531076406706,-0.0343507709923665,-122484.0,-13525.0,-256782.0,-0.21985531076406706,-8.603846153846064,-8.603846153846161,-31.088423923076924
12071,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.528350494190962,-0.528350494190962,-4.323232683320757,-4.323232683320757,-0.5190669638221213,-0.5190669638221213,-4.842088647142905,-4.84208864714288,-21475.0,-550028.0,-198580.0,-3.0,-757.9389315648854,-1670.0,0.0,-0.09607922585888609,0.0,0.0,0.0,-81.96564932824424,-0.4524521281937386,-0.011450595419847387,-198580.0,-21475.0,-550028.0,-0.4524521281937386,-13.826923076923094,-13.82692307692308,-36.235486846153854
12097,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.3662994365305019,-0.3662994365305019,-2.751215187671736,-2.751215187671736,-0.28879821784518356,-0.28879821784518356,-3.039747405516948,-3.03974740551692,-10455.0,-261907.0,-152090.0,-1.0,-580.4961836793892,-1242.0,0.0,-0.09117791776332854,0.0,0.0,0.0,-39.9045805801527,-0.21494560823320885,-0.0038169770992366736,-152090.0,-10455.0,-261907.0,-0.21494560823320885,-8.153846000000044,-8.153846000000001,-36.247911076923074
12097,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.17133989570225894,-0.17133989570225894,-1.021549750589033,-1.021549750589033,-0.23842346884393528,-0.23842346884393528,-1.259768219433024,-1.2597682194329707,-6836.0,-164208.0,-121139.0,-3.0,-462.3625959160306,-1051.0,0.0,-0.06920292064335551,0.0,0.0,0.0,-26.09160316030534,-0.13340464066942892,-0.011449977099236675,-121139.0,-6836.0,-164208.0,-0.13340464066942892,-5.8269233076923115,-5.826923307692308,-24.166924846153847
12097,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.4769698733613228,-0.4769698733613228,-3.957858267932238,-3.957858267932238,-0.35689549783468877,-0.35689549783468877,-4.31445976576687,-4.314459765766927,-11613.0,-400781.0,-140695.0,-1.0,-537.0038164885495,-1025.0,0.0,-0.08125404656809909,0.0,0.0,0.0,-44.32442748854959,-0.3121638382091785,-0.0038169770992366736,-140695.0,-11613.0,-400781.0,-0.3121638382091785,-7.857692230769203,-7.85769223076923,-26.21860538461538
12097,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.14102340231169797,-0.14102340231169797,-0.6477130466877803,-0.6477130466877803,-0.1829916377204892,-0.1829916377204892,-0.8305366844082087,-0.8305366844082691,-8171.0,-172289.0,-133398.0,-3.0,-509.15267199236655,-923.0,0.0,-0.07626809764291997,0.0,0.0,0.0,-31.18702334351144,-0.14430336975057378,-0.011450564885496228,-133398.0,-8171.0,-172289.0,-0.14430336975057378,-5.776922692307721,-5.776922692307693,-32.98364361538462
12097,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.1194559317949756,-0.1194559317949756,-0.342216427639106,-0.342216427639106,-0.2024008312632244,-0.2024008312632244,-0.5446422589022824,-0.5446422589023321,-10568.0,-202874.0,-87905.0,-6.0,-335.5152667175572,-741.0,0.0,-0.08525128903106502,0.0,0.0,0.0,-40.33587832061073,-0.18665395307756016,-0.022900977099236663,-87905.0,-10568.0,-202874.0,-0.18665395307756016,-6.26153876923081,-6.261538769230771,-28.456412615384615
12097,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.49244597944577584,-0.4990139062459158,-3.9650133659448894,-4.03012263394629,-0.3432957169043984,-0.34280446833129297,-4.307884082849142,-4.3730711022775814,-13029.0,-340320.0,-137273.0,-5.0,-523.9427476030534,-1159.0,0.00031388822104609984,-0.09753108395651611,0.0,0.0,0.0,-49.7290076335878,-0.25441776588618814,-0.01908356488549623,-137273.0,-13029.0,-340320.0,-0.25441776588618814,-9.288461076923056,-9.288461076923076,-29.342591538461548
12097,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.13506147233148913,-0.13506147233148913,-0.6797252618175911,-0.6797252618175911,-0.06532422706257002,-0.06532422706257002,-0.7455374888802204,-0.7455374888801636,-5235.0,-54647.0,-57792.0,-3.0,-220.58015228244278,-732.0,0.0,-0.0670279461497301,0.0,0.0,0.0,-19.980915809160308,-0.0467883107640672,-0.011450770992366466,-57792.0,-5235.0,-54647.0,-0.0467883107640672,-3.5500001538460992,-3.5500001538461596,-26.435963923076926
12097,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.3677534941909619,-0.3677534941909619,-2.7962326833207563,-2.7962326833207563,-0.3215599638221214,-0.3215599638221214,-3.117434647142904,-3.117434647142879,-11270.0,-282028.0,-123136.0,-3.0,-469.98473256488546,-1114.0,0.0,-0.08817922585888607,0.0,0.0,0.0,-43.01526732824425,-0.2319961281937386,-0.011450595419847387,-123136.0,-11270.0,-282028.0,-0.2319961281937386,-8.792308076923064,-8.79230807692308,-33.195768846153854
12109,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.4080814365305019,-0.4080814365305019,-3.307215187671737,-3.307215187671737,-0.3909572178451839,-0.3909572178451839,-3.698016405516949,-3.6980164055169205,-18665.0,-426892.0,-216788.0,-5.0,-827.4351146793892,-1744.0,0.0,-0.07737791776332853,0.0,0.0,0.0,-71.24045758015268,-0.3503476082332089,-0.019083977099236593,-216788.0,-18665.0,-426892.0,-0.3503476082332089,-12.023077,-12.023077,-35.966602076923074
12109,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.20106189570225896,-0.20106189570225896,-1.420549750589033,-1.420549750589033,-0.381054468843935,-0.381054468843935,-1.801254219433023,-1.8012542194329697,-16586.0,-386848.0,-190791.0,-5.0,-728.2099239160306,-1513.0,0.0,-0.059002920643355494,0.0,0.0,0.0,-63.30534316030531,-0.31428064066942896,-0.019083977099236593,-190791.0,-16586.0,-386848.0,-0.31428064066942896,-10.038461307692273,-10.038461307692309,-25.086931846153846
12109,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6777378733613226,-0.6777378733613226,-5.864858267932238,-5.864858267932238,-0.6251304978346877,-0.6251304978346877,-6.489734765766869,-6.489734765766926,-24558.0,-741296.0,-222914.0,-8.0,-850.8167934885496,-1848.0,0.0,-0.0912540465680991,0.0,0.0,0.0,-93.73282448854957,-0.5773868382091785,-0.030533977099236664,-222914.0,-24558.0,-741296.0,-0.5773868382091785,-14.111538230769213,-14.111538230769229,-33.86963538461538
12109,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.20729540231169796,-0.20729540231169796,-1.2127130466877807,-1.2127130466877807,-0.45792863772048875,-0.45792863772048875,-1.6710806844082065,-1.6710806844082668,-21456.0,-481384.0,-222891.0,-6.0,-850.7290079923665,-1543.0,0.0,-0.08596809764291999,0.0,0.0,0.0,-81.89312934351142,-0.40318936975057373,-0.02290056488549619,-222891.0,-21456.0,-481384.0,-0.40318936975057373,-11.307692692307683,-11.307692692307691,-34.52754261538462
12109,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.14248693179497562,-0.14248693179497562,-0.7082164276391056,-0.7082164276391056,-0.35634483126322536,-0.35634483126322536,-1.0648922589022796,-1.0648922589023293,-19023.0,-383739.0,-147804.0,-7.0,-564.1374047175572,-1205.0,0.0,-0.07165128903106502,0.0,0.0,0.0,-72.60687032061071,-0.35305795307756016,-0.026717977099236623,-147804.0,-19023.0,-383739.0,-0.35305795307756016,-9.492307769230763,-9.49230776923077,-27.734558615384614
12109,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.5275939794457758,-0.5284429062459157,-4.847013365944891,-4.855122633946291,-0.43147471690439865,-0.43020646833129206,-5.278395082849141,-5.285616102277583,-20329.0,-504185.0,-174933.0,-6.0,-667.6832066030533,-1386.0,0.00044888822104609954,-0.045131083956516105,0.0,0.0,0.0,-77.5916026335878,-0.3769217658861881,-0.02290056488549619,-174933.0,-20329.0,-504185.0,-0.3769217658861881,-11.026923076923083,-11.026923076923076,-26.287765538461542
12109,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.12638347233148917,-0.12638347233148917,-0.7517252618175911,-0.7517252618175911,-0.20339422706257082,-0.20339422706257082,-0.9548344888802198,-0.954834488880163,-11765.0,-204907.0,-111083.0,-8.0,-423.98091628244276,-1111.0,0.0,-0.051227946149730086,0.0,0.0,0.0,-44.90457980916028,-0.1754403107640672,-0.030534770992366456,-111083.0,-11765.0,-204907.0,-0.1754403107640672,-6.776923153846099,-6.776923153846161,-27.86548992307693
12109,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.5307244941909619,-0.5307244941909619,-4.338232683320756,-4.338232683320756,-0.5192069638221213,-0.5192069638221213,-4.857320647142906,-4.857320647142881,-20440.0,-520393.0,-198934.0,-3.0,-759.2900765648855,-1657.0,0.0,-0.09687922585888609,0.0,0.0,0.0,-78.01526732824425,-0.4280741281937386,-0.011450595419847387,-198934.0,-20440.0,-520393.0,-0.4280741281937386,-13.750000076923072,-13.75000007692308,-34.68172084615385
12143,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.467381436530502,-0.467381436530502,-4.103215187671736,-4.103215187671736,-0.6236052178451832,-0.6236052178451832,-4.727080405516947,-4.727080405516919,-28265.0,-732272.0,-281062.0,-15.0,-1072.7557256793893,-2217.0,0.0,-0.05707791776332852,0.0,0.0,0.0,-107.88167958015268,-0.6009716082332088,-0.05725197709923657,-281062.0,-28265.0,-732272.0,-0.6009716082332088,-16.576923000000022,-16.576923,-36.833916076923074
12143,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.24790189570225896,-0.24790189570225896,-1.8425497505890336,-1.8425497505890336,-0.682829468843936,-0.682829468843936,-2.5255982194330215,-2.5255982194329682,-28986.0,-772698.0,-273343.0,-18.0,-1043.2938929160307,-2301.0,0.0,-0.06360292064335551,0.0,0.0,0.0,-110.63358816030532,-0.6277506406694291,-0.06870197709923664,-273343.0,-28986.0,-772698.0,-0.6277506406694291,-16.434615307692297,-16.434615307692308,-30.539885846153844
12143,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.7917118733613226,-0.7917118733613226,-7.123858267932237,-7.123858267932237,-0.851229497834689,-0.851229497834689,-7.97525476576687,-7.975254765766927,-34688.0,-1039851.0,-282102.0,-32.0,-1076.7251904885495,-2363.0,0.0,-0.07935404656809908,0.0,0.0,0.0,-132.3969464885496,-0.8099288382091785,-0.12213697709923665,-282102.0,-34688.0,-1039851.0,-0.8099288382091785,-18.353846230769193,-18.35384623076923,-31.493808384615384
12143,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.238338402311698,-0.238338402311698,-1.7007130466877802,-1.7007130466877802,-0.7258536377204887,-0.7258536377204887,-2.4263866844082074,-2.4263866844082678,-34166.0,-825559.0,-286019.0,-41.0,-1091.6755729923666,-2037.0,0.0,-0.06826809764292,0.0,0.0,0.0,-130.4045803435114,-0.6914573697505737,-0.15648856488549623,-286019.0,-34166.0,-825559.0,-0.6914573697505737,-15.080769692307683,-15.08076969230769,-39.615000615384616
12143,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.1620259317949756,-0.1620259317949756,-0.9532164276391057,-0.9532164276391057,-0.675094831263225,-0.675094831263225,-1.6284912589022795,-1.6284912589023293,-31843.0,-704309.0,-231581.0,-52.0,-883.8969467175572,-2028.0,0.0,-0.06665128903106501,0.0,0.0,0.0,-121.53816832061071,-0.6479979530775601,-0.1984729770992366,-231581.0,-31843.0,-704309.0,-0.6479979530775601,-14.973076769230772,-14.97307676923077,-34.002586615384615
12143,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6790109794457757,-0.7248789062459158,-6.56601336594489,-7.024122633946289,-0.710527716904398,-0.6910104683312923,-7.276327082849139,-7.715493102277581,-30374.0,-839300.0,-268817.0,-12.0,-1026.0190836030533,-1952.0,0.0021528882210461,-0.03323108395651608,0.0,0.0,0.0,-115.9312976335878,-0.627448765886188,-0.04580156488549614,-268817.0,-30374.0,-839300.0,-0.627448765886188,-17.346154076923085,-17.346154076923074,-24.152097538461547
12143,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.09457747233148917,-0.09457747233148917,-0.6527252618175909,-0.6527252618175909,-0.4690982270625703,-0.4690982270625703,-1.1214854888802215,-1.1214854888801646,-20455.0,-489592.0,-175085.0,-11.0,-668.2633582824428,-1740.0,0.0,-0.029327946149730055,0.0,0.0,0.0,-78.07251880916027,-0.41918531076406707,-0.041984770992366416,-175085.0,-20455.0,-489592.0,-0.41918531076406707,-11.85000015384611,-11.85000015384616,-19.663737923076923
12143,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.6301664941909619,-0.6301664941909619,-5.463232683320756,-5.463232683320756,-0.7728239638221197,-0.7728239638221197,-6.235791647142907,-6.235791647142882,-31670.0,-831023.0,-280771.0,-15.0,-1071.6450385648855,-2368.0,0.0,-0.08387922585888608,0.0,0.0,0.0,-120.87786232824425,-0.6835981281937384,-0.05725159541984737,-280771.0,-31670.0,-831023.0,-0.6835981281937384,-19.526923076923083,-19.52692307692308,-34.99793684615385
