full_variant_id,comparator_variant_id,analysis_scope,hypothesis_role,scenarios,metric,higher_is_better,raw_full_minus_comparator_mean,directional_improvement_mean,directional_ci95_low,directional_ci95_high,paired_effect_size_dz,p_value_raw,bootstrap_draws,randomization_draws,independent_training_replicates,heldout_paths_per_replicate,scenario_count,inferential_unit,path_seed_role,multiplicity_family,p_value_holm,claim_status
freq_hrl_full_v7,flat_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,max_drawdown,False,-0.0037124111204609005,0.0037124111204609005,0.0022044122286835614,0.005604239826237388,0.8421002406403948,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,flat_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,turnover,False,0.1220597777799715,-0.1220597777799715,-0.5588976332397821,0.3127850501197292,-0.11061092740995838,0.5895882082358352,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,1.0,inconclusive
freq_hrl_full_v7,flat_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,LowerLFDriftAbs,False,-0.0042126032822239,0.0042126032822239,0.002844707616745259,0.0056644800137807165,1.1763346180889058,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,total_return,True,0.005153136735373391,0.005153136735373391,0.0021860411871475046,0.008133726319844607,0.6731170366048012,0.003539929201415972,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.05663886722265555,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,sharpe,True,22.53944746680806,22.53944746680806,10.025403673656,36.1483362593448,0.6768857499460711,0.0012999740005199896,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.019499610007799845,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,max_drawdown,False,-0.0023948916007463378,0.0023948916007463378,0.0014903586740391812,0.0035172324207748285,0.9206966683574688,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,turnover,False,0.9378409886978089,-0.9378409886978089,-1.1423042256795093,-0.7276371114358909,-1.7616679954317171,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,LowerLFDriftAbs,False,9.257406198200138e-06,-9.257406198200138e-06,-1.8524244551491177e-05,-5.029065038710597e-07,-0.4008271051803999,0.06119877602447951,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,0.7343853122937541,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,total_return,True,0.006704173139322822,0.006704173139322822,0.0030611074722133908,0.010329348329486905,0.7234732775374932,0.0020999580008399833,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.0377992440151197,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,sharpe,True,41.30563400915887,41.30563400915887,27.31282104172541,54.87103810231839,1.165681166196924,5.999880002399952e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.00125997480050399,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,max_drawdown,False,-0.006097688432885671,0.006097688432885671,0.002806664821659015,0.009405660816156375,0.7114815512593877,0.0023999520009599807,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.023999520009599807,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,turnover,False,0.899260556564547,-0.899260556564547,-1.1452167247975833,-0.6354303853779177,-1.3858219207600497,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,LowerLFDriftAbs,False,3.874222894853298e-06,-3.874222894853298e-06,-1.2717101771509269e-05,4.748250588139974e-06,-0.17327466763058935,0.40677186456270875,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,total_return,True,-0.003834176989162469,-0.003834176989162469,-0.005381989218855849,-0.002231275489628929,-0.9482227411347423,0.00021999560008799824,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.004619907601847963,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,sharpe,True,-37.72573424984758,-37.72573424984758,-49.22427549641353,-26.294836250245943,-1.29765922212129,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,max_drawdown,False,-0.0004952596746043911,0.0004952596746043911,0.00022637834642951244,0.0007587419891538986,0.7297329407611147,0.0020399592008159837,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.02243955120897582,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,turnover,False,0.835420531156362,-0.835420531156362,-1.066771134822978,-0.5929988711500703,-1.3841275123547172,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,LowerLFDriftAbs,False,1.2073940160028011e-06,-1.2073940160028011e-06,-9.3029913188578e-06,6.716958274498956e-06,-0.05956672960147003,0.7735045299094018,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,total_return,True,0.00898666448774304,0.00898666448774304,0.0074244644934488326,0.01051859939931007,2.278717489952413,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,sharpe,True,38.41366597049471,38.41366597049471,32.50639131288189,44.203300925535814,2.574577825385765,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,max_drawdown,False,-0.006002817718402897,0.006002817718402897,0.005384420922800208,0.006615523442657838,3.81017279747254,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,turnover,False,0.9126167195174633,-0.9126167195174633,-1.1484473220680198,-0.6632785367704528,-1.4818510055803755,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,LowerLFDriftAbs,False,8.8132967181201e-06,-8.8132967181201e-06,-1.884274616627556e-05,5.713302523989716e-07,-0.35716691455988303,0.09281814363712726,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,0.9281814363712726,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,total_return,True,-0.0025855842231654797,-0.0025855842231654797,-0.0041975856947066344,-0.0010662669946211653,-0.6432877665977733,0.004099918001639967,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.05739885202295954,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,sharpe,True,-20.65583599601729,-20.65583599601729,-27.75108930758823,-14.19835546725576,-1.1886545514794673,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,max_drawdown,False,-0.00046260667660777757,0.00046260667660777757,9.90327838992353e-05,0.0008534840587986915,0.483647435220852,0.023659526809463812,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.2129357412851743,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,turnover,False,0.868556869830333,-0.868556869830333,-1.0994230676121515,-0.6188183195779212,-1.4083668917424756,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,LowerLFDriftAbs,False,3.3477000540914276e-06,-3.3477000540914276e-06,-1.1676678834600758e-05,4.739335148399846e-06,-0.15993870217262324,0.44109117817643645,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,total_return,True,0.006269274071158536,0.006269274071158536,0.003493106260904327,0.00921898710168471,0.8499010718134665,0.00011999760004799904,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.002639947201055979,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,sharpe,True,24.867178359125216,24.867178359125216,13.4386860448198,37.02267984423784,0.8289837431494196,0.00045999080018399634,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.007359852802943941,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,max_drawdown,False,-0.003860441211480317,0.003860441211480317,0.0030531254667472574,0.0047224478230947,1.7865963734355272,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,turnover,False,0.8916301351727228,-0.8916301351727228,-1.110084903558559,-0.6552354867393193,-1.5427446975317276,3.999920001599968e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,LowerLFDriftAbs,False,7.378013240892476e-06,-7.378013240892476e-06,-1.7049242529960408e-05,1.8865484628546426e-06,-0.3023416684322322,0.15489690206195877,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,total_return,True,-0.00481329053693014,-0.00481329053693014,-0.006635380705070328,-0.0030997464504511985,-1.0545008782974428,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,sharpe,True,-17.31627482434773,-17.31627482434773,-23.112152314845826,-12.123887540622148,-1.231243073335952,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,max_drawdown,False,0.0006044115870349349,-0.0006044115870349349,-0.0008871694726592513,-0.0003109970670008664,-0.8164595521242738,0.0007599848003039939,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.009119817603647926,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,turnover,False,1.0033549407532099,-1.0033549407532099,-1.1269382221848179,-0.8831741081811286,-3.2413859912746545,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,LowerLFDriftAbs,False,-2.8049109418158984e-05,2.8049109418158984e-05,-1.2249025836019905e-05,8.726810753726236e-05,0.2159947883713,0.36977260454790906,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,total_return,True,0.008751402499859033,0.008751402499859033,0.0052959207970920685,0.012349545109112481,0.9761282718225137,5.999880002399952e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.0013799724005519889,supported_improvement
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,sharpe,True,34.17359974311535,34.17359974311535,20.844402745365485,48.43780476570024,0.9667390359895206,5.999880002399952e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.00125997480050399,supported_improvement
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,max_drawdown,False,-0.007696432851812207,0.007696432851812207,0.0046909361065231355,0.010662862300427104,1.0096632546758593,9.99980000399992e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.001499970000599988,supported_improvement
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,turnover,False,0.8968523312866887,-0.8968523312866887,-1.0327098878449363,-0.7614222671432618,-2.5789679279829314,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,LowerLFDriftAbs,False,-3.268700450162141e-05,3.268700450162141e-05,-5.9685229524856005e-06,8.791719347627385e-05,0.264854530882868,0.21611567768644627,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,total_return,True,-0.0020413834522691895,-0.0020413834522691895,-0.0035079655797382345,-0.0007211259374133055,-0.5753466295475466,0.006059878802423951,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.07513849723005539,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,sharpe,True,-25.98237542775215,-25.98237542775215,-37.10612690610062,-16.855163016749785,-1.0079389220635948,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,max_drawdown,False,-0.0006201575110768338,0.0006201575110768338,0.0003632843747186212,0.000867427973516614,0.9641649022668098,7.999840003199936e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0012799744005119898,supported_improvement
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,turnover,False,0.712615812496344,-0.712615812496344,-0.8488113722223227,-0.5779693299747825,-2.057579204669797,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_low_noise,secondary_baseline,stationary_low_noise,LowerLFDriftAbs,False,-4.298380852141166e-05,4.298380852141166e-05,2.112134292520584e-06,0.00010192657565903034,0.32590845956237724,0.0742985140297194,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,0.8172836543269134,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,total_return,True,-0.0070151550180616055,-0.0070151550180616055,-0.008393895853755216,-0.00574836866135702,-2.0781901777871434,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,sharpe,True,-28.083705054675136,-28.083705054675136,-32.20215173140906,-24.427929788780197,-2.810631406887324,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,max_drawdown,False,0.002250603150694428,-0.002250603150694428,-0.0025068526213755347,-0.0019964642846695777,-3.444704788880506,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,turnover,False,0.9829079171207367,-0.9829079171207367,-1.1364501818786883,-0.8311838838391924,-2.5255417630547523,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:stationary_high_noise,secondary_baseline,stationary_high_noise,LowerLFDriftAbs,False,-2.347298642966825e-05,2.347298642966825e-05,-1.5245579235837176e-05,7.976509659843764e-05,0.19052147405778921,0.4581508369832603,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,total_return,True,-0.0024631931276308215,-0.0024631931276308215,-0.004012359581469212,-0.0009856952686198132,-0.6327907938759882,0.003619927601447971,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.05663886722265555,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,sharpe,True,-22.830841790419328,-22.830841790419328,-29.274747642843323,-17.076274596369633,-1.4563069437205591,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,max_drawdown,False,-0.00013949317912658778,0.00013949317912658778,-0.00015397619050422446,0.00044238288316156266,0.18237063565538167,0.3832923341533169,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,turnover,False,0.8220943742076058,-0.8220943742076058,-0.9543006378107087,-0.6883279380764078,-2.4540423246500405,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:localized_burst,secondary_baseline,localized_burst,LowerLFDriftAbs,False,-3.890513431032454e-05,3.890513431032454e-05,-1.1310972872851692e-06,9.575742458640871e-05,0.3035306897355198,0.12075758484830304,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,total_return,True,-0.006861879822305857,-0.006861879822305857,-0.008654932144655464,-0.005178425562750957,-1.5417767950167065,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,sharpe,True,-34.917255981085354,-34.917255981085354,-40.059430277420844,-30.28574501998389,-2.788619026325642,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,max_drawdown,False,0.0020251962057117423,-0.0020251962057117423,-0.0023127485678919946,-0.0017355118055827003,-2.737420433392448,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,turnover,False,0.9125393129494291,-0.9125393129494291,-1.0475620395878775,-0.7785994694638512,-2.6297834743772017,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,0.0007199856002879943,supported_harm
freq_hrl_full_v7,generic_hrl_gru_ppo_matched_v7,scenario:ood_period,secondary_baseline,ood_period,LowerLFDriftAbs,False,-2.9977883874177446e-05,2.9977883874177446e-05,-1.072754885929662e-05,8.656525431271795e-05,0.23538246978327268,0.3016739665206696,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,1.0,inconclusive
freq_hrl_full_v7,flat_sac_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,total_return,True,0.006330558745955583,0.006330558745955583,0.003752673169226296,0.008799533347956244,0.9853497714887456,0.0002599948001039979,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.0051998960020799585,supported_improvement
freq_hrl_full_v7,flat_sac_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,sharpe,True,-2.7748851990169254,-2.7748851990169254,-9.928321766054859,4.808483969972647,-0.14765710640822174,0.46965060698786026,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,1.0,inconclusive
freq_hrl_full_v7,flat_sac_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,max_drawdown,False,-0.0006543172782750208,0.0006543172782750208,0.0004539438612519212,0.0008523787478381394,1.283320878382731,5.999880002399952e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0010199796004079918,supported_improvement
freq_hrl_full_v7,flat_sac_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,turnover,False,0.1347729246140155,-0.1347729246140155,-0.3942852435300397,0.1464406253175407,-0.19569532081155339,0.35413291734165314,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,1.0,inconclusive
freq_hrl_full_v7,flat_sac_matched_v7,scenario:persistent_shift,secondary_baseline,persistent_shift,LowerLFDriftAbs,False,-0.007918411295306437,0.007918411295306437,0.007120706536315413,0.008739794116889453,3.796718658301633,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,0.0007199856002879943,supported_improvement
freq_hrl_full_v7,flat_sac_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,total_return,True,-0.014420655478939738,-0.014420655478939738,-0.018965067362120395,-0.009512405726527931,-1.1884100635256885,3.999920001599968e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:total_return,0.000999980000399992,supported_harm
freq_hrl_full_v7,flat_sac_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,sharpe,True,-56.959169513117494,-56.959169513117494,-71.94118964880187,-40.85384840827934,-1.4462222181181592,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:sharpe,0.0007199856002879943,supported_harm
freq_hrl_full_v7,flat_sac_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,max_drawdown,False,0.012559131634395987,-0.012559131634395987,-0.017031134274927577,-0.007833105429389742,-1.067348396123931,0.00011999760004799904,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:max_drawdown,0.0016799664006719864,supported_harm
freq_hrl_full_v7,flat_sac_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,turnover,False,0.04596758229837102,-0.04596758229837102,-0.4217533650922516,0.35595526712271597,-0.045739097086238856,0.8239835203295934,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:turnover,1.0,inconclusive
freq_hrl_full_v7,flat_sac_matched_v7,scenario:promotion_recovery,secondary_baseline,promotion_recovery,LowerLFDriftAbs,False,-0.006794827294934924,0.006794827294934924,0.006007244571805891,0.0076408492702002345,3.2831315929524187,1.999960000799984e-05,20000,50000,24,8,1,independent_training_replicate,within_replicate_repeated_measure,secondary_baseline:LowerLFDriftAbs,0.0007199856002879943,supported_improvement
