scenario,promotion_threshold,promotion_ratio,promotion_mid_gain,promotion_adapt_gain,freq_sharpe,noprom_sharpe,sharpe_delta,freq_return,noprom_return,return_delta,freq_post_shift_pnl,noprom_post_shift_pnl,post_shift_delta,freq_recovery_cost,noprom_recovery_cost,recovery_cost_delta,recovery_score,freq_promotion_count,freq_promotion_delay,freq_focus
persistent_shift,0.00045,0.3,0.5,0.0,15.846899735827403,15.84779072871435,-0.0008909928869460515,0.2425799248955637,0.24262805603606843,-4.813114050472578e-05,0.06046940851102249,0.06047758388492589,-8.175373903400451e-06,0.0014347341615043186,0.0014347341615043186,0.0,-0.0020481753739034006,23.2,20.4,0.8241469757836614
persistent_shift,0.00045,0.3,0.5,0.1,15.844611151870405,15.84779072871435,-0.0031795768439444316,0.2424400990272017,0.24262805603606843,-0.00018795700886672928,0.06043668502357387,0.06047758388492589,-4.0898861352021976e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.002080898861352022,22.8,20.4,0.8283564288583951
persistent_shift,0.00045,0.3,0.5,0.25,15.840700956243214,15.84779072871435,-0.0070897724711347365,0.2423022758409512,0.24262805603606843,-0.00032578019511722567,0.06038891278411945,0.06047758388492589,-8.867110080643809e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.0021286711008064382,17.6,20.4,0.8326269160606812
persistent_shift,0.00045,0.3,0.5,0.5,15.835678080982287,15.84779072871435,-0.012112647732061887,0.2422586586677407,0.24262805603606843,-0.00036939736832772296,0.0603297901301191,0.06047758388492589,-0.0001477937548067937,0.0014347341615043186,0.0014347341615043186,0.0,-0.002187793754806794,17.6,20.4,0.8354356732712491
persistent_shift,0.00045,0.3,0.5,0.75,15.831280951142654,15.84779072871435,-0.01650977757169514,0.2423338882516563,0.24262805603606843,-0.00029416778441213043,0.06028896887643026,0.06047758388492589,-0.0001886150084956309,0.0014347341615043186,0.0014347341615043186,0.0,-0.002228615008495631,17.6,20.4,0.8342297959542174
persistent_shift,0.00045,0.3,1.0,0.0,15.845821261256262,15.84779072871435,-0.0019694674580872373,0.24252787857311123,0.24262805603606843,-0.0001001774629572072,0.06046015351592136,0.06047758388492589,-1.7430369004534096e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.0020574303690045342,23.2,20.4,0.8238050157931471
persistent_shift,0.00045,0.3,1.0,0.1,15.844418011973087,15.84779072871435,-0.0033727167412624937,0.2424305209976158,0.24262805603606843,-0.00019753503845262865,0.06043162468929477,0.06047758388492589,-4.595919563112061e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.0020859591956311208,22.8,20.4,0.8280243566020509
persistent_shift,0.00045,0.3,1.0,0.25,15.840932693255425,15.84779072871435,-0.00685803545892405,0.2423085539656001,0.24262805603606843,-0.0003195020704683249,0.060389087209487324,0.06047758388492589,-8.84966754385666e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.0021284966754385667,17.6,20.4,0.832150477301506
persistent_shift,0.00045,0.3,1.0,0.5,15.836404188748187,15.84779072871435,-0.011386539966162346,0.24227294864819057,0.24262805603606843,-0.0003551073878778621,0.06033182204560437,0.06047758388492589,-0.0001457618393215232,0.0014347341615043186,0.0014347341615043186,0.0,-0.0021857618393215233,17.6,20.4,0.8349423992961189
persistent_shift,0.00045,0.3,1.0,0.75,15.832278129031161,15.84779072871435,-0.015512599683187744,0.24235359969180018,0.24262805603606843,-0.00027445634426825904,0.06029198639080594,0.06047758388492589,-0.00018559749411994897,0.0014347341615043186,0.0014347341615043186,0.0,-0.002225597494119949,17.6,20.4,0.834194106211784
