timestamp,event_type,side,price,size,order_id
34256.19063387,trade,ask,585.65,20.0,18401954
34256.190719401,add,bid,585.32,18.0,18430075
34256.190756615,add,bid,585.33,18.0,18430078
34256.190807809,add,bid,585.35,6.0,18430082
34256.19319428,add,ask,585.65,100.0,18430131
34256.584770476,add,ask,585.64,100.0,18435674
34256.585857323,trade,ask,585.64,100.0,18435674
34256.585924316,add,bid,585.35,18.0,18435728
34256.585936731,add,bid,585.36,100.0,18435729
34256.58596536,add,bid,585.36,6.0,18435733
34256.750276532,cancel,bid,585.36,100.0,18435729
34256.750383635,cancel,bid,585.36,6.0,18435733
34256.750384117,cancel,bid,585.35,6.0,18430082
34256.750399994,cancel,bid,585.35,18.0,18435728
34256.960845789,add,bid,585.35,18.0,18444308
34256.971417778,add,bid,585.57,35.0,18445709
34256.971971766,trade,bid,585.57,35.0,18445709
34256.972053393,add,ask,585.64,100.0,18445746
34256.972065621,add,bid,585.33,14.0,18445749
34257.005572647,add,ask,585.61,18.0,18446625
34257.033394971,add,bid,585.36,18.0,18447705
34257.130242807,cancel,ask,585.61,18.0,18446625
34257.130246705,cancel,ask,585.62,18.0,18446627
34257.130249903,cancel,ask,585.63,18.0,18446630
34257.130250421,cancel,ask,585.64,12.0,18446631
34257.577139389,trade,ask,585.57,100.0,hidden_643
34257.635637197,add,ask,585.62,18.0,18460556
34257.725580772,add,bid,585.39,18.0,18462798
34258.199928727,cancel,ask,585.62,18.0,18460556
34258.199929254,cancel,ask,585.63,18.0,18460560
34258.1999297,cancel,ask,585.64,18.0,18460565
34258.199942328,cancel,bid,585.39,18.0,18462798
34258.199954264,cancel,ask,585.65,12.0,18460564
34258.199971706,cancel,bid,585.38,6.0,18462803
34258.20182267,trade,ask,585.57,200.0,hidden_652
34258.201899757,add,bid,585.32,18.0,18475976
34258.201939596,add,bid,585.33,18.0,18475980
34258.201977896,add,bid,585.35,6.0,18475984
34258.779917044,add,ask,585.62,18.0,18493677
34258.780095812,cancel,bid,585.35,6.0,18475984
34258.780098564,cancel,bid,585.33,18.0,18475980
34259.263556695,add,bid,585.35,18.0,18506481
34259.263726836,cancel,ask,585.62,18.0,18493677
34259.263748965,cancel,ask,585.64,18.0,18493685
34259.575196354,add,ask,585.62,18.0,18514142
34259.575371986,cancel,bid,585.35,18.0,18506481
34259.575378773,cancel,bid,585.34,18.0,18506484
34259.57539608,cancel,bid,585.33,6.0,18506489
34259.705453799,add,bid,585.35,18.0,18517387
34259.705624488,cancel,ask,585.62,18.0,18514142
34259.705630111,cancel,ask,585.63,18.0,18514146
34259.705635005,cancel,ask,585.64,18.0,18514148
34259.711397229,trade,ask,585.57,82.0,hidden_670
34259.712524623,trade,ask,585.59,100.0,hidden_671
34259.714077542,add,ask,585.64,100.0,18518989
34259.71846543,trade,ask,585.62,33.0,hidden_673
34259.719379992,cancel,ask,585.64,100.0,18518989
34259.721910965,add,ask,585.64,100.0,18521567
34259.726523371,add,bid,585.6,84.0,18522395
34259.728897981,trade,ask,585.63,100.0,hidden_677
34259.728897981,trade,ask,585.64,100.0,18521567
34259.729111006,add,ask,585.64,100.0,18522880
34259.729250575,trade,ask,585.64,100.0,18522880
34259.729324418,trade,ask,585.64,980.0,hidden_681
34259.729399971,trade,ask,585.64,300.0,hidden_682
34259.729508202,add,ask,585.64,100.0,18522935
34259.729520767,trade,ask,585.64,60.0,18522935
34259.729710872,trade,bid,585.6,84.0,18522395
34259.729789444,add,ask,585.64,100.0,18522971
34259.729791913,add,ask,585.64,100.0,18522973
34259.729999606,trade,ask,585.62,245.0,hidden_688
34259.730597142,cancel,ask,585.64,100.0,18522973
34259.730600451,cancel,ask,585.64,40.0,18522935
34259.732872091,add,ask,585.63,100.0,18523236
34259.743508654,trade,ask,585.61,100.0,hidden_692
34259.878295675,cancel,bid,585.51,100.0,18522857
34259.896048489,trade,ask,585.62,300.0,hidden_694
34259.896048489,trade,ask,585.63,100.0,18523236
