domain,check,metric,treatment,control,direction,n_common,delta_mean,delta_ci95_low,delta_ci95_high,improvement_mean,improvement_ci95_low,improvement_ci95_high,win_rate,status,source_path
transit_synthetic_demand,dynamic_harmonic_nb_vs_fourier,mse,dynamic_harmonic_nb,fourier,decrease,5,-2.2628399053524975,-2.944277338007111,-1.6010798014449423,2.2628399053524975,1.6010798014449423,2.944277338007111,1.0,supported,transit_hrl/results/transit_demand_estimator_validation/summary.json
transit_synthetic_demand,dynamic_harmonic_nb_vs_fourier,mae,dynamic_harmonic_nb,fourier,decrease,5,-0.10433908467365409,-0.15592372423759038,-0.05422949862547268,0.10433908467365409,0.05422949862547268,0.15448554705972917,1.0,supported,transit_hrl/results/transit_demand_estimator_validation/summary.json
transit_synthetic_demand,dynamic_harmonic_nb_vs_fourier,poisson_nll_no_const,dynamic_harmonic_nb,fourier,decrease,5,-0.09753691105705968,-0.1293272266927758,-0.06574752692293515,0.09753691105705968,0.06574752692293515,0.12932629519118422,1.0,supported,transit_hrl/results/transit_demand_estimator_validation/summary.json
transit_synthetic_demand,ema_vs_fourier,mse,ema,fourier,decrease,5,5.371589484369147,3.3430021704975017,7.532954349700343,-5.371589484369147,-7.400176798240791,-3.267707009569526,0.0,not_supported,transit_hrl/results/transit_demand_estimator_validation/summary.json
transit_synthetic_demand,ema_vs_fourier,mae,ema,fourier,decrease,5,1.0053332473763288,0.679259759441119,1.3395529976615361,-1.0053332473763288,-1.3395529976615361,-0.6711134970911214,0.0,not_supported,transit_hrl/results/transit_demand_estimator_validation/summary.json
transit_synthetic_demand,ema_vs_fourier,poisson_nll_no_const,ema,fourier,decrease,5,0.1004717990770743,0.05747672692395582,0.13549318955278694,-0.1004717990770743,-0.13549318955278694,-0.05497922664994519,0.0,not_supported,transit_hrl/results/transit_demand_estimator_validation/summary.json
transit_real_demand,adaptive_wavelet_vs_fourier,mse,adaptive_wavelet,fourier,decrease,12,0.1717801649549182,0.07770169455281903,0.2673418941422026,-0.1717801649549182,-0.27069514031499714,-0.07201086375444288,0.08333333333333333,not_supported,transit_hrl/results/transit_local_demand_estimator_validation/summary.json
transit_real_demand,adaptive_wavelet_vs_fourier,mae,adaptive_wavelet,fourier,decrease,12,-0.01986879568664368,-0.03174982414438399,-0.007248476574098677,0.01986879568664368,0.006590124543136724,0.032327692788830464,0.75,supported,transit_hrl/results/transit_local_demand_estimator_validation/summary.json
transit_real_demand,adaptive_wavelet_vs_fourier,poisson_nll_no_const,adaptive_wavelet,fourier,decrease,12,-0.038509245899401294,-0.12459713906532895,0.07302610467896148,0.038509245899401294,-0.06757837017306786,0.12911352493111347,0.8333333333333334,positive_mixed,transit_hrl/results/transit_local_demand_estimator_validation/summary.json
transit_real_demand,dynamic_harmonic_nb_vs_fourier,mse,dynamic_harmonic_nb,fourier,decrease,12,-0.07949600889204185,-0.17610381717989698,0.007513996956702109,0.07949600889204185,-0.004666520388081751,0.17293570851333048,0.75,positive_mixed,transit_hrl/results/transit_local_demand_estimator_validation/summary.json
