environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,lower_action_router_strength,lower_action_router_training_schedule,lower_action_router_warmup_fraction,lower_action_router_ramp_fraction,upper_hf_penalty_coef,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,reconstruction_integrity_pass,minimum_normalized_safety_slack,condition_gate_pass
Walker2d-v5,standard,router_a004_s010_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.125,0.375,0.0,16,295.88261565165226,307.6462761041259,11.763660452473559,-3.022145241066289,26.80469626425819,5.917652313033045,True,2.5e-05,0.007975208770285912,0.005501791896094555,-0.0024734168741913573,-0.0010060837678017062,nan,0.0,True,relative_noninferiority,True,40.24335071206824,0.05171189237224968,0.03258767253271734,-0.01912421983953234,-0.011904228701217948,nan,0.0051711892372249685,True,strict_relative_improvement,True,1.302029215160989,0.03893635442300508,0.026643343382221813,0.028189360511576136,True,0.1852398586227614,0.11996460880675762,True,0.0,0.0,True,2.0070745961242237e-08,True,0.489299965391628,True
Walker2d-v5,low_frequency,router_a004_s010_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.125,0.375,0.0,16,286.5172055227674,288.0869654687847,1.569759946017241,-6.619948004468071,9.988944062650654,5.7303441104553485,False,2.5e-05,0.008265283739666472,0.005840579869517085,-0.0024247038701493877,-0.0010277747781586677,nan,0.0,True,relative_noninferiority,True,41.110991126346704,0.049871237108476504,0.03243055875670904,-0.017440678351767477,-0.010198046147673516,nan,0.004987123710847651,True,strict_relative_improvement,True,1.0448753106908943,0.03864532337634627,0.027873307046648737,0.029444606394651705,True,0.18482909357343957,0.12046807508527756,True,0.0,0.0,True,2.000592333507718e-08,True,-0.15524441060870817,False
Walker2d-v5,high_frequency,router_a004_s010_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.125,0.375,0.0,16,301.70626048955194,297.63459890603076,-4.071661583521177,-16.587201727956906,8.910424287176056,6.034125209791039,False,2.5e-05,0.007854143073557255,0.0055940516452623185,-0.0022600914282949365,-0.0008092733202675491,nan,0.0,True,relative_noninferiority,True,32.370932810701966,0.05126997872259657,0.03276192311502481,-0.018508055607571766,-0.011329668293605303,nan,0.005126997872259657,True,strict_relative_improvement,True,1.2098055384235804,0.03911421270386037,0.026807285262978212,0.028299286761899686,True,0.18594520050873262,0.12099857173444446,True,0.0,0.0,True,1.9310679397351762e-08,True,-1.7488991612309148,False
Walker2d-v5,mixed,router_a004_s010_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.125,0.375,0.0,16,283.26239443755736,289.2922704349756,6.029875997418213,-1.7519503169629418,13.927980319495727,5.665247888751147,True,2.5e-05,0.008327109692170457,0.005908227316575292,-0.002418882375595165,-0.0010394822260584617,nan,0.0,True,relative_noninferiority,True,41.579289042338466,0.04949563275667681,0.03210936065239196,-0.017386272104284846,-0.010365585891742113,nan,0.004949563275667681,True,strict_relative_improvement,True,1.0942425249314196,0.03824190382350243,0.028344936099962886,0.030023381388446218,True,0.1840558941248663,0.1203184726504872,True,0.0,0.0,True,1.9281275794959397e-08,True,0.5372800815185477,True
Walker2d-v5,ood_chirp,router_a004_s010_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.125,0.375,0.0,16,286.49265478016815,297.56351364147315,11.07085886130499,2.491415162470894,19.697750730769606,5.729853095603363,True,2.5e-05,0.008183013700488427,0.005738044916838239,-0.002444968783650188,-0.001075622962445491,nan,0.0,True,relative_noninferiority,True,43.024918497819634,0.050482457361860425,0.03231959496438207,-0.01816286239747835,-0.011043273294640537,nan,0.0050482457361860425,True,strict_relative_improvement,True,1.1875466987436605,0.03854157263077087,0.028227724923590873,0.03011913607804141,True,0.18451549762776806,0.1201626542194568,True,0.0,0.0,True,1.8781030503727712e-08,True,0.5318298102473126,True
HalfCheetah-v5,standard,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,509.7367386705555,523.7489635400965,14.012224869540972,-139.65051051869,179.11303259865284,10.19473477341111,False,2.5e-05,0.0006138516323872195,0.0007886368308907091,0.00017478519850348953,0.0002965971624603132,nan,0.0,True,relative_noninferiority,False,-11.863886498412528,0.0030927172256426418,0.0027468549873832524,-0.0003458622382593894,0.0009938112181810486,nan,0.0003092717225642642,True,strict_relative_improvement,False,-4.213391802978504,0.003235505635737072,0.07028450360993854,0.07828082004333721,True,0.3813642596636319,0.27744877052104777,True,0.0,0.0,True,6.61198860610112e-09,True,-12.698297564632336,False
HalfCheetah-v5,low_frequency,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,352.9624512751068,408.3113749159105,55.348923640803726,-38.626439879583536,148.04896809923432,7.059249025502136,False,2.5e-05,0.0006341680147088006,0.0008136642134386646,0.00017949619872986402,0.00030897144339997007,nan,0.0,True,relative_noninferiority,False,-12.358857735998802,0.0037530803756759394,0.0030342507890743567,-0.0007188295866015827,0.0007255675519047121,nan,0.000375308037567594,True,strict_relative_improvement,False,-2.933258761542072,0.0035861943553208105,0.06947780395798052,0.07708941233693661,True,0.3766594626436608,0.27314569244930464,True,0.0,0.0,True,6.686022407067757e-09,True,-12.358857735998802,False
HalfCheetah-v5,high_frequency,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,379.21670318507483,407.758303398599,28.54160021352417,-47.16369995403029,105.30530476722957,7.584334063701497,False,2.5e-05,0.000674382255616358,0.0007968053203375352,0.00012242306472117715,0.0002473252276373046,nan,0.0,True,relative_noninferiority,False,-9.893009105492183,0.0032742092663834736,0.003351009146803195,7.679988041972108e-05,0.001640522640399727,nan,0.00032742092663834736,True,strict_relative_improvement,False,-6.010439183723175,0.0039758737432771165,0.07076271376157835,0.07798592865762013,True,0.3740142709185257,0.26887212657550386,True,0.0,0.0,True,8.616462566582751e-09,True,-9.893009105492183,False
HalfCheetah-v5,mixed,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,292.0489489141506,319.34478933516675,27.295840421016152,-37.07994288730597,90.02945046502873,5.840978978283013,False,2.5e-05,0.0007180838157744653,0.0008366885905090835,0.00011860477473461807,0.0002567279258465649,nan,0.0,True,relative_noninferiority,False,-10.269117033862594,0.003556775363032783,0.0036597732209375615,0.00010299785790477876,0.0018312344678798843,nan,0.0003556775363032783,True,strict_relative_improvement,False,-6.148580612969697,0.004351373397525073,0.07082332120461288,0.07757174148118279,True,0.37202697898381787,0.2667603607867082,True,0.0,0.0,True,8.931856225620868e-09,True,-10.269117033862594,False
HalfCheetah-v5,ood_chirp,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,360.9898096602302,441.3519008687236,80.36209120849338,-9.051305049745665,173.18151516567167,7.219796193204604,False,2.5e-05,0.0006805179729159551,0.0008319955965153888,0.0001514776235994338,0.0002826185867777749,nan,0.0,True,relative_noninferiority,False,-11.304743471110996,0.0037586443650328926,0.0030290391830691136,-0.0007296051819637795,0.0007322968790972876,nan,0.0003758644365032893,True,strict_relative_improvement,False,-2.948300525343474,0.003577376555945564,0.06989544521145474,0.07732292283619752,True,0.3774660887595862,0.27445700907112147,True,0.0,0.0,True,6.9306201198006754e-09,True,-11.304743471110996,False
Hopper-v5,standard,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,194.86911089068286,186.06852923354933,-8.800581657133511,-28.06617762416377,9.559293729969545,3.8973822178136572,False,2.5e-05,0.03998106919289868,0.030784713081804894,-0.009196356111093786,-0.0046480725682548915,nan,0.0,True,relative_noninferiority,True,185.92290273019566,0.08334280965944099,0.056703922829259464,-0.026638886830181535,-0.013308916554340277,nan,0.0083342809659441,True,strict_relative_improvement,True,0.5968883948985819,0.06275004559818187,0.09159507733235182,0.10080059581962891,False,0.26737982056050824,0.16932122777084993,True,0.0,0.0,True,1.823428039172202e-08,True,-6.20128949526235,False
Hopper-v5,low_frequency,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,193.4918246592992,189.61193803301256,-3.8798866262866127,-23.51282313114732,14.772752712072649,3.869836493185984,False,2.5e-05,0.04199970991125456,0.03256351037965725,-0.009436199531597314,-0.004392627956455646,nan,0.0,True,relative_noninferiority,True,175.70511825822584,0.08637472550070993,0.059043102978247636,-0.02733162252246229,-0.013775351658939141,nan,0.008637472550070994,True,strict_relative_improvement,True,0.5948359406162069,0.06530006814839971,0.10637123542761458,0.11426721878027199,False,0.2744685253103018,0.17565598454721093,True,0.0,0.0,True,1.6840828978276967e-08,True,-5.075921598379867,False
Hopper-v5,high_frequency,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,196.98015089934,186.22241924064758,-10.757731658692428,-31.238587194267996,8.609471477147686,3.9396030179868,False,2.5e-05,0.0405744352693298,0.03111074105574937,-0.009463694213580426,-0.0049952743618386095,nan,0.0,True,relative_noninferiority,True,199.81097447354438,0.08388153597168166,0.05700817152532958,-0.026873364446352084,-0.013276663903148028,nan,0.008388153597168166,True,strict_relative_improvement,True,0.5827874095713053,0.0630779634337215,0.09348395471421758,0.10264026720494705,False,0.27096443567363987,0.17202411125283876,True,0.0,0.0,True,1.7743930172661526e-08,True,-6.929374368849837,False
Hopper-v5,mixed,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,194.28366377533285,189.78676215076922,-4.496901624563677,-24.763283322152837,14.645790734521833,3.885673275506657,False,2.5e-05,0.04233195615723566,0.03268918530184918,-0.00964277085538648,-0.004597688231540563,nan,0.0,True,relative_noninferiority,True,183.9075292616225,0.08647481085109888,0.05910323066689106,-0.02737158018420783,-0.013879223153380258,nan,0.008647481085109888,True,strict_relative_improvement,True,0.6050018516119006,0.06535896553902065,0.10626561930321506,0.11435091291020014,False,0.2772333715010039,0.1773370444445299,True,0.0,0.0,True,1.7545038658303794e-08,True,-5.372971057100504,False
Hopper-v5,ood_chirp,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,196.61844031657103,191.1702748151107,-5.448165501460322,-26.535547876246884,15.100712009906522,3.9323688063314206,False,2.5e-05,0.04135646659525822,0.03186239715219099,-0.00949406944306723,-0.004867712301203833,nan,0.0,True,relative_noninferiority,True,194.70849204815332,0.08392427003793948,0.0582852706344327,-0.025638999403506772,-0.012515976141821995,nan,0.008392427003793949,True,strict_relative_improvement,True,0.49134167460305833,0.06452241422812469,0.10452122179164047,0.11258454887090714,False,0.2701944101465322,0.17242205451466378,True,0.0,0.0,True,1.8616341371730182e-08,True,-5.747980462443548,False
Walker2d-v5,standard,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,295.88261565165226,299.3057754556112,3.4231598039588746,-14.50606196996148,21.32035672956563,5.917652313033045,False,2.5e-05,0.007975208770285912,0.007123848201096154,-0.0008513605691897579,0.0006456562832782954,nan,0.0,True,relative_noninferiority,False,-25.826251331131818,0.05171189237224968,0.0522054557171671,0.0004935633449174156,0.008499340533961362,nan,0.0051711892372249685,True,strict_relative_improvement,False,-2.6435949535125483,0.06272305283716305,0.02615087841366376,0.027360809902477426,True,0.2306851731820993,0.16219579052450261,True,0.0,0.0,True,2.086011229612897e-08,True,-25.826251331131818,False
Walker2d-v5,low_frequency,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,286.5172055227674,285.8950300912152,-0.6221754315522201,-9.831369880106696,8.521362448811479,5.7303441104553485,False,2.5e-05,0.008265283739666472,0.00748317558881031,-0.0007821081508561627,0.0006287544384611029,nan,0.0,True,relative_noninferiority,False,-25.15017753844411,0.049871237108476504,0.051221800228047856,0.001350563119571344,0.009306531141239801,nan,0.004987123710847651,True,strict_relative_improvement,False,-2.8661119476536885,0.061409103458862274,0.02698379672682478,0.02805156560029954,True,0.22864709671741945,0.16133989636573015,True,0.0,0.0,True,2.062785881762662e-08,True,-25.15017753844411,False
Walker2d-v5,high_frequency,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,301.70626048955194,289.3996098801424,-12.306650609409475,-28.231811355727537,3.807348433035927,6.034125209791039,False,2.5e-05,0.007854143073557255,0.007205664738233555,-0.0006484783353237003,0.0008218283184056778,nan,0.0,True,relative_noninferiority,False,-32.87313273622711,0.05126997872259657,0.05236125362201306,0.0010912748994165002,0.009032491811313392,nan,0.005126997872259657,True,strict_relative_improvement,False,-2.7617506455746663,0.06287873758103903,0.02626148186123842,0.027569606581451595,True,0.23120684785279733,0.16309485191101009,True,0.0,0.0,True,1.9636891684363854e-08,True,-32.87313273622711,False
Walker2d-v5,mixed,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,283.26239443755736,285.0501883874326,1.7877939498752902,-8.520121716537727,11.630881750806513,5.665247888751147,False,2.5e-05,0.008327109692170457,0.007540999376464497,-0.00078611031570596,0.0006343927800578564,nan,0.0,True,relative_noninferiority,False,-25.375711202314257,0.04949563275667681,0.05096431892218766,0.0014686861655108505,0.009185118185870915,nan,0.004949563275667681,True,strict_relative_improvement,False,-2.855743158396509,0.06108477945883506,0.027803176222854355,0.029115211183526658,True,0.22810745523590725,0.16072199400337375,True,0.0,0.0,True,1.9504112444629398e-08,True,-25.375711202314257,False
Walker2d-v5,ood_chirp,router_a004_s010_linear_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.25,0.5,0.0,16,286.49265478016815,287.25172482646815,0.7590700463000228,-9.20304938426238,10.850834980636886,5.729853095603363,False,2.5e-05,0.008183013700488427,0.007446137923896909,-0.0007368757765915187,0.0006752495883039004,nan,0.0,True,relative_noninferiority,False,-27.009983532156017,0.050482457361860425,0.05117662284315368,0.0006941654812932536,0.008595024241093315,nan,0.0050482457361860425,True,strict_relative_improvement,False,-2.702576437490713,0.061372004502001025,0.027443866205677386,0.0285829733056613,True,0.22857672681544372,0.16087328063433706,True,0.0,0.0,True,1.9992728701280105e-08,True,-27.009983532156017,False
HalfCheetah-v5,standard,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,509.7367386705555,598.4433646488737,88.70662597831836,-33.66344681160695,212.0934364936528,10.19473477341111,False,2.5e-05,0.0006138516323872195,0.0006962255774652535,8.237394507803398e-05,0.00023754632360759942,nan,0.0,True,relative_noninferiority,False,-9.501852944303977,0.0030927172256426418,0.0035346485708707184,0.0004419313452280769,0.0015697563462748686,nan,0.0003092717225642642,True,strict_relative_improvement,False,-6.075654292799711,0.004228846091240839,0.060726434214633904,0.06718973863283402,True,0.37254499731063073,0.268935975074695,True,0.0,0.0,True,8.430790989152587e-09,True,-9.501852944303977,False
HalfCheetah-v5,low_frequency,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,352.9624512751068,452.4398244498517,99.47737317474488,-25.586584268923474,225.05095156992178,7.059249025502136,False,2.5e-05,0.0006341680147088006,0.0007258430006461017,9.167498593730107e-05,0.0002450994472077306,nan,0.0,True,relative_noninferiority,False,-9.803977888309225,0.0037530803756759394,0.0037663236979974123,1.3243322321472865e-05,0.001136650105130589,nan,0.000375308037567594,True,strict_relative_improvement,False,-4.028579170585643,0.004510372008963333,0.05977419913880637,0.0661509728315124,True,0.3671399129214121,0.26313235642951194,True,0.0,0.0,True,8.053331552169227e-09,True,-9.803977888309225,False
HalfCheetah-v5,high_frequency,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,379.21670318507483,449.2949403671999,70.07823718212506,-26.51923427411122,170.24417826267728,7.584334063701497,False,2.5e-05,0.000674382255616358,0.0007328209735891352,5.843871797277724e-05,0.00020747730897355618,nan,0.0,True,relative_noninferiority,False,-8.299092358942247,0.0032742092663834736,0.0035641830506046826,0.00028997378422120854,0.0014054657231382403,nan,0.00032742092663834736,True,strict_relative_improvement,False,-5.292534803954809,0.00425787450703599,0.06117256911726368,0.06623941823282586,True,0.3665751734402589,0.26148717194920634,True,0.0,0.0,True,8.488762587549796e-09,True,-8.299092358942247,False
HalfCheetah-v5,mixed,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,292.0489489141506,392.38817811251835,100.33922919836775,-12.644363105506796,211.33563193965927,5.840978978283013,False,2.5e-05,0.0007180838157744653,0.0007571596019795603,3.907578620509495e-05,0.00018607803315506713,nan,0.0,True,relative_noninferiority,False,-7.443121326202685,0.003556775363032783,0.00407348197004801,0.0005167066070152267,0.0016319361898119535,nan,0.0003556775363032783,True,strict_relative_improvement,False,-5.588246440226233,0.00487868127400173,0.06009613815828322,0.06528851834309715,True,0.3647309296646456,0.26005116071939965,True,0.0,0.0,True,8.376008920818925e-09,True,-7.443121326202685,False
HalfCheetah-v5,ood_chirp,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,360.9898096602302,437.260974020238,76.27116436000784,-33.47916909820089,187.0148369939487,7.219796193204604,False,2.5e-05,0.0006805179729159551,0.0007534857454169941,7.296777250103891e-05,0.0002267001374345964,nan,0.0,True,relative_noninferiority,False,-9.068005497383856,0.0037586443650328926,0.0034695753292329785,-0.0002890690357999143,0.0006106063952187121,nan,0.0003758644365032893,True,strict_relative_improvement,False,-2.6245388919985473,0.004140191399719003,0.06055692039684722,0.06647973407082296,True,0.3651873738034576,0.26132224286046823,True,0.0,0.0,True,8.85612054969456e-09,True,-9.068005497383856,False
Hopper-v5,standard,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,194.86911089068286,208.52989217116092,13.660781280478087,-12.4298440911428,40.97937592970894,3.8973822178136572,False,2.5e-05,0.03998106919289868,0.027724016699063776,-0.012257052493834903,-0.007471006187422626,nan,0.0,True,relative_noninferiority,True,298.840247496905,0.08334280965944099,0.04861498917149453,-0.03472782048794647,-0.021258476027558863,nan,0.0083342809659441,True,strict_relative_improvement,True,1.5507270650493028,0.0538360320945773,0.0855345357471075,0.09325045724658114,True,0.24484600061370232,0.14911143639120572,True,0.0,0.0,True,1.6822545166675694e-08,True,-2.1892802390101886,False
Hopper-v5,low_frequency,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,193.4918246592992,203.6326036055454,10.140778946246224,-13.46650683225759,33.90457779697161,3.869836493185984,False,2.5e-05,0.04199970991125456,0.030302984797396924,-0.011696725113857637,-0.006416091333380596,nan,0.0,True,relative_noninferiority,True,256.64365333522386,0.08637472550070993,0.051705883227745025,-0.03466884227296489,-0.021439406149461146,nan,0.008637472550070994,True,strict_relative_improvement,True,1.4821388461934886,0.0571549943125552,0.10538018112016885,0.11474625406319684,False,0.2559139712030397,0.15902842712363333,True,0.0,0.0,True,2.048278724622899e-08,True,-2.4798645513756052,False
Hopper-v5,high_frequency,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,196.98015089934,208.52904660887222,11.548895709532214,-15.175208999204028,39.28269313428024,3.9396030179868,False,2.5e-05,0.0405744352693298,0.02797496438045895,-0.012599470888870848,-0.007709739250105362,nan,0.0,True,relative_noninferiority,True,308.3895700042145,0.08388153597168166,0.0488955480633866,-0.03498598790829507,-0.02156725665953987,nan,0.008388153597168166,True,strict_relative_improvement,True,1.5711566210257475,0.05414335857678805,0.08752888543931724,0.09508969796023192,True,0.24873302699003869,0.15223762686699702,True,0.0,0.0,True,1.7729791299429297e-08,True,-2.8519639999054527,False
Hopper-v5,mixed,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,194.28366377533285,203.83542927555163,9.55176550021877,-14.31484298869638,33.96885002210307,3.885673275506657,False,2.5e-05,0.04233195615723566,0.030381944503212823,-0.011950011654022841,-0.006670346754426117,nan,0.0,True,relative_noninferiority,True,266.81387017704463,0.08647481085109888,0.05173705909951792,-0.03473775175158097,-0.021312922571966472,nan,0.008647481085109888,True,strict_relative_improvement,True,1.4646393975541883,0.05718472186596201,0.1044267239040492,0.11339493330787973,False,0.25873139354815144,0.1609595328961854,True,0.0,0.0,True,1.8199729156066026e-08,True,-2.6840058269772697,False
Hopper-v5,ood_chirp,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,196.61844031657103,209.1555116920885,12.537071375517504,-13.256814477665932,38.69171754497525,3.9323688063314206,False,2.5e-05,0.04135646659525822,0.029032283917503534,-0.012324182677754685,-0.007047031848887468,nan,0.0,True,relative_noninferiority,True,281.88127395549867,0.08392427003793948,0.05012688399300597,-0.03379738604493351,-0.020265177148285452,nan,0.008392427003793949,True,strict_relative_improvement,True,1.4146980532716236,0.0554801381675691,0.10353940740148408,0.11260854132277263,False,0.25173475627277675,0.15629930486216187,True,0.0,0.0,True,1.8932329074691143e-08,True,-2.371203244294235,False
Walker2d-v5,standard,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,295.88261565165226,288.77088444950186,-7.111731202150404,-23.45124143494378,9.847162676121448,5.917652313033045,False,2.5e-05,0.007975208770285912,0.008105263054126035,0.00013005428384012192,0.0014631213594931635,nan,0.0,True,relative_noninferiority,False,-58.524854379726534,0.05171189237224968,0.051387308309922525,-0.00032458406232715683,0.008342007132034868,nan,0.0051711892372249685,True,strict_relative_improvement,False,-2.613169959433058,0.0616776411935307,0.027291231242425287,0.02879252831762415,True,0.229513901581114,0.15851912903991003,True,0.0,0.0,True,1.9697641406542076e-08,True,-58.524854379726534,False
Walker2d-v5,low_frequency,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,286.5172055227674,293.22096686359,6.703761340822535,-1.6773571897694952,15.098532340949065,5.7303441104553485,True,2.5e-05,0.008265283739666472,0.008433060650308721,0.0001677769106422476,0.00154180129461136,nan,0.0,True,relative_noninferiority,False,-61.672051784454396,0.049871237108476504,0.049270101601071814,-0.0006011355074046984,0.007998271631715436,nan,0.004987123710847651,True,strict_relative_improvement,False,-2.603784484896202,0.059010146744435596,0.02881040461572032,0.030244297780760484,True,0.22434405554744724,0.15430652556161198,True,0.0,0.0,True,1.9200494666801818e-08,True,-61.672051784454396,False
Walker2d-v5,high_frequency,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,301.70626048955194,298.8382723831843,-2.8679881063676316,-19.859894167167937,14.020838810611679,6.034125209791039,False,2.5e-05,0.007854143073557255,0.008089245551090689,0.00023510247753343462,0.0015346055014103257,nan,0.0,True,relative_noninferiority,False,-61.38422005641302,0.05126997872259657,0.05082481011174661,-0.00044516861084995625,0.008283817185412594,nan,0.005126997872259657,True,strict_relative_improvement,False,-2.6157247168432334,0.060998053046588965,0.02740767581764249,0.028767271490528008,True,0.227988214836252,0.1568452510454012,True,0.0,0.0,True,2.1233034431118766e-08,True,-61.38422005641302,False
Walker2d-v5,mixed,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,283.26239443755736,293.1762624966086,9.913868059051229,1.0105553423605886,18.81163062729822,5.665247888751147,True,2.5e-05,0.008327109692170457,0.008438716559352074,0.00011160686718161714,0.0014537342088569714,nan,0.0,True,relative_noninferiority,False,-58.14936835427885,0.04949563275667681,0.04895413282100344,-0.0005414999356733675,0.008041477178992583,nan,0.004949563275667681,True,strict_relative_improvement,False,-2.6246841854765077,0.058615083533042234,0.02917093124236755,0.030660950854878587,True,0.2236869780740287,0.15431808275530537,True,0.0,0.0,True,1.958003066460801e-08,True,-58.14936835427885,False
Walker2d-v5,ood_chirp,router_a004_s010_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_cosine,0.25,0.5,0.0,16,286.49265478016815,294.8566142890388,8.363959508870673,-0.623629572087265,17.44299899054156,5.729853095603363,True,2.5e-05,0.008183013700488427,0.008358083778881779,0.0001750700783933505,0.0015188009450785266,nan,0.0,True,relative_noninferiority,False,-60.75203780314106,0.050482457361860425,0.04946767630627447,-0.0010147810555859514,0.0075588399389093265,nan,0.0050482457361860425,True,strict_relative_improvement,False,-2.4973201254303525,0.05926496634517886,0.02851492948753286,0.02990520698764335,True,0.2248259096186085,0.15447984932585498,True,0.0,0.0,True,1.916035478847673e-08,True,-60.75203780314106,False
HalfCheetah-v5,standard,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,509.7367386705555,532.8887534305809,23.15201476002536,-106.50826308277712,154.96131637001315,10.19473477341111,False,2.5e-05,0.0006138516323872195,0.0006472560444377834,3.3404412050563816e-05,0.000167263931124908,nan,0.0,True,relative_noninferiority,False,-6.69055724499632,0.0030927172256426418,0.0019778043094851364,-0.0011149129161575051,-0.00027428974395147084,nan,0.0003092717225642642,True,strict_relative_improvement,False,-0.113110821522082,0.0025390479906114097,0.06172036942071934,0.06837217757938041,True,0.35414753936245097,0.24823775234576578,True,0.0,0.0,True,6.03655035177772e-09,True,-9.447379500304544,False
