seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,shared_ppo_loss
4441,native_promotion_replan,supported_native_episode_loop,-14563.118,4.762,0.5981,-5.9582,78.0,0.7022900763358778,349.6296917505411,5.831909174142868,-43.80152671755725,5.805919389658267,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4996.023999023438
4451,native_promotion_replan,supported_native_episode_loop,-19042.654,43.147,0.4533,-44.053599999999996,116.0,0.5572519083969466,335.76280633757136,6.652486948622957,-44.404580152671755,4.597175744272588,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.277044677734
4461,native_promotion_replan,supported_native_episode_loop,-3740.112,6.463,0.5542,-7.571400000000001,121.0,0.5381679389312977,333.74496418603206,11.155394472223588,-44.225190839694655,4.980769791073647,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0933822631837
4471,native_promotion_replan,supported_native_episode_loop,-20266.414,55.953,0.3705,-56.694,98.0,0.6259541984732825,329.11489441406945,6.229929346505894,-44.38167938931298,4.652764121846782,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.359301757812
4481,native_promotion_replan,supported_native_episode_loop,-12011.055,4.385,0.3836,-5.1522,105.0,0.5992366412213741,335.53656728728737,8.050701081659344,-44.343511450381676,4.758713971450965,0.6923076923076924,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34816.28361816406
4491,native_promotion_replan,supported_native_episode_loop,-12816.199,12.938,0.5813,-14.1006,102.0,0.6106870229007634,341.2107138804124,5.832529802688065,-44.538167938931295,4.134715401658565,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6044.048638916016
4501,native_promotion_replan,supported_native_episode_loop,-11712.639,45.25,0.4688,-46.1876,104.0,0.6030534351145038,346.081412216638,9.745188834975103,-43.57251908396947,6.759252109077104,0.4493045497733865,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17700.477380371092
4511,native_promotion_replan,supported_native_episode_loop,-18886.737,5.416,0.5022,-6.420400000000001,136.0,0.48091603053435117,336.4086220558325,8.45678539762754,-44.37404580152672,4.682818812257908,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306.3422607421876
4521,native_promotion_replan,supported_native_episode_loop,-11198.359,5.901,0.6225,-7.146,169.0,0.3549618320610687,342.63336330677737,5.455012783932758,-44.43893129770992,4.4234467670159106,0.8461538461538461,4973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27188.929833984374
4531,native_promotion_replan,supported_native_episode_loop,-13895.169,4.154,0.5045,-5.163,133.0,0.49236641221374045,341.97627265552677,5.281992245600322,-44.3587786259542,4.701905902815629,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366.7848205566406
4541,native_promotion_replan,supported_native_episode_loop,-18519.594,5.187,0.3384,-5.8638,83.0,0.683206106870229,339.2409437158181,5.21011808419826,-44.50763358778626,4.258572285583939,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.336016845703
4551,native_promotion_replan,supported_native_episode_loop,-18751.744,47.81,0.581,-48.972,119.0,0.5458015267175572,343.8181520846509,7.393386249047439,-43.954198473282446,5.448387387192077,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11607.477416992188
4561,native_promotion_replan,supported_native_episode_loop,-20121.194,6.664,0.7902,-8.244399999999999,127.0,0.5152671755725191,331.95196839756034,8.949443969660726,-44.41984732824427,4.528879676225624,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16808.83876953125
4571,native_promotion_replan,supported_native_episode_loop,-3152.487,6.877,0.5394,-7.9558,192.0,0.26717557251908397,350.00608096292893,7.4531177759288445,-39.93893129770992,13.557486157800204,1.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103176.80380859374
4581,native_promotion_replan,supported_native_episode_loop,-20192.797,10.111,0.8083,-11.7276,133.0,0.49236641221374045,339.98295277926985,6.884820965524573,-44.2442748091603,4.866290972894742,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61526.12021484375
4591,native_promotion_replan,supported_native_episode_loop,-19049.098,9.509,0.3721,-10.2532,133.0,0.49236641221374045,336.937976498735,9.850985587360404,-44.38549618320611,4.588429226769158,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223993.56796875
4601,native_promotion_replan,supported_native_episode_loop,-6540.077,6.634,0.4183,-7.4706,114.0,0.5648854961832062,346.8073905991234,5.006062166208717,-44.26335877862596,4.975063099172065,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19559.44465332031
4611,native_promotion_replan,supported_native_episode_loop,-18090.624,4.748,0.5909,-5.9298,148.0,0.4351145038167939,343.4838166076378,8.103973341317644,-44.32824427480916,4.5991083571479185,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48591.49372558594
4621,native_promotion_replan,supported_native_episode_loop,-15752.294,5.553,0.6038,-6.7606,104.0,0.6030534351145038,338.7734354146792,6.631769083758524,-44.469465648854964,4.301276095572884,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32160.386303710937
4631,native_promotion_replan,supported_native_episode_loop,-17560.685,8.005,0.5891,-9.183200000000001,107.0,0.5916030534351145,342.29553131098663,7.035483716025568,-44.458015267175576,4.394235540398323,0.6923076923076924,4973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.5031188964845
4641,native_promotion_replan,supported_native_episode_loop,-2909.15,5.462,0.4745,-6.411,113.0,0.5687022900763359,337.36416358416926,7.4566775654009625,-43.85114503816794,4.844606135956948,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7964.857369995118
4651,native_promotion_replan,supported_native_episode_loop,-6535.079,8.995,0.5494,-10.0938,162.0,0.3816793893129771,341.05027562903837,5.098440158584028,-44.31679389312977,4.780968196553001,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34059.77983398437
4661,native_promotion_replan,supported_native_episode_loop,-18716.511,7.561,0.6721,-8.9052,132.0,0.4961832061068702,343.06794897286414,5.337095483075404,-44.20992366412214,5.117495137537742,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18931.859155273436
4671,native_promotion_replan,supported_native_episode_loop,-7849.112,22.366,0.439,-23.244,127.0,0.5152671755725191,326.98233367444294,4.529076946040375,-44.5,4.291612625959816,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59870.024658203125
4681,native_promotion_replan,supported_native_episode_loop,-17856.174,3.905,0.5066,-4.9182,128.0,0.5114503816793893,348.4503758186603,6.235577347607335,-44.396946564885496,4.438174766352342,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18050.827966308592
4691,native_promotion_replan,supported_native_episode_loop,-18991.259,3.946,0.6063,-5.1586,83.0,0.683206106870229,333.00289054723794,6.126966349250336,-44.48473282442748,4.323484127986721,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14232.7203125
4701,native_promotion_replan,supported_native_episode_loop,-18822.348,13.551,0.4446,-14.4402,91.0,0.6526717557251909,335.5064912627368,6.114104917686628,-44.56106870229008,4.068367501228348,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.7870666503904
4711,native_promotion_replan,supported_native_episode_loop,-17229.407,4.206,0.5354,-5.276800000000001,133.0,0.49236641221374045,336.95997813691315,4.687686486197692,-44.44274809160305,4.486043336215641,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27689.672119140625
4721,native_promotion_replan,supported_native_episode_loop,-9057.862,4.923,0.479,-5.881,160.0,0.3893129770992366,341.46841224002117,4.921000638446741,-44.416030534351144,4.549831249179933,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20503.03837890625
4731,native_promotion_replan,supported_native_episode_loop,-11678.229,4.813,0.4708,-5.7546,118.0,0.549618320610687,341.03167828297194,6.558778649207048,-44.347328244274806,4.714519205073173,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.5340637207032
4741,native_promotion_replan,supported_native_episode_loop,-3246.97,7.066,0.5037,-8.0734,134.0,0.48854961832061067,340.26232410088824,5.233283183215855,-44.51145038167939,4.21622893662231,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.6623405456543
4751,native_promotion_replan,supported_native_episode_loop,-3014.328,6.643,0.4907,-7.6244,137.0,0.4770992366412214,342.70966148861606,6.079108175798544,-44.4236641221374,4.456735738681168,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30079.06905517578
4761,native_promotion_replan,supported_native_episode_loop,-10432.55,4.198,0.5229,-5.2438,127.0,0.5152671755725191,340.2673897561705,12.927036833321266,-44.38931297709924,4.4112495314551055,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316.757287597657
4771,native_promotion_replan,supported_native_episode_loop,-2871.368,5.097,0.4859,-6.0688,106.0,0.5954198473282443,335.0878306864801,5.691144872563092,-44.33969465648855,4.81757563731688,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.210094833374
4781,native_promotion_replan,supported_native_episode_loop,-2566.73,5.62,0.4659,-6.5518,104.0,0.6030534351145038,328.9649478651489,6.289945481174868,-44.52290076335878,4.218897234544625,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.42816047668458
4791,native_promotion_replan,supported_native_episode_loop,-19024.952,31.506,0.389,-32.284,119.0,0.5458015267175572,339.8994913860739,6.857157746802941,-44.43511450381679,4.46718183383072,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.7917907714843
4801,native_promotion_replan,supported_native_episode_loop,-19344.486,42.232,0.3029,-42.8378,87.0,0.6679389312977099,339.05413124458175,6.554060013370482,-44.33587786259542,4.764869353355672,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36312.95297851563
4811,native_promotion_replan,supported_native_episode_loop,-3882.966,5.03,0.42,-5.87,124.0,0.5267175572519084,339.4863444155864,6.4277520569284015,-43.732824427480914,7.0400429685981765,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34976.84799804688
4821,native_promotion_replan,supported_native_episode_loop,-8665.912,6.321,0.5135,-7.348,178.0,0.32061068702290074,347.92495203944486,7.985146773828916,-43.99618320610687,5.7409059127684685,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.3311115264893
4831,native_promotion_replan,supported_native_episode_loop,-19059.327,66.558,0.7746,-68.1072,176.0,0.3282442748091603,345.3756900642674,7.093597069755595,-44.13358778625954,5.101385991687621,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0314819335936
4841,native_promotion_replan,supported_native_episode_loop,-17837.121,4.391,0.4983,-5.3876,117.0,0.5534351145038168,349.21795306643304,4.412255481601311,-44.396946564885496,4.597010959362993,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11820.389575195313
4851,native_promotion_replan,supported_native_episode_loop,-7763.188,8.375,0.2807,-8.9364,124.0,0.5267175572519084,335.27680635042253,10.254212161720304,-44.55725190839695,4.047731068035223,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51413.24033203125
4861,native_promotion_replan,supported_native_episode_loop,-11991.179,5.757,0.5657,-6.8884,126.0,0.5190839694656488,341.33275210566194,11.80957388235506,-41.95038167938932,6.992459123022835,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29736.785571289063
4871,native_promotion_replan,supported_native_episode_loop,-20491.083,27.419,0.7139,-28.8468,103.0,0.6068702290076335,333.86596767653646,5.554809303186934,-44.30152671755725,4.878359828436028,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199105.68671875
4881,native_promotion_replan,supported_native_episode_loop,-2474.539,4.044,0.4693,-4.9826,121.0,0.5381679389312977,341.76945006333614,5.9144136581899485,-36.20229007633588,20.12899987522789,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.4933193206787
4891,native_promotion_replan,supported_native_episode_loop,-7952.399,4.375,0.5182,-5.4114,97.0,0.6297709923664122,332.85119504842135,7.13441274918403,-44.24045801526717,5.15553920778869,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.2724517822265
4901,native_promotion_replan,supported_native_episode_loop,-12545.964,34.054,0.6208,-35.2956,124.0,0.5267175572519084,331.7741625779761,5.686829588070485,-44.52671755725191,4.2061899937755465,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18880.923754882813
4911,native_promotion_replan,supported_native_episode_loop,-3397.04,6.927,0.6365,-8.2,149.0,0.4312977099236641,338.54121151601385,6.557381244257096,-44.50381679389313,4.281816775357538,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.1865478515625
4921,native_promotion_replan,supported_native_episode_loop,-10996.376,8.129,0.6139,-9.3568,130.0,0.5038167938931297,339.1333214064373,8.168855242694876,-44.11068702290076,5.6113945132169585,0.07692307692307698,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55372.55302734375
4931,native_promotion_replan,supported_native_episode_loop,-18978.831,4.45,0.6609,-5.771800000000001,109.0,0.583969465648855,341.1923171630722,7.374678610348144,-43.97328244274809,5.801688677932136,0.2610441806427959,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181.089294433594
4941,native_promotion_replan,supported_native_episode_loop,-18216.981,4.706,0.4101,-5.5262,88.0,0.6641221374045801,338.9190892729747,5.016255530095556,-44.458015267175576,4.408111090827894,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11132.553564453125
4951,native_promotion_replan,supported_native_episode_loop,-2562.886,4.77,0.321,-5.412,94.0,0.6412213740458015,345.78331512805005,5.1443486325978025,-43.94274809160305,5.469604149043071,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36292.231506347656
4961,native_promotion_replan,supported_native_episode_loop,-2639.414,3.86,0.3372,-4.5344,149.0,0.4312977099236641,337.04998649694693,5.5280412269361765,-44.43893129770992,4.474065598537065,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.2161682128906
4971,native_promotion_replan,supported_native_episode_loop,-4320.555,5.065,0.5005,-6.066000000000001,107.0,0.5916030534351145,338.7873868907681,7.087107164185926,-44.35496183206107,4.7694913669390955,0.23076923076923078,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.0229782104493
4981,native_promotion_replan,supported_native_episode_loop,-17770.609,49.121,0.5922,-50.3054,134.0,0.48854961832061067,340.98767011306666,6.907522492578144,-44.26335877862596,4.906308543881689,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92500.05634765625
4991,native_promotion_replan,supported_native_episode_loop,-3580.044,7.109,0.4302,-7.9694,135.0,0.4847328244274809,332.69547298135797,5.602789577375461,-44.38931297709924,4.66524018033512,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.313461303711
5001,native_promotion_replan,supported_native_episode_loop,-2715.24,5.254,0.4924,-6.2387999999999995,98.0,0.6259541984732825,341.17577941028486,13.303391993170818,-42.66030534351145,6.4390172711537055,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.45713958740234
5011,native_promotion_replan,supported_native_episode_loop,-2606.856,7.238,0.3722,-7.9824,164.0,0.37404580152671757,337.14152047269175,9.986567815473597,-44.465648854961835,4.366418886451955,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17669.349798583986
5021,native_promotion_replan,supported_native_episode_loop,-2862.006,4.783,0.5374,-5.8578,126.0,0.5190839694656488,335.28980755162905,5.248686978812679,-44.39312977099237,4.614327022292165,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12975.883544921875
5031,native_promotion_replan,supported_native_episode_loop,-18891.946,44.037,0.4708,-44.9786,119.0,0.5458015267175572,348.05853548902286,8.922740379997613,-42.782442748091604,6.405686654364057,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66526.0005859375
5041,native_promotion_replan,supported_native_episode_loop,-18459.122,6.359,0.5184,-7.3957999999999995,120.0,0.5419847328244275,351.0933270618604,7.72028590195612,-21.46564885496183,31.7905352735045,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22205.059033203124
5051,native_promotion_replan,supported_native_episode_loop,-3676.447,4.797,0.4704,-5.7378,155.0,0.4083969465648855,333.70479958366803,8.359896177352995,-44.56488549618321,4.105664001752435,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56637.51328125
5061,native_promotion_replan,supported_native_episode_loop,-7285.264,5.722,0.6949,-7.111800000000001,154.0,0.4122137404580153,326.91909223661855,6.6038835078787965,-44.530534351145036,4.1669618992971404,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7767.858386230469
5071,native_promotion_replan,supported_native_episode_loop,-2864.304,4.446,0.4206,-5.2871999999999995,131.0,0.5,335.6656813458935,8.126560962200454,-44.14885496183206,5.4825172021703406,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38769.11793212891
5081,native_promotion_replan,supported_native_episode_loop,-3466.323,5.049,0.3986,-5.8462000000000005,92.0,0.648854961832061,343.24810710424987,10.605876059687182,-43.51145038167939,6.634246578729594,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7423.551397705078
5091,native_promotion_replan,supported_native_episode_loop,-12651.327,13.234,0.4095,-14.053,126.0,0.5190839694656488,334.69895016422856,5.82647697277032,-44.530534351145036,4.179765746929087,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.4167449951174
5101,native_promotion_replan,supported_native_episode_loop,-16211.41,5.731,0.427,-6.585,115.0,0.5610687022900763,343.5688676154265,17.131662551318378,-41.18702290076336,9.241012939311021,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20736.445385742187
5111,native_promotion_replan,supported_native_episode_loop,-6211.586,14.178,0.4411,-15.0602,142.0,0.4580152671755725,329.1165019013499,5.750436362009297,-44.45038167938932,4.416682013343567,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0334304809571
5121,native_promotion_replan,supported_native_episode_loop,-14293.722,6.29,0.4789,-7.2478,192.0,0.26717557251908397,337.2283641314433,6.255787459836301,-44.32442748091603,4.570659691525213,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22694.708227539064
5131,native_promotion_replan,supported_native_episode_loop,-16374.679,9.87,0.6723,-11.214599999999999,142.0,0.4580152671755725,341.445347159809,9.035892005234366,-44.465648854961835,4.353287272300145,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28653.032666015624
5141,native_promotion_replan,supported_native_episode_loop,-2750.822,9.98,0.4517,-10.8834,97.0,0.6297709923664122,340.0006727243501,8.070212970925814,-44.267175572519086,4.875275568615344,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.9953830718994
5151,native_promotion_replan,supported_native_episode_loop,-16293.479,5.494,0.548,-6.59,98.0,0.6259541984732825,336.192397464626,6.326517069674883,-44.48854961832061,4.347266250253307,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58363.00819091797
5161,native_promotion_replan,supported_native_episode_loop,-2904.779,5.674,0.3714,-6.4168,168.0,0.35877862595419846,333.8951690071108,6.321736069288024,-44.461832061068705,4.378607921540264,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.4820938110352
5171,native_promotion_replan,supported_native_episode_loop,-3010.572,3.917,0.4064,-4.7298,78.0,0.7022900763358778,333.8214726797497,5.009592484176754,-44.55725190839695,4.072173876638904,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348.3046203613285
5181,native_promotion_replan,supported_native_episode_loop,-16822.636,5.233,0.5804,-6.3938,120.0,0.5419847328244275,335.6795366198658,8.779425019101877,-44.458015267175576,4.409842464833909,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.875347900391
5191,native_promotion_replan,supported_native_episode_loop,-11005.811,5.778,0.4101,-6.598199999999999,119.0,0.5458015267175572,343.87132854828695,6.403640837032408,-44.412213740458014,4.555627723411452,0.8700468750208064,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37849.52770996094
5201,native_promotion_replan,supported_native_episode_loop,-3015.098,4.413,0.4705,-5.354,92.0,0.648854961832061,343.5651549024436,4.572602074908534,-43.93511450381679,5.873311661438126,0.6923076923076924,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60113.84484863281
5211,native_promotion_replan,supported_native_episode_loop,-18322.999,27.667,0.5378,-28.742600000000003,187.0,0.2862595419847328,343.9983717365877,5.105324514542299,-44.461832061068705,4.2260182478709805,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101059.57270507813
5221,native_promotion_replan,supported_native_episode_loop,-2853.842,3.83,0.5752,-4.9804,74.0,0.7175572519083969,342.96944939034586,5.779520273941998,-44.5,4.274681363956708,0.8461538461538461,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.41241607666
5231,native_promotion_replan,supported_native_episode_loop,-18240.884,4.697,0.553,-5.803,120.0,0.5419847328244275,346.8436515343819,7.718489501231467,-43.70610687022901,5.0313407941673,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.089916992188
5241,native_promotion_replan,supported_native_episode_loop,-14903.865,7.845,0.3583,-8.5616,145.0,0.44656488549618323,329.876294195743,5.293702674923029,-44.50763358778626,4.247803533369746,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71892.8384765625
5251,native_promotion_replan,supported_native_episode_loop,-5598.928,7.516,0.4593,-8.4346,87.0,0.6679389312977099,333.7056922428481,4.915707741160624,-44.408396946564885,4.554714664443261,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0955459594727
