Date,Close
2017-09-01,137.7932891845703
2017-09-05,136.5569610595703
2017-09-06,136.9722137451172
2017-09-07,137.2930908203125
2017-09-08,136.10391235351562
2017-09-11,137.67062377929688
2017-09-12,138.00096130371094
2017-09-13,138.18971252441406
2017-09-14,137.37806701660156
2017-09-15,137.84994506835938
2017-09-18,137.66928100585938
2017-09-19,137.9057159423828
2017-09-20,137.4801025390625
2017-09-21,136.63833618164062
2017-09-22,136.50588989257812
2017-09-25,135.0681610107422
2017-09-26,135.4181365966797
2017-09-27,136.63833618164062
2017-09-28,136.5909881591797
2017-09-29,137.57472229003906
2017-10-02,137.69760131835938
2017-10-03,137.99085998535156
2017-10-04,138.123291015625
2017-10-05,139.47589111328125
2017-10-06,139.6650390625
2017-10-09,139.50421142578125
2017-10-10,139.6082763671875
2017-10-11,140.0244598388672
2017-10-12,139.76907348632812
2017-10-13,140.30819702148438
2017-10-16,140.7905731201172
2017-10-17,140.97032165527344
2017-10-18,140.80007934570312
2017-10-19,140.2798614501953
2017-10-20,140.658203125
2017-10-23,139.74069213867188
2017-10-24,139.9771728515625
2017-10-25,139.4474639892578
2017-10-26,139.00299072265625
2017-10-27,143.0512237548828
2017-10-30,143.37274169921875
2017-10-31,143.91189575195312
2017-11-01,143.86465454101562
2017-11-02,143.59033203125
2017-11-03,144.97128295898438
2017-11-06,145.46311950683594
2017-11-07,145.5482635498047
2017-11-08,146.13470458984375
2017-11-09,145.36859130859375
2017-11-10,145.35906982421875
2017-11-13,145.53878784179688
2017-11-14,145.00912475585938
2017-11-15,144.3280792236328
2017-11-16,146.1725616455078
2017-11-17,145.6144256591797
2017-11-20,145.50096130371094
2017-11-21,147.08055114746094
2017-11-22,147.26025390625
2017-11-24,147.7993927001953
2017-11-27,147.733154296875
2017-11-28,148.11154174804688
2017-11-29,145.52935791015625
2017-11-30,146.74945068359375
2017-12-01,146.125244140625
2017-12-04,144.4416046142578
2017-12-05,144.53616333007812
2017-12-06,145.18885803222656
2017-12-07,145.6806640625
2017-12-08,146.32386779785156
2017-12-11,147.4588623046875
2017-12-12,147.26025390625
2017-12-13,147.54400634765625
2017-12-14,147.4399871826172
2017-12-15,149.1141357421875
2017-12-18,150.3643035888672
2017-12-19,149.47332763671875
2017-12-20,149.31222534179688
2017-12-21,149.33116149902344
2017-12-22,149.1605682373047
2017-12-26,148.35491943359375
2017-12-27,148.37391662597656
2017-12-28,148.553955078125
2017-12-29,147.63458251953125
2018-01-02,150.22216796875
2018-01-03,151.68182373046875
2018-01-04,151.9472198486328
2018-01-05,153.47325134277344
2018-01-08,154.0703582763672
2018-01-09,154.07981872558594
2018-01-10,153.7196044921875
2018-01-11,154.77171325683594
2018-01-12,155.90916442871094
2018-01-16,155.4636993408203
2018-01-17,157.14134216308594
2018-01-18,157.16976928710938
2018-01-19,157.66265869140625
2018-01-22,159.34976196289062
2018-01-23,160.6672821044922
2018-01-24,159.6246795654297
2018-01-25,159.56776428222656
2018-01-26,162.01318359375
2018-01-29,161.2265167236328
2018-01-30,159.89955139160156
2018-01-31,160.56297302246094
2018-02-01,159.19813537597656
2018-02-02,156.0228729248047
2018-02-05,149.8714599609375
2018-02-06,153.8428497314453
2018-02-07,151.85238647460938
2018-02-08,145.44512939453125
2018-02-09,147.95681762695312
2018-02-12,150.5823516845703
2018-02-13,151.35955810546875
2018-02-14,154.19354248046875
2018-02-15,157.05601501464844
2018-02-16,156.35464477539062
2018-02-20,156.6674346923828
2018-02-21,156.22193908691406
2018-02-22,156.2029571533203
2018-02-23,159.3971710205078
2018-02-26,161.51080322265625
2018-02-27,159.51089477539062
2018-02-28,158.4872589111328
2018-03-01,155.8996124267578
2018-03-02,157.33084106445312
2018-03-05,159.0749053955078
2018-03-06,159.74789428710938
2018-03-07,160.1175079345703
2018-03-08,160.99900817871094
2018-03-09,164.12686157226562
2018-03-12,164.99888610839844
2018-03-13,162.75250244140625
2018-03-14,162.7240753173828
2018-03-15,162.58192443847656
2018-03-16,162.0985107421875
2018-03-19,158.63995361328125
2018-03-20,159.16212463378906
2018-03-21,158.4690399169922
2018-03-22,154.55764770507812
2018-03-23,150.4848175048828
2018-03-26,156.07664489746094
2018-03-27,151.02598571777344
2018-03-28,149.28858947753906
2018-03-29,152.0228271484375
2018-04-02,147.63671875
2018-04-03,149.2981414794922
2018-04-04,151.65257263183594
2018-04-05,152.51646423339844
2018-04-06,148.7000274658203
2018-04-09,149.74435424804688
2018-04-10,153.04815673828125
2018-04-11,152.16522216796875
2018-04-12,153.99754333496094
2018-04-13,153.20001220703125
2018-04-16,154.36776733398438
2018-04-17,157.6905517578125
2018-04-18,158.01336669921875
2018-04-19,156.56085205078125
2018-04-20,154.0829620361328
2018-04-23,153.6937713623047
2018-04-24,150.43740844726562
2018-04-25,150.61776733398438
2018-04-26,153.78866577148438
2018-04-27,153.88356018066406
2018-04-30,152.79176330566406
2018-05-01,154.5386962890625
2018-05-02,153.62730407714844
2018-05-03,153.60826110839844
2018-05-04,156.52279663085938
2018-05-07,157.82347106933594
2018-05-08,157.6620635986328
2018-05-09,159.38046264648438
2018-05-10,161.03231811523438
2018-05-11,160.88047790527344
2018-05-14,161.15579223632812
2018-05-15,159.37095642089844
2018-05-16,160.42471313476562
2018-05-17,159.8076934814453
2018-05-18,158.9817352294922
2018-05-21,159.87413024902344
2018-05-22,159.66525268554688
2018-05-23,161.01332092285156
2018-05-24,160.9658966064453
2018-05-25,161.12730407714844
2018-05-29,160.41526794433594
2018-05-30,161.56398010253906
2018-05-31,161.4595947265625
2018-06-01,163.994384765625
2018-06-04,165.47543334960938
2018-06-05,165.98805236816406
2018-06-06,166.95648193359375
2018-06-07,165.598876953125
2018-06-08,165.6083221435547
2018-06-11,166.05453491210938
2018-06-12,166.92796325683594
2018-06-13,166.91845703125
2018-06-14,168.60836791992188
2018-06-15,168.0197296142578
2018-06-18,167.92269897460938
2018-06-19,167.4469757080078
2018-06-20,168.63626098632812
2018-06-21,167.17105102539062
2018-06-22,166.80007934570312
2018-06-25,163.0420379638672
2018-06-26,163.7079620361328
2018-06-27,161.48162841796875
2018-06-28,162.87074279785156
2018-06-29,163.30838012695312
2018-07-02,164.40243530273438
2018-07-03,162.49972534179688
2018-07-05,164.51663208007812
2018-07-06,167.075927734375
2018-07-09,168.5791778564453
2018-07-10,168.70285034179688
2018-07-11,167.84658813476562
2018-07-12,170.7388916015625
2018-07-13,170.8815460205078
2018-07-16,170.47244262695312
2018-07-17,171.5093994140625
2018-07-18,171.1859893798828
2018-07-19,170.32972717285156
2018-07-20,170.29168701171875
2018-07-23,170.833984375
2018-07-24,171.5380401611328
2018-07-25,173.93556213378906
2018-07-26,171.30018615722656
2018-07-27,168.9882354736328
2018-07-30,166.6002655029297
2018-07-31,167.8750762939453
2018-08-01,168.51255798339844
2018-08-02,170.805419921875
2018-08-03,171.32870483398438
2018-08-06,172.33717346191406
2018-08-07,172.9651336669922
2018-08-08,173.17442321777344
2018-08-09,173.0697784423828
2018-08-10,171.74732971191406
2018-08-13,171.55703735351562
2018-08-14,172.6321258544922
2018-08-15,170.52000427246094
2018-08-16,171.08135986328125
2018-08-17,171.1194305419922
2018-08-20,170.9671630859375
2018-08-21,171.59510803222656
2018-08-22,172.2611083984375
2018-08-23,172.01373291015625
2018-08-24,173.61207580566406
2018-08-27,175.38168334960938
2018-08-28,175.6385955810547
2018-08-29,177.66505432128906
2018-08-30,177.35110473632812
2018-08-31,177.57945251464844
2018-09-04,176.8183135986328
2018-09-05,174.53492736816406
2018-09-06,172.974609375
2018-09-07,172.30865478515625
2018-09-10,172.8890380859375
2018-09-11,174.22097778320312
2018-09-12,173.70716857910156
2018-09-13,175.56246948242188
2018-09-14,175.04867553710938
2018-09-17,172.52745056152344
2018-09-18,173.95455932617188
2018-09-19,173.82138061523438
2018-09-20,175.74327087402344
2018-09-21,174.78228759765625
2018-09-24,175.2683563232422
2018-09-25,175.50662231445312
2018-09-26,175.6305694580078
2018-09-27,177.11744689941406
2018-09-28,177.07931518554688
2018-10-01,177.44146728515625
2018-10-02,177.04115295410156
2018-10-03,177.23175048828125
2018-10-04,173.8291778564453
2018-10-05,171.7037811279297
2018-10-08,170.65533447265625
2018-10-09,171.20814514160156
2018-10-10,163.6785125732422
2018-10-11,161.64840698242188
2018-10-12,166.14707946777344
2018-10-15,164.1360321044922
2018-10-16,168.91111755371094
2018-10-17,168.97781372070312
2018-10-18,165.06056213378906
2018-10-19,164.9080047607422
2018-10-22,165.75634765625
2018-10-23,165.14633178710938
2018-10-24,157.58811950683594
2018-10-25,163.03988647460938
2018-10-26,158.84622192382812
2018-10-29,155.57699584960938
2018-10-30,158.140869140625
2018-10-31,161.8581085205078
2018-11-01,163.9930419921875
2018-11-02,161.43869018554688
2018-11-05,161.03839111328125
2018-11-06,162.25836181640625
2018-11-07,167.3479766845703
2018-11-08,166.280517578125
2018-11-09,163.4783477783203
2018-11-12,158.53167724609375
2018-11-13,158.6651153564453
2018-11-14,157.45468139648438
2018-11-15,160.2091522216797
2018-11-16,159.6468505859375
2018-11-19,154.46185302734375
2018-11-20,151.6978759765625
2018-11-21,152.85108947753906
2018-11-23,151.74554443359375
2018-11-26,155.25296020507812
2018-11-27,155.7771759033203
2018-11-28,160.7905731201172
2018-11-29,160.26637268066406
2018-11-30,161.42916870117188
2018-12-03,164.2503662109375
2018-12-04,157.95028686523438
2018-12-06,159.06539916992188
2018-12-07,153.81381225585938
2018-12-10,155.42453002929688
2018-12-11,155.93922424316406
2018-12-12,157.31170654296875
2018-12-13,157.3593292236328
2018-12-14,153.52781677246094
2018-12-17,150.04896545410156
2018-12-18,150.9925537109375
2018-12-19,147.28489685058594
2018-12-20,145.14996337890625
2018-12-21,140.65122985839844
2018-12-24,137.16334533691406
2018-12-26,145.72769165039062
2018-12-27,146.29168701171875
2018-12-28,146.21522521972656
2018-12-31,147.44821166992188
2019-01-02,148.04083251953125
2019-01-03,143.20428466796875
2019-01-04,149.3312530517578
2019-01-07,151.1090850830078
2019-01-08,152.47598266601562
2019-01-09,153.7185516357422
2019-01-10,154.15823364257812
2019-01-11,153.59429931640625
2019-01-14,152.2370147705078
2019-01-15,155.20965576171875
2019-01-16,155.1809844970703
2019-01-17,156.40447998046875
2019-01-18,157.9529571533203
2019-01-22,154.7891082763672
2019-01-23,154.98983764648438
2019-01-24,155.9934539794922
2019-01-25,157.85740661621094
2019-01-28,155.9073944091797
2019-01-29,154.43544006347656
2019-01-30,158.3639678955078
2019-01-31,160.73448181152344
2019-02-01,160.05580139160156
2019-02-04,162.04391479492188
2019-02-05,163.47775268554688
2019-02-06,162.99021911621094
2019-02-07,160.80133056640625
2019-02-08,161.1167755126953
2019-02-11,160.96385192871094
2019-02-12,163.34388732910156
2019-02-13,163.45860290527344
2019-02-14,163.6593475341797
2019-02-15,164.34751892089844
2019-02-19,164.6724853515625
2019-02-20,164.64382934570312
2019-02-21,164.0416717529297
2019-02-22,165.25558471679688
2019-02-25,165.85775756835938
2019-02-26,166.02980041503906
2019-02-27,165.92465209960938
2019-02-28,165.5423126220703
2019-03-01,166.68934631347656
2019-03-04,166.71798706054688
2019-03-05,166.84226989746094
2019-03-06,165.89599609375
2019-03-07,163.86000061035156
2019-03-08,163.61151123046875
2019-03-11,167.01431274414062
2019-03-12,167.9319305419922
2019-03-13,169.19363403320312
2019-03-14,168.90687561035156
2019-03-15,170.4744873046875
2019-03-18,170.8804473876953
2019-03-19,171.45501708984375
2019-03-20,172.13490295410156
2019-03-21,174.8257598876953
2019-03-22,170.98577880859375
2019-03-25,170.66021728515625
2019-03-26,171.45501708984375
2019-03-27,170.35385131835938
2019-03-28,170.7464599609375
2019-03-29,172.0391845703125
2019-04-01,174.3181915283203
2019-04-02,174.97897338867188
2019-04-03,175.984375
2019-04-04,175.9173583984375
2019-04-05,176.82708740234375
2019-04-08,177.27716064453125
2019-04-09,176.6547088623047
2019-04-10,177.6027069091797
2019-04-11,177.18136596679688
2019-04-12,177.94744873046875
2019-04-15,177.9761505126953
2019-04-16,178.58900451660156
2019-04-17,179.21142578125
2019-04-18,179.44125366210938
2019-04-22,179.94882202148438
2019-04-23,182.23744201660156
2019-04-24,181.66287231445312
2019-04-25,182.40017700195312
2019-04-26,182.56297302246094
2019-04-29,182.91725158691406
2019-04-30,181.50006103515625
2019-05-01,180.91595458984375
2019-05-02,180.13072204589844
2019-05-03,183.0034637451172
2019-05-06,181.8831024169922
2019-05-07,178.34007263183594
2019-05-08,177.88998413085938
2019-05-09,176.93240356445312
2019-05-10,177.15261840820312
2019-05-13,171.0049591064453
2019-05-14,172.88180541992188
2019-05-15,175.32366943359375
2019-05-16,177.0856170654297
2019-05-17,175.2757568359375
2019-05-20,172.31686401367188
2019-05-21,174.1171417236328
2019-05-22,173.34146118164062
2019-05-23,170.68899536132812
2019-05-24,170.602783203125
2019-05-28,169.96121215820312
2019-05-29,168.56309509277344
2019-05-30,169.27174377441406
2019-05-31,166.57138061523438
2019-06-03,162.90382385253906
2019-06-04,167.49063110351562
2019-06-05,168.73550415039062
2019-06-06,170.0760955810547
2019-06-07,173.36062622070312
2019-06-10,175.38113403320312
2019-06-11,175.62049865722656
2019-06-12,174.60546875
2019-06-13,175.63966369628906
2019-06-14,174.89273071289062
2019-06-17,175.9460906982422
2019-06-18,178.5028076171875
2019-06-19,179.17315673828125
2019-06-20,180.83934020996094
2019-06-21,180.57122802734375
2019-06-24,180.57693481445312
2019-06-25,177.4771270751953
2019-06-26,178.302490234375
2019-06-27,178.98387145996094
2019-06-28,179.21424865722656
2019-07-01,181.6326141357422
2019-07-02,182.35240173339844
2019-07-03,183.7247772216797
2019-07-05,183.3504638671875
2019-07-08,182.06448364257812
2019-07-09,182.97621154785156
2019-07-10,184.7996063232422
2019-07-11,184.665283203125
2019-07-12,185.7305450439453
2019-07-15,186.3256072998047
2019-07-16,185.3658447265625
2019-07-17,184.4541473388672
2019-07-18,184.665283203125
2019-07-19,183.31210327148438
2019-07-22,184.7708740234375
2019-07-23,185.9800262451172
2019-07-24,187.2852783203125
2019-07-25,185.50979614257812
2019-07-26,187.4196014404297
2019-07-29,186.7766571044922
2019-07-30,185.97048950195312
2019-07-31,183.3984832763672
2019-08-01,182.48675537109375
2019-08-02,179.79959106445312
2019-08-05,173.44639587402344
2019-08-06,175.87445068359375
2019-08-07,176.8245849609375
2019-08-08,180.6729736328125
2019-08-09,178.9742889404297
2019-08-12,176.9205322265625
2019-08-13,180.7977294921875
2019-08-14,175.3946075439453
2019-08-15,175.19308471679688
2019-08-16,178.00497436523438
2019-08-19,180.8360595703125
2019-08-20,179.43490600585938
2019-08-21,181.02801513671875
2019-08-22,180.44265747070312
2019-08-23,174.73236083984375
2019-08-26,177.37161254882812
2019-08-27,176.99729919433594
2019-08-28,177.63067626953125
2019-08-29,180.3466339111328
2019-08-30,179.91477966308594
2019-09-03,178.1680908203125
2019-09-04,180.74008178710938
2019-09-05,184.05105590820312
2019-09-06,183.86866760253906
2019-09-09,183.48483276367188
2019-09-10,182.95701599121094
2019-09-11,184.67486572265625
2019-09-12,185.442626953125
2019-09-13,184.78042602539062
2019-09-16,183.95509338378906
2019-09-17,184.8380584716797
2019-09-18,184.76124572753906
2019-09-19,185.06837463378906
2019-09-20,183.11056518554688
2019-09-23,183.1913604736328
2019-09-24,180.75843811035156
2019-09-25,182.7874755859375
2019-09-26,182.11431884765625
2019-09-27,179.8544921875
2019-09-30,181.56622314453125
2019-10-01,180.0852508544922
2019-10-02,176.98883056640625
2019-10-03,178.93130493164062
2019-10-04,181.56622314453125
2019-10-07,181.0180206298828
2019-10-08,178.30625915527344
2019-10-09,180.0467987060547
2019-10-10,181.441162109375
2019-10-11,183.7779541015625
2019-10-14,183.75868225097656
2019-10-15,186.09544372558594
2019-10-16,185.63389587402344
2019-10-17,186.1243133544922
2019-10-18,184.3356475830078
2019-10-21,185.9705047607422
2019-10-22,184.48956298828125
2019-10-23,184.84535217285156
2019-10-24,186.64361572265625
2019-10-25,188.1341552734375
2019-10-28,189.99009704589844
2019-10-29,188.51882934570312
2019-10-30,189.43234252929688
2019-10-31,189.5189208984375
2019-11-01,191.24021911621094
2019-11-04,192.4230499267578
2019-11-05,192.52882385253906
2019-11-06,192.09608459472656
2019-11-07,192.74038696289062
2019-11-08,193.50970458984375
2019-11-11,193.25003051757812
2019-11-12,193.80776977539062
2019-11-13,193.8558807373047
2019-11-14,193.7020263671875
2019-11-15,195.12521362304688
2019-11-18,195.27908325195312
2019-11-19,195.56756591796875
2019-11-20,194.39437866210938
2019-11-21,193.96165466308594
2019-11-22,194.08665466308594
2019-11-25,196.3849334716797
2019-11-26,196.75999450683594
2019-11-27,198.1351318359375
2019-11-29,197.23118591308594
2019-12-02,195.21177673339844
2019-12-03,193.6827850341797
2019-12-04,194.66360473632812
2019-12-05,195.04830932617188
2019-12-06,197.13510131835938
2019-12-09,196.24073791503906
2019-12-10,196.07723999023438
2019-12-11,197.1157989501953
2019-12-12,198.5871124267578
2019-12-13,199.24102783203125
2019-12-16,201.2412567138672
2019-12-17,201.35662841796875
2019-12-18,201.51046752929688
2019-12-19,202.77023315429688
2019-12-20,203.5876007080078
2019-12-23,204.12539672851562
2019-12-24,204.2313690185547
2019-12-26,206.0335235595703
2019-12-27,205.86007690429688
2019-12-30,204.5108642578125
2019-12-31,204.8963623046875
2020-01-02,208.3175811767578
2020-01-03,206.40939331054688
2020-01-06,207.7393341064453
2020-01-07,207.71038818359375
2020-01-08,209.2716064453125
2020-01-09,211.04486083984375
2020-01-10,210.50518798828125
2020-01-13,212.93377685546875
2020-01-14,212.09535217285156
2020-01-15,212.1820526123047
2020-01-16,214.21548461914062
2020-01-17,215.275634765625
2020-01-21,215.1792755126953
2020-01-22,215.74781799316406
2020-01-23,216.4417266845703
2020-01-24,214.6202850341797
2020-01-27,210.18719482421875
2020-01-28,213.41563415527344
2020-01-29,213.76255798339844
2020-01-30,214.52394104003906
2020-01-31,211.12200927734375
2020-02-03,214.3118438720703
2020-02-04,219.21719360351562
2020-02-05,219.9400177001953
2020-02-06,221.83853149414062
2020-02-07,220.8844451904297
2020-02-10,223.55392456054688
2020-02-11,223.59251403808594
2020-02-12,225.7705078125
2020-02-13,225.4813690185547
2020-02-14,226.12704467773438
2020-02-18,226.21380615234375
