environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,lower_action_router_strength,upper_hf_penalty_coef,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,reconstruction_integrity_pass,minimum_normalized_safety_slack,condition_gate_pass
Walker2d-v5,high_frequency,router_a010_s006_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.06,0.0,16,224.71729805107032,215.08074001473233,-9.636558036337966,-39.29846585525433,19.459083365428192,4.4943459610214065,False,2.5e-05,0.07164403253048851,0.0063589031817092335,-0.06528512934877928,-0.059806540865386344,nan,0.007164403253048852,True,strict_relative_improvement,True,7.3477351501585755,0.07164403253048851,0.04786923867968988,-0.02377479385079863,-0.015441200974114874,nan,0.007164403253048852,True,strict_relative_improvement,True,1.155266869929995,0.05374286065380449,0.023457440487768117,0.024515493152988184,True,0.22012103503407954,0.1345984828082464,True,0.0,0.0,True,1.9076039557345354e-08,True,-7.743978811618492,False
Walker2d-v5,mixed,router_a010_s006_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.06,0.0,16,225.94240946091506,216.86403328548712,-9.07837617542794,-37.217861217858854,18.94509183144707,4.518848189218302,False,2.5e-05,0.07070582778813803,0.006442247428553208,-0.06426358035958482,-0.05875202201727829,nan,0.007070582778813803,True,strict_relative_improvement,True,7.309360607915099,0.07070582778813803,0.04732327133603386,-0.02338255645210416,-0.01530708308643315,nan,0.007070582778813803,True,strict_relative_improvement,True,1.1648969491311358,0.053122216386420035,0.02407003327370419,0.025138004022994823,True,0.21831812574303422,0.13322233946798376,True,0.0,0.0,True,1.914692911643445e-08,True,-7.23613886978067,False
Walker2d-v5,ood_chirp,router_a010_s006_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.06,0.0,16,211.22025462836325,209.5533163060068,-1.6669383223564598,-28.816237093445263,25.742976887682612,4.224405092567265,False,2.5e-05,0.07211108889199555,0.006502182505877004,-0.06560890638611855,-0.060125799838079697,nan,0.007211108889199555,True,strict_relative_improvement,True,7.337940913377853,0.07211108889199555,0.04789153816284073,-0.024219550729154826,-0.01580643449393771,nan,0.007211108889199555,True,strict_relative_improvement,True,1.1919561522100732,0.053755651501048954,0.023998671011327438,0.025002029877978966,True,0.21983751952686326,0.13407130506596465,True,0.0,0.0,True,1.89428027232049e-08,True,-5.82137163979532,False
HalfCheetah-v5,standard,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,444.050911094619,613.8830904245888,169.8321793299698,25.410502967987618,315.4240252758825,8.88101822189238,True,2.5e-05,0.0033967549568274576,0.0006658417396388307,-0.0027309132171886266,-0.0017074144417383867,nan,0.0003396754956827458,True,strict_relative_improvement,True,4.026604696068799,0.0033967549568274576,0.0032810396363118863,-0.00011571532051557145,0.001350149056527606,nan,0.0003396754956827458,True,strict_relative_improvement,False,-4.97482030257677,0.003952852683828929,0.05543271840901653,0.059550458625034906,True,0.3465393187200202,0.23548843629186392,True,0.0,0.0,True,7.565455497700204e-09,True,-4.97482030257677,False
HalfCheetah-v5,low_frequency,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,352.19617182480084,500.5183455687019,148.32217374390103,38.16959588498642,258.6069004570618,7.043923436496017,True,2.5e-05,0.004516351577449847,0.0007381596624557493,-0.003778191914994098,-0.0022527897772491455,nan,0.0004516351577449847,True,strict_relative_improvement,True,3.9880744193993434,0.004516351577449847,0.0044712381231042184,-4.51134543456291e-05,0.0025856386316416447,nan,0.0004516351577449847,True,strict_relative_improvement,False,-6.725060565594016,0.005414994007985062,0.05739046737573919,0.061302107956472666,True,0.343283000327553,0.23112032122767084,True,0.0,0.0,True,7.96609881733728e-09,True,-6.725060565594016,False
HalfCheetah-v5,high_frequency,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,448.7323826309547,458.1012163988513,9.368833767896543,-77.66636757908145,97.5366405524148,8.974647652619094,False,2.5e-05,0.00416928934992062,0.0007340701792692126,-0.0034352191706514077,-0.00222855108848257,nan,0.000416928934992062,True,strict_relative_improvement,True,4.345158134743034,0.00416928934992062,0.0037469947648884087,-0.00042229458503221075,0.0011969518349821925,nan,0.000416928934992062,True,strict_relative_improvement,False,-3.8708773474908416,0.004515259594097561,0.05935223280425589,0.06296553079348045,True,0.34302464401273136,0.23232703118548292,True,0.0,0.0,True,7.005458567173408e-09,True,-7.6539740149481945,False
HalfCheetah-v5,mixed,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,365.9829770819041,311.8587711849285,-54.12420589697565,-132.5230653694535,24.0444610433398,7.319659541638082,False,2.5e-05,0.004806508929987631,0.0007535730503606436,-0.004052935879626988,-0.002617886667277611,nan,0.00048065089299876315,True,strict_relative_improvement,True,4.446544894454919,0.004806508929987631,0.004329815715964289,-0.0004766932140233429,0.001597267017073348,nan,0.00048065089299876315,True,strict_relative_improvement,False,-4.323133360073583,0.0052335788906171625,0.059886171212376826,0.06381849596764724,True,0.33786600536677164,0.22662005428295404,True,0.0,0.0,True,7.778258242030594e-09,True,-17.105085983247232,False
HalfCheetah-v5,ood_chirp,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,401.5782352544745,455.84048963257237,54.26225437809783,-66.55390481207907,173.57808164597915,8.03156470508949,False,2.5e-05,0.004566701522065933,0.0007399262312605206,-0.003826775290805413,-0.0022265935839527232,nan,0.00045667015220659336,True,strict_relative_improvement,True,3.8757151593858334,0.004566701522065933,0.004672716273643596,0.0001060147515776625,0.002784811316746315,nan,0.00045667015220659336,True,strict_relative_improvement,False,-7.098080426956592,0.005662054652246,0.0574913869012877,0.06144134214992358,True,0.3424090518891941,0.23026324306489707,True,0.0,0.0,True,7.163637862178733e-09,True,-7.286542816483167,False
Hopper-v5,standard,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,197.40764823994976,207.22441235752882,9.816764117579062,-11.179450022772444,31.030485283558015,3.9481529647989952,False,2.5e-05,0.06707362823251521,0.028395849473588645,-0.03867777875892657,-0.027235980184842412,nan,0.006707362823251521,True,strict_relative_improvement,True,3.060609348644011,0.06707362823251521,0.052800598860512624,-0.014273029372002588,-0.0028181987127579838,nan,0.006707362823251521,True,strict_relative_improvement,False,-0.579835057828017,0.06137205780119771,0.08114682355180007,0.08737987028079744,True,0.26555874463368545,0.17948397743236816,True,0.0,0.0,True,1.627109762719787e-08,True,-1.83156456258062,False
Hopper-v5,low_frequency,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,196.7542388808438,206.92892363677652,10.174684755932727,-11.411279285653498,32.01302050852624,3.935084777616876,False,2.5e-05,0.06969358079140504,0.029415188985531335,-0.04027839180587371,-0.028689856212029716,nan,0.006969358079140505,True,strict_relative_improvement,True,3.1165708356841795,0.06969358079140504,0.05532527164503313,-0.014368309146371909,-0.003222390920454206,nan,0.006969358079140505,True,strict_relative_improvement,False,-0.5376344730946,0.0643857223879194,0.08557695238600901,0.09145666383927926,True,0.27357607059547057,0.1866363229155517,True,0.0,0.0,True,1.7922322405592112e-08,True,-1.8998814334476106,False
Hopper-v5,high_frequency,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,198.0937660246662,207.0589864348587,8.965220410192503,-12.388918382684748,30.461713806002567,3.961875320493324,False,2.5e-05,0.06716781463804333,0.028454815000423284,-0.03871299963762005,-0.027364854224339236,nan,0.006716781463804333,True,strict_relative_improvement,True,3.074102212764265,0.06716781463804333,0.052947054425553634,-0.014220760212489705,-0.002716316826025407,nan,0.006716781463804333,True,strict_relative_improvement,False,-0.5955924960990311,0.061547190167140865,0.08277831556532658,0.08873494467870051,True,0.26883738817504377,0.1818321854070411,True,0.0,0.0,True,1.6727631338727725e-08,True,-2.127033886856921,False
Hopper-v5,mixed,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,196.0903811061316,206.4496418087801,10.35926070264851,-11.572434940366728,32.38337776438276,3.921807622122632,False,2.5e-05,0.06969185978768258,0.029502673738163634,-0.04018918604951896,-0.028558946793005118,nan,0.006969185978768258,True,strict_relative_improvement,True,3.097888459284976,0.06969185978768258,0.05543667161462032,-0.014255188173062271,-0.003003209841937954,nan,0.006969185978768258,True,strict_relative_improvement,False,-0.5690730809757003,0.06451366855485514,0.08549928779201685,0.0914812620721248,True,0.2762178419428797,0.18849720859938665,True,0.0,0.0,True,1.6947301813533998e-08,True,-1.9507910778406017,False
Hopper-v5,ood_chirp,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,196.51693166707946,206.46152585678368,9.944594189704242,-10.716391542965424,31.51786183418287,3.9303386333415893,False,2.5e-05,0.06858299886666383,0.028680673635211963,-0.03990232523145187,-0.028546580047642208,nan,0.0068582998866663835,True,strict_relative_improvement,True,3.162340597433084,0.06858299886666383,0.054010738914078316,-0.014572259952585516,-0.0035279074303891664,nan,0.0068582998866663835,True,strict_relative_improvement,False,-0.48560029618302714,0.06282928358381976,0.08421228326316789,0.09032963328821902,True,0.27004775125784575,0.18358575295195914,True,0.0,0.0,True,1.587601174268213e-08,True,-1.7265822471521506,False
Walker2d-v5,standard,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,219.00473110490128,215.94796123720207,-3.056769867699229,-34.605982002507986,27.94852197945273,4.380094622098026,False,2.5e-05,0.07221405689977402,0.007159259829841159,-0.06505479706993286,-0.058891237999458564,nan,0.007221405689977402,True,strict_relative_improvement,True,7.155093416395895,0.07221405689977402,0.04732821623041139,-0.02488584066936264,-0.017050323165127265,nan,0.007221405689977402,True,strict_relative_improvement,True,1.3610809165300644,0.057532074268198216,0.02402111274418214,0.02503649605977194,True,0.2222855289180301,0.14107720699035708,True,0.0,0.0,True,1.897461659763906e-08,True,-6.900738451611812,False
Walker2d-v5,low_frequency,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,222.0128978575521,212.99787762734707,-9.015020230205003,-40.18782099388348,22.23284144793606,4.440257957151042,False,2.5e-05,0.07077932596053835,0.007383187674407484,-0.06339613828613087,-0.05743708519298907,nan,0.007077932596053835,True,strict_relative_improvement,True,7.114952270810266,0.07077932596053835,0.047052329119218625,-0.023726996841319722,-0.016359053315492526,nan,0.007077932596053835,True,strict_relative_improvement,True,1.3112756576140894,0.057163915315880706,0.02425996550098039,0.02510230885486954,True,0.22157609017318458,0.1412771996586571,True,0.0,0.0,True,1.8710700871385497e-08,True,-8.050785197999799,False
Walker2d-v5,high_frequency,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,224.71729805107032,221.8931219643676,-2.8241760867027104,-33.43994365064957,27.762056520418817,4.4943459610214065,False,2.5e-05,0.07164403253048851,0.007086373770808554,-0.06455765875967995,-0.058429108727484504,nan,0.007164403253048852,True,strict_relative_improvement,True,7.155474596243542,0.07164403253048851,0.04724129839903826,-0.024402734131450242,-0.01663189156067656,nan,0.007164403253048852,True,strict_relative_improvement,True,1.3214622311493656,0.05743855586213112,0.023611802042647942,0.024519224918468474,True,0.22186516865684067,0.14088220876755234,True,0.0,0.0,True,1.8996419956351176e-08,True,-6.440447161982574,False
Walker2d-v5,mixed,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,225.94240946091506,218.07405975403967,-7.868349706875396,-36.79574444234459,21.313436649345608,4.518848189218302,False,2.5e-05,0.07070582778813803,0.007389518819616597,-0.06331630896852142,-0.05744507725613012,nan,0.007070582778813803,True,strict_relative_improvement,True,7.12451802816845,0.07070582778813803,0.04663415779127787,-0.024071669996860147,-0.016649162184012196,nan,0.007070582778813803,True,strict_relative_improvement,True,1.354708615236005,0.05665155231980584,0.02473131906474735,0.025639864059307356,True,0.22048059152382832,0.14057436368693263,True,0.0,0.0,True,1.893691527479994e-08,True,-7.142726398761749,False
Walker2d-v5,ood_chirp,router_a010_s010_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.1,0.0,16,211.22025462836325,209.19580437322696,-2.0244502551363084,-29.508432054776048,25.4109025474843,4.224405092567265,False,2.5e-05,0.07211108889199555,0.007404477015091091,-0.06470661187690446,-0.05871509618135909,nan,0.007211108889199555,True,strict_relative_improvement,True,7.1423116865285,0.07211108889199555,0.0472516158408038,-0.024859473051191763,-0.01757618437113481,nan,0.007211108889199555,True,strict_relative_improvement,True,1.437376087533438,0.057402005287655475,0.024193125512213042,0.02512144445115516,True,0.2221774007122645,0.14154236829570718,True,0.0,0.0,True,1.9526367161156032e-08,True,-5.985227838754242,False
HalfCheetah-v5,standard,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,444.050911094619,473.27590149217485,29.224990397555878,-76.56379287415183,136.85110125541144,8.88101822189238,False,2.5e-05,0.0033967549568274576,0.0006519487521985307,-0.0027448062046289265,-0.0016934418971918835,nan,0.0003396754956827458,True,strict_relative_improvement,True,3.9854697165836916,0.0033967549568274576,0.005011726538476815,0.0016149715816493578,0.004718128124920095,nan,0.0003396754956827458,True,strict_relative_improvement,False,-14.890104481739801,0.006768979965674084,0.06346341386051171,0.07018801709817472,True,0.33481250498791804,0.22245984170437527,True,0.0,0.0,True,9.784796905462292e-09,True,-14.890104481739801,False
HalfCheetah-v5,low_frequency,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,352.19617182480084,400.5319927979496,48.335820973148785,-29.732504712987584,127.46871111684891,7.043923436496017,False,2.5e-05,0.004516351577449847,0.0006936126532490547,-0.0038227389242007923,-0.002282088678249203,nan,0.0004516351577449847,True,strict_relative_improvement,True,4.052947360528079,0.004516351577449847,0.0046874806673588435,0.0001711290899089965,0.0029582063822666963,nan,0.0004516351577449847,True,strict_relative_improvement,False,-7.549991362579094,0.00631487015058412,0.06246645359363178,0.06912150697467288,True,0.33344441391015023,0.22164292324495558,True,0.0,0.0,True,9.885687370903622e-09,True,-7.549991362579094,False
HalfCheetah-v5,high_frequency,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,448.7323826309547,382.18790437110556,-66.54447825984914,-139.99381748131282,4.4368972315462925,8.974647652619094,False,2.5e-05,0.00416928934992062,0.0006930473790358604,-0.0034762419708847594,-0.0022868676001463633,nan,0.000416928934992062,True,strict_relative_improvement,True,4.485029721407806,0.00416928934992062,0.004056957638044711,-0.00011233171187590893,0.001972691701669882,nan,0.000416928934992062,True,strict_relative_improvement,False,-5.731481881216617,0.00543844523883903,0.06478981240571202,0.07075331765051678,True,0.33669734030766085,0.22584307089688557,True,0.0,0.0,True,9.38125259077923e-09,True,-14.598809323779754,False
HalfCheetah-v5,mixed,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,365.9829770819041,306.9150653492837,-59.06791173262048,-114.209149795659,-1.7838478305677568,7.319659541638082,False,2.5e-05,0.004806508929987631,0.0007205129968125425,-0.0040859959331750895,-0.0026580539717980444,nan,0.00048065089299876315,True,strict_relative_improvement,True,4.530113457637713,0.004806508929987631,0.004248223490762888,-0.0005582854392247432,0.0017250754876376654,nan,0.00048065089299876315,True,strict_relative_improvement,False,-4.589040429894935,0.005701684348956171,0.0651355732184698,0.07089098182654675,True,0.33215789216123487,0.2206857126531445,True,0.0,0.0,True,9.790538832151569e-09,True,-14.603068577981963,False
HalfCheetah-v5,ood_chirp,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,401.5782352544745,374.6811546845385,-26.897080569936,-97.45802446936192,47.029592055789784,8.03156470508949,False,2.5e-05,0.004566701522065933,0.0007438178197895066,-0.0038228837022764263,-0.0021885504153296115,nan,0.00045667015220659336,True,strict_relative_improvement,True,3.792409586557633,0.004566701522065933,0.004652076467786852,8.537494572091839e-05,0.003126119062929674,nan,0.00045667015220659336,True,strict_relative_improvement,False,-7.8454639477192,0.00625792216163128,0.06354889558984468,0.07014264881964347,True,0.3314528311995485,0.21987538823234307,True,0.0,0.0,True,9.47690226055487e-09,True,-11.1343758094365,False
Hopper-v5,standard,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,197.40764823994976,213.5721855784032,16.164537338453428,-12.156735080129293,46.319491316944315,3.9481529647989952,False,2.5e-05,0.06707362823251521,0.027532522792897696,-0.039541105439617516,-0.029258370683245945,nan,0.006707362823251521,True,strict_relative_improvement,True,3.3621273299574383,0.06707362823251521,0.05213082938775819,-0.014942798844757021,-0.0026083830547042187,nan,0.006707362823251521,True,strict_relative_improvement,False,-0.6111164516608399,0.0655879967872435,0.09904302801745384,0.10751297759450773,False,0.25576669359784193,0.16618882259083145,True,0.0,0.0,True,1.757138490202832e-08,True,-2.0790942469849836,False
Hopper-v5,low_frequency,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,196.7542388808438,209.1900064530262,12.43576757218242,-12.94389201495639,39.48123011646392,3.935084777616876,False,2.5e-05,0.06969358079140504,0.02879371496679553,-0.04089986582460951,-0.03066212457551834,nan,0.006969358079140505,True,strict_relative_improvement,True,3.399562230457205,0.06969358079140504,0.05506562323080301,-0.014627957560602034,-0.0023768401445384813,nan,0.006969358079140505,True,strict_relative_improvement,False,-0.6589585270912633,0.06939854884794396,0.09981425073967562,0.10695242439917313,False,0.26300354173139884,0.17163565861472357,True,0.0,0.0,True,1.743301314508812e-08,True,-2.2893553116269407,False
Hopper-v5,high_frequency,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,198.0937660246662,212.58819741624936,14.494431391583174,-12.985568367868755,43.435037036667424,3.961875320493324,False,2.5e-05,0.06716781463804333,0.027609855088733495,-0.039557959549309844,-0.02932052410892876,nan,0.006716781463804333,True,strict_relative_improvement,True,3.3652639686034744,0.06716781463804333,0.05219609227037692,-0.014971722367666418,-0.002604230543724319,nan,0.006716781463804333,True,strict_relative_improvement,False,-0.6122799948519834,0.06566293784243463,0.10022406867353151,0.10859037005429747,False,0.25932081934556706,0.16868729832497137,True,0.0,0.0,True,1.8233712121161886e-08,True,-2.2776317570366706,False
Hopper-v5,mixed,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,196.0903811061316,208.69782982040076,12.607448714269141,-11.833558712724951,38.824926007499236,3.921807622122632,False,2.5e-05,0.06969185978768258,0.028878321958953217,-0.040813537828729374,-0.03062073082457516,nan,0.006969185978768258,True,strict_relative_improvement,True,3.393731336466228,0.06969185978768258,0.05523774097638606,-0.014454118811296527,-0.0023391973637981044,nan,0.006969185978768258,True,strict_relative_improvement,False,-0.6643514219702978,0.06961971606041881,0.09948948216650998,0.10659159087674237,False,0.2662832426649007,0.17395904293833894,True,0.0,0.0,True,1.6515759506744733e-08,True,-2.0173735820116994,False
Hopper-v5,ood_chirp,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,196.51693166707946,211.0233941655843,14.506462498504822,-12.308709013702892,43.13350330361441,3.9303386333415893,False,2.5e-05,0.06858299886666383,0.028028685604121598,-0.04055431326254224,-0.03051852936422675,nan,0.0068582998866663835,True,strict_relative_improvement,True,3.4498680239339756,0.06858299886666383,0.053722125783219055,-0.014860873083444777,-0.0025791720726841593,nan,0.0068582998866663835,True,strict_relative_improvement,False,-0.6239341942893929,0.06764309703748203,0.09977357323449774,0.10735621049918789,False,0.2601271494670202,0.16940892639643762,True,0.0,0.0,True,1.8863369333458352e-08,True,-2.1317171780788717,False
Walker2d-v5,standard,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,219.00473110490128,221.01606074650607,2.011329641604794,-23.458609575386166,26.828525439043883,4.380094622098026,False,2.5e-05,0.07221405689977402,0.00587787709787114,-0.06633617980190289,-0.06004891217595795,nan,0.007221405689977402,True,strict_relative_improvement,True,7.315404888455431,0.07221405689977402,0.03901798398240477,-0.03319607291736926,-0.02448642897607748,nan,0.007221405689977402,True,strict_relative_improvement,True,2.390811986932437,0.05268050077896745,0.022921522111009517,0.024613865758262504,True,0.20330865747995333,0.12079667151109473,True,0.0,0.0,True,1.9494749458337776e-08,True,-4.35573123398638,False
Walker2d-v5,low_frequency,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,222.0128978575521,218.66548606050395,-3.3474117970481316,-19.25692346190721,13.779743015397168,4.440257957151042,False,2.5e-05,0.07077932596053835,0.006154085218467116,-0.06462524074207124,-0.05836799093896816,nan,0.007077932596053835,True,strict_relative_improvement,True,7.246474538555243,0.07077932596053835,0.0383334167132004,-0.03244590924733796,-0.02369675498621615,nan,0.007077932596053835,True,strict_relative_improvement,True,2.3479769218808078,0.051674099061944506,0.024313388267799847,0.02630521468425394,True,0.20166990286610068,0.11920718921546594,True,0.0,0.0,True,2.054378163612259e-08,True,-3.3368929570620796,False
Walker2d-v5,high_frequency,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,224.71729805107032,224.32760029381376,-0.38969775725652234,-22.8232862154643,22.11584951033834,4.4943459610214065,False,2.5e-05,0.07164403253048851,0.005913155575026507,-0.06573087695546201,-0.0595271712254199,nan,0.007164403253048852,True,strict_relative_improvement,True,7.308741024604915,0.07164403253048851,0.03880072274576245,-0.032843309784726056,-0.024256302064769333,nan,0.007164403253048852,True,strict_relative_improvement,True,2.385669567726653,0.052374954678458055,0.02303155496203714,0.02458953356820146,True,0.20274087287846085,0.1199956729624292,True,0.0,0.0,True,2.0049796402189235e-08,True,-4.078221928931651,False
Walker2d-v5,mixed,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,225.94240946091506,220.93797303997889,-5.004436420936155,-23.00482988248901,13.208592363689426,4.518848189218302,False,2.5e-05,0.07070582778813803,0.006113803949652609,-0.0645920238384854,-0.05852226365733648,nan,0.007070582778813803,True,strict_relative_improvement,True,7.276865640084405,0.07070582778813803,0.03828454536851137,-0.03242128241962665,-0.02388443818848568,nan,0.007070582778813803,True,strict_relative_improvement,True,2.3780013523146466,0.05161467786386981,0.02417610408833634,0.026223323353142397,True,0.20163474560791872,0.11961805429298222,True,0.0,0.0,True,2.0309288167977922e-08,True,-4.090861414060588,False
Walker2d-v5,ood_chirp,router_a010_s015_reward,disabled,0.0,0.0,causal_ema_high_pass,0.1,0.15,0.0,16,211.22025462836325,219.04225521827,7.822000589906729,-12.223779109890367,28.445829706996633,4.224405092567265,False,2.5e-05,0.07211108889199555,0.006076688990156049,-0.06603439990183951,-0.059874427142347926,nan,0.007211108889199555,True,strict_relative_improvement,True,7.303081823105584,0.07211108889199555,0.03854525185017057,-0.03356583704182499,-0.025078195770893402,nan,0.007211108889199555,True,strict_relative_improvement,True,2.477716971997787,0.051982570176128576,0.02311635514679732,0.024688147448280445,True,0.20224620192859194,0.11950404917862519,True,0.0,0.0,True,1.9566824108599228e-08,True,-1.8936095952061514,False
