ep,stage,wall_env_s,wall_train_s,avg_wait_min,peak_fleet,headway_cv,ep_reward,ep_cost,ep_steps,n_dispatches,lower_action_mean,lower_action_std,lower_action_min,lower_action_max,lower_reward_mean,lower_reward_std,lower_q_mean,lower_q_std,lower_q_loss,lower_q_mse,lower_ood_loss,lower_cost_q_mean,lower_cost_q_loss,lower_policy_loss,lower_pi_grad_norm,lower_q_grad_norm,lower_alpha,lower_lambda,lower_replay_size,upper_delta_mean,upper_delta_std,upper_delta_min,upper_delta_max,upper_reward_mean,upper_reward_std,upper_q_mean,upper_q_std,upper_q_loss,upper_q_mse,upper_ood_loss,upper_policy_loss,upper_pi_grad_norm,upper_q_grad_norm,upper_alpha,upper_replay_size,hold_fb_mean,hold_fb_std,hold_fb_n_trips,hold_fb_dir0_mean,hold_fb_dir1_mean,hold_penalty_mean,theta_wait,theta_fleet,theta_cv,surprise,belief_window,belief_cp_prob,belief_entropy,w_wait,w_fleet,w_cv,N_fleet,fleet_overshoot
265,BiLevel,15.7,1.2,3.964,15,0.7003,-1986.764,546.826,4969,262,6.31,37.86,-59.88,59.85,-0.3998,0.2415,-10.958308219909668,0.30566632747650146,4.0073041915893555,0.8701058626174927,0.28835636377334595,8.431231498718262,3.885153293609619,32.22886657714844,9.862862586975098,90.2168197631836,0.0858730673789978,2.4442853927612305,500000,-57.87,40.83,-116.6,81.25,-1.6116,0.5,-13.16126823425293,0.203684002161026,3.3522329330444336,0.5126892924308777,0.1688643991947174,13.594585418701172,0.13969898223876953,20.73080825805664,0.05,50000,6.311882603754983,37.86366240145334,262,9.31798210944,5.987871927022934,0.5712484379021453,0.5898129045357294,0.32678151228875957,0.08340558317551108,0.5344,13.94,0.0503,1.9,0.59,0.327,0.083,12,3
266,BiLevel,15.1,1.2,4.033,15,0.4913,-2195.958,677.625,4971,262,-22.54,36.57,-59.99,59.75,-0.4418,0.2658,-10.6251220703125,0.2918322682380676,4.283195495605469,1.1502432823181152,0.3081032335758209,9.390182495117188,7.668675899505615,34.261474609375,1.1125799417495728,84.80011749267578,0.08515536785125732,2.452298164367676,500000,-58.89,38.34,-115.77,58.45,-1.5718,0.5,-12.989967346191406,0.1449880301952362,3.297262668609619,0.46197980642318726,0.1414957195520401,13.30342960357666,1.0150272846221924,30.05172348022461,0.05,50000,-22.537174786665286,36.57056990763806,262,-21.713877250175727,-17.747506325809578,0.6521979663896511,0.5896450974221352,0.327005822388976,0.08334908018888876,0.5889,14.92,0.05,1.886,0.59,0.327,0.083,12,3
267,BiLevel,17.0,1.3,5.196,15,0.5449,-1653.265,389.521,4970,262,24.48,34.53,-59.42,60.0,-0.3326,0.2298,-10.736350059509277,0.267545223236084,3.89422869682312,0.7721496820449829,0.28910601139068604,8.818987846374512,3.2290453910827637,32.98647689819336,3.455202579498291,72.17681884765625,0.0845685601234436,2.4603073596954346,500000,-55.69,43.43,-116.15,83.05,-1.7912,0.5,-13.300827026367188,0.13368681073188782,3.156616449356079,0.32274919748306274,0.18197812139987946,13.596658706665039,0.6231946349143982,29.13146209716797,0.05,50000,24.480878024344037,34.529724484893855,262,15.073846674592875,18.59674525464836,0.642854562683156,0.5896624844867885,0.32706437022074175,0.08327314529246982,0.762,16.06,0.0502,1.812,0.59,0.327,0.083,12,3
268,BiLevel,17.3,1.3,10.612,15,0.4567,-1614.593,386.07,4971,262,23.01,35.33,-59.56,59.88,-0.3248,0.2277,-11.505839347839355,0.2546369135379791,3.8955869674682617,0.7817447185516357,0.3067280352115631,8.75036907196045,2.31266450881958,33.6079216003418,2.349458694458008,91.04523468017578,0.08382586389780045,2.468372344970703,500000,-65.73,37.57,-116.71,66.47,-2.7294,0.5,-13.441437721252441,0.15334545075893402,3.2113776206970215,0.3830406069755554,0.172525554895401,13.7747163772583,0.15565736591815948,49.05800247192383,0.05,50000,23.00830511272694,35.333773255493604,262,24.915640047976847,27.0222446206565,0.642817740898445,0.5906164516226938,0.32640482440161794,0.08297872397568823,0.8803,16.74,0.0573,1.581,0.596,0.317,0.087,12,3
269,BiLevel,21.0,1.2,7.35,15,0.5435,-1801.407,460.904,4970,262,21.3,34.01,-58.75,59.98,-0.3625,0.2462,-11.003883361816406,0.29000332951545715,3.9664511680603027,0.8678234219551086,0.2452535480260849,9.19385814666748,4.813976287841797,34.350242614746094,1.4510509967803955,62.28289794921875,0.08310424536466599,2.4764692783355713,500000,-65.66,38.21,-116.76,80.22,-2.1674,0.5,-13.255027770996094,0.19548246264457703,3.287501573562622,0.46242403984069824,0.19562813639640808,13.677711486816406,0.09603392332792282,24.720596313476562,0.05,50000,21.295389736897988,34.014831304033336,262,20.293475222273877,21.898376766317767,0.6011798373506138,0.5909938806665175,0.32617588463547215,0.08283023469801033,0.7515,16.55,0.079,1.422,0.601,0.309,0.09,12,3
270,BiLevel,21.1,1.2,6.996,15,0.6288,-1781.902,452.103,4970,262,13.94,37.03,-59.7,59.95,-0.3585,0.2297,-11.465546607971191,0.23823301494121552,3.919528007507324,0.8324605226516724,0.2323034405708313,8.717951774597168,1.9135338068008423,33.60566711425781,6.2672119140625,57.23418045043945,0.08232251554727554,2.4845950603485107,500000,-66.81,38.19,-117.67,53.0,-2.1269,0.5,-13.580422401428223,0.20843715965747833,3.196683645248413,0.37490808963775635,0.17284877598285675,14.02571964263916,0.5276001691818237,55.89516067504883,0.05,50000,13.943038244500862,37.031303160686065,262,13.840772690271077,14.272614485809678,0.5934201461894031,0.5912886840857778,0.3259844293814914,0.08272688653273079,0.6734,15.86,0.1016,1.396,0.6,0.311,0.089,12,3
271,BiLevel,15.4,1.2,3.851,15,0.3848,-2153.737,667.694,4969,262,-9.2,39.7,-60.0,59.96,-0.4334,0.2686,-11.281408309936523,0.26899874210357666,4.003135681152344,0.9226332902908325,0.24308402836322784,9.35128116607666,4.651542663574219,35.149967193603516,3.592519998550415,54.0870246887207,0.08158952742815018,2.4927585124969482,500000,-62.33,39.62,-115.93,68.87,-1.5139,0.5,-13.423966407775879,0.1404539793729782,3.1054975986480713,0.2878642678260803,0.16220402717590332,13.739521026611328,0.14891226589679718,32.93924331665039,0.05,50000,-9.195956540230455,39.69519498458659,262,-9.081952532027895,-11.031738340227227,0.6109035380618291,0.5911129583058848,0.32624807542472717,0.08263896626938796,0.7364,14.15,0.1428,1.776,0.59,0.328,0.083,12,3
272,BiLevel,17.0,1.3,4.335,15,0.5325,-1661.999,405.436,4971,262,19.46,35.78,-59.78,60.0,-0.3343,0.2358,-11.388931274414062,0.2441553771495819,4.165238380432129,1.082721471786499,0.3408600687980652,9.279189109802246,1.9818220138549805,35.089881896972656,1.6843363046646118,77.11820220947266,0.08086854964494705,2.500922203063965,500000,-67.21,39.12,-117.86,81.8,-1.6744,0.5,-13.526371955871582,0.19665415585041046,5.4524335861206055,2.639099359512329,0.15689632296562195,13.953710556030273,0.8608724474906921,27.952354431152344,0.05,50000,19.458751394922444,35.78250351364102,262,10.975574977146952,12.326257779880574,0.6129350154638911,0.5909835371846218,0.32642579398246474,0.08259066883291347,0.8063,14.84,0.091,1.668,0.553,0.369,0.077,12,3
273,BiLevel,16.2,1.2,4.731,15,0.5941,-1788.874,487.138,4970,262,11.16,39.04,-59.81,59.82,-0.3599,0.253,-11.083224296569824,0.25460150837898254,3.978703498840332,0.912787914276123,0.27962690591812134,9.430691719055176,4.667418003082275,35.2794075012207,4.716012954711914,75.80315399169922,0.08018156886100769,2.5091357231140137,500000,-65.39,39.37,-115.32,77.85,-1.7205,0.5,-13.545024871826172,0.1394903063774109,3.0960583686828613,0.2877347469329834,0.14078474044799805,13.856389999389648,0.26203545928001404,14.679697036743164,0.05,50000,11.163205459500313,39.03835035347559,262,11.767846301198006,12.894589485384918,0.6107197541443268,0.5909062314700727,0.32654141141522147,0.08255235711470588,0.6946,16.56,0.0516,1.481,0.591,0.326,0.083,12,3
274,BiLevel,16.5,1.3,4.285,15,0.5886,-1829.165,480.003,4970,262,19.51,37.11,-59.39,60.0,-0.368,0.2482,-11.196849822998047,0.2554748058319092,3.8682777881622314,0.8115625381469727,0.2740722596645355,9.132884979248047,3.0389723777770996,34.70682907104492,1.8488810062408447,107.79711151123047,0.07957536727190018,2.5173556804656982,500000,-68.27,34.12,-117.14,48.95,-1.6284,0.5,-13.522408485412598,0.13402323424816132,3.048861026763916,0.24501672387123108,0.1213667094707489,13.81447696685791,0.20455746352672577,11.153404235839844,0.05,50000,19.512181747591562,37.113045887428335,262,17.745583267588366,13.741240684178313,0.6373905598328642,0.5907560152723988,0.32671673960479497,0.08252724512280618,0.5619,16.79,0.0647,1.213,0.6,0.311,0.089,12,3
