timestamp,ask_price_1,ask_size_1,bid_price_1,bid_size_1
34275.409932589,224.13,9.0,223.86,1.0
34276.757112215,224.02,1.0,223.86,1.0
34280.572697869,224.12,1.0,223.86,1.0
34283.720559708,224.12,1.0,223.86,1.0
34283.723111906,224.12,1.0,223.86,1.0
34285.523171297,224.13,8.0,223.86,1.0
34285.599642589,224.13,8.0,223.84,22.0
34287.830306672,224.19,300.0,223.84,22.0
34288.733528968,224.19,300.0,223.84,122.0
34289.50116176,224.05,100.0,223.84,122.0
34289.504443505,224.05,200.0,223.84,122.0
34293.413868904,224.05,200.0,223.84,122.0
34297.208367828,224.05,200.0,223.84,122.0
34297.208367828,224.05,200.0,223.84,122.0
34297.208367828,224.05,100.0,223.84,122.0
34297.208367828,224.05,4.0,223.84,122.0
34297.20844806,224.1,1.0,223.84,122.0
34297.318326126,224.19,300.0,223.84,122.0
34303.331437641,224.19,300.0,223.84,122.0
34303.331437641,224.19,300.0,223.84,122.0
34303.352525322,224.19,300.0,223.84,122.0
34303.352525322,224.19,300.0,223.84,122.0
34303.449611048,224.0,1.0,223.84,122.0
34303.676516992,224.0,1.0,223.84,122.0
34303.676516992,224.0,1.0,223.84,100.0
34303.676516992,224.0,1.0,223.84,67.0
34303.676633108,224.0,1.0,223.65,2.0
34303.774660722,224.0,1.0,223.82,100.0
34303.774770353,224.0,1.0,223.65,2.0
34303.774770353,224.0,1.0,223.81,100.0
34303.886308993,224.0,11.0,223.81,100.0
34303.886423688,224.0,11.0,223.65,2.0
34303.886423688,224.0,11.0,223.8,100.0
34304.18346964,224.0,10.0,223.8,100.0
34304.259734597,224.0,11.0,223.8,100.0
34306.974443323,224.0,11.0,223.8,100.0
34307.01537131,224.0,11.0,223.8,100.0
34307.01537131,224.0,11.0,223.65,2.0
34307.760800374,224.0,11.0,223.65,2.0
34307.762314188,224.0,1.0,223.65,2.0
34307.762428852,223.9,10.0,223.65,2.0
34307.805756232,224.0,1.0,223.65,2.0
34307.805874894,224.0,11.0,223.65,2.0
34307.879459182,223.95,1.0,223.65,2.0
34307.900942432,223.9,10.0,223.65,2.0
34307.906090773,223.95,1.0,223.65,2.0
34307.975053503,223.9,10.0,223.65,2.0
34308.09194531,223.95,1.0,223.65,2.0
34308.24050751,223.95,1.0,223.65,2.0
34308.24050751,223.95,1.0,223.65,2.0
34309.163587359,223.95,1.0,223.65,2.0
34309.168318168,223.95,11.0,223.65,2.0
34309.17127297,223.95,1.0,223.65,2.0
34309.172333237,223.95,11.0,223.65,2.0
34309.396377585,223.95,11.0,223.65,2.0
34309.724071262,223.95,11.0,223.65,2.0
34309.724071262,223.95,11.0,223.65,2.0
34309.729740843,223.95,11.0,223.66,100.0
34309.731364919,223.95,11.0,223.65,2.0
34309.73335404,223.95,11.0,223.65,2.0
34309.814413615,223.95,1.0,223.65,2.0
34309.81452914,223.94,10.0,223.65,2.0
34309.820541761,223.95,1.0,223.65,2.0
34309.820660363,223.93,10.0,223.65,2.0
34309.826677544,223.95,1.0,223.65,2.0
34309.82678364,223.92,10.0,223.65,2.0
34309.874457615,223.95,1.0,223.65,2.0
34309.874562124,223.91,10.0,223.65,2.0
34309.903927904,223.91,10.0,223.61,11.0
34309.905401657,223.91,10.0,223.6,15.0
34309.905493242,223.91,10.0,223.5,100.0
34309.935023582,223.95,1.0,223.5,100.0
34309.935135681,223.89,10.0,223.5,100.0
34310.049966007,223.89,10.0,223.77,100.0
34310.05008884,223.89,10.0,223.5,100.0
34310.250442987,223.95,1.0,223.5,100.0
34310.250559105,223.82,10.0,223.5,100.0
34310.319349001,223.6,1.0,223.5,100.0
34310.319445283,223.82,10.0,223.5,100.0
34310.320447107,223.81,1.0,223.5,100.0
34311.114261675,223.81,1.0,223.5,100.0
34311.248716123,223.81,1.0,223.73,100.0
34311.248829896,223.81,1.0,223.73,61.0
34311.248832108,223.81,1.0,223.5,100.0
34312.922501137,223.81,1.0,223.5,100.0
34312.997740668,223.67,1.0,223.5,100.0
34314.089771135,223.67,1.0,223.5,100.0
34314.290483232,223.67,1.0,223.5,100.0
34317.492216779,223.67,1.0,223.5,100.0
34317.492216779,223.81,1.0,223.5,100.0
34318.693912228,223.7,99.0,223.5,100.0
34318.955212478,223.7,99.0,223.49,61.0
34318.955374565,223.7,99.0,223.5,94.0
34320.529624332,223.7,63.0,223.5,94.0
34322.029388112,223.7,14.0,223.5,94.0
34322.029499668,223.81,1.0,223.5,94.0
34323.015938125,223.81,1.0,223.5,94.0
34323.955107319,223.81,1.0,223.5,94.0
34323.955107319,223.81,1.0,223.5,94.0
34323.955107319,223.81,1.0,223.5,94.0
34323.960412884,223.82,10.0,223.5,94.0
34323.960412884,223.86,2.0,223.5,94.0
34324.036795386,224.19,300.0,223.5,94.0
34326.285424726,223.89,100.0,223.5,94.0
34328.983815413,223.89,100.0,223.5,94.0
34328.99197562,224.19,300.0,223.5,94.0
34329.733823743,224.19,300.0,223.61,100.0
34331.473240382,224.19,300.0,223.92,100.0
34331.475862848,224.19,300.0,223.92,100.0
34331.475862848,224.19,300.0,223.92,100.0
34331.641287078,224.19,300.0,223.99,100.0
34331.997076966,224.19,300.0,223.99,100.0
34334.312939243,224.19,300.0,224.17,200.0
34334.313052854,224.19,200.0,224.17,200.0
34334.31308303,224.19,200.0,224.17,300.0
34334.313122274,224.19,13.0,224.17,300.0
34334.31313661,224.19,13.0,224.17,100.0
34334.313164743,224.36,100.0,224.17,100.0
34334.31322266,224.36,100.0,223.92,100.0
34334.31322266,224.36,100.0,224.17,100.0
34334.313311754,224.36,100.0,223.92,100.0
34334.313311754,224.36,100.0,224.17,100.0
34334.337789563,224.28,1.0,224.17,100.0
34334.4335549,224.36,100.0,224.17,100.0
34334.439639946,224.36,100.0,224.17,100.0
34334.650755635,224.36,100.0,224.17,100.0
34334.650755635,224.36,1.0,224.17,100.0
34334.650886984,224.36,1.0,223.62,300.0
34334.650886984,224.36,1.0,224.28,100.0
34334.650990622,224.36,1.0,223.62,300.0
34334.650990622,224.36,1.0,224.06,100.0
34334.77609045,224.36,1.0,223.61,100.0
34334.77609045,224.36,1.0,224.03,100.0
34334.84224548,224.25,50.0,224.03,100.0
34334.842372007,224.25,50.0,223.61,100.0
34334.842372007,224.25,50.0,223.97,100.0
34336.989056013,224.25,50.0,223.61,100.0
34336.989056013,224.25,50.0,223.94,100.0
34338.568644947,224.25,50.0,224.19,51.0
34338.568752096,224.25,50.0,223.94,100.0
34338.568788127,224.25,50.0,223.61,100.0
34338.568788127,224.25,50.0,224.18,100.0
34338.57704422,224.25,50.0,224.18,100.0
34338.57746592,224.25,50.0,223.61,100.0
34338.57998244,224.25,50.0,223.62,200.0
34338.580172803,224.25,50.0,223.61,100.0
34338.600258933,224.2,2.0,223.61,100.0
