route_id,grouping_type,direction_id,direction_name,stop_sequence,stop_id
MTABC_QM12,direction,0,FOREST HILLS,10,MTA_553178
MTABC_QM12,direction,0,FOREST HILLS,11,MTA_502870
MTABC_QM12,direction,0,FOREST HILLS,12,MTA_502872
MTABC_QM12,direction,0,FOREST HILLS,13,MTA_552932
MTABC_QM12,direction,0,FOREST HILLS,14,MTA_552933
MTABC_QM12,direction,0,FOREST HILLS,15,MTA_552935
MTABC_QM12,direction,0,FOREST HILLS,16,MTA_552937
MTABC_QM12,direction,0,FOREST HILLS,17,MTA_552939
MTABC_QM12,direction,0,FOREST HILLS,18,MTA_552942
MTABC_QM12,direction,0,FOREST HILLS,19,MTA_552951
MTABC_QM12,direction,0,FOREST HILLS,20,MTA_552944
MTABC_QM12,direction,0,FOREST HILLS,21,MTA_552950
MTABC_QM12,direction,0,FOREST HILLS,22,MTA_504273
MTABC_QM12,direction,0,FOREST HILLS,23,MTA_505253
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,0,MTA_982482
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,1,MTA_553235
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,2,MTA_552949
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,3,MTA_552945
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,4,MTA_552946
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,5,MTA_552941
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,6,MTA_552938
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,7,MTA_552936
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,8,MTA_552934
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,9,MTA_551248
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,10,MTA_551251
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,11,MTA_550470
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,12,MTA_401840
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,13,MTA_450552
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,14,MTA_450539
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,15,MTA_450066
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,16,MTA_450013
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,17,MTA_450016
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,18,MTA_450022
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,19,MTA_450376
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,20,MTA_450031
MTABC_QM12,direction,1,MIDTOWN 57 ST via 6 AV,21,MTA_405639
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,0,MTA_553390
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,1,MTA_551188
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,2,MTA_551190
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,3,MTA_550303
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,4,MTA_505480
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,5,MTA_550129
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,6,MTA_550072
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,7,MTA_550131
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,8,MTA_553238
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,9,MTA_551203
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,10,MTA_551205
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,11,MTA_551207
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,12,MTA_551211
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,13,MTA_551215
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,14,MTA_551217
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,15,MTA_551219
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,16,MTA_551221
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,17,MTA_551223
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,18,MTA_553339
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,19,MTA_551226
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,20,MTA_553340
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,21,MTA_551230
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,22,MTA_553215
MTABC_Q37,direction,0,KEW GARDENS via AQUEDUCT,23,MTA_982161
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,0,MTA_551231
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,1,MTA_550350
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,2,MTA_551233
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,3,MTA_551229
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,4,MTA_551227
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,5,MTA_551235
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,6,MTA_504348
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,7,MTA_551222
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,8,MTA_551220
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,9,MTA_551218
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,10,MTA_551216
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,11,MTA_551212
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,12,MTA_551208
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,13,MTA_551206
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,14,MTA_551204
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,15,MTA_551236
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,16,MTA_553239
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,17,MTA_550079
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,18,MTA_701010
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,19,MTA_550082
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,20,MTA_550133
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,21,MTA_551240
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,22,MTA_551242
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,23,MTA_552971
MTABC_Q37,direction,1,SOUTH OZONE PARK via AQUEDUCT,24,MTA_982193
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,0,MTA_551601
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,1,MTA_503854
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,2,MTA_503855
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,3,MTA_550270
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,4,MTA_551134
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,5,MTA_551136
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,6,MTA_503574
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,7,MTA_503576
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,8,MTA_504090
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,9,MTA_503317
MTABC_Q33,direction,1,JACKSON HEIGHTS via 82 ST,10,MTA_982165
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,0,MTA_551114
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,1,MTA_503312
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,2,MTA_551115
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,3,MTA_551117
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,4,MTA_551119
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,5,MTA_551120
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,6,MTA_551122
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,7,MTA_551124
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,8,MTA_551596
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,9,MTA_551598
MTABC_Q33,direction,0,LAGUARDIA AIRPORT TERMINAL A,10,MTA_503853
MTABC_Q32,direction,0,JACKSON HEIGHTS,0,MTA_400552
MTABC_Q32,direction,0,JACKSON HEIGHTS,1,MTA_405578
MTABC_Q32,direction,0,JACKSON HEIGHTS,2,MTA_400353
MTABC_Q32,direction,0,JACKSON HEIGHTS,3,MTA_403456
MTABC_Q32,direction,0,JACKSON HEIGHTS,4,MTA_400561
MTABC_Q32,direction,0,JACKSON HEIGHTS,5,MTA_400359
MTABC_Q32,direction,0,JACKSON HEIGHTS,6,MTA_400361
MTABC_Q32,direction,0,JACKSON HEIGHTS,7,MTA_400363
MTABC_Q32,direction,0,JACKSON HEIGHTS,8,MTA_402378
MTABC_Q32,direction,0,JACKSON HEIGHTS,9,MTA_402379
MTABC_Q32,direction,0,JACKSON HEIGHTS,10,MTA_404302
MTABC_Q32,direction,0,JACKSON HEIGHTS,11,MTA_505158
MTABC_Q32,direction,0,JACKSON HEIGHTS,12,MTA_503293
MTABC_Q32,direction,0,JACKSON HEIGHTS,13,MTA_503295
MTABC_Q32,direction,0,JACKSON HEIGHTS,14,MTA_503296
MTABC_Q32,direction,0,JACKSON HEIGHTS,15,MTA_503298
MTABC_Q32,direction,0,JACKSON HEIGHTS,16,MTA_503300
MTABC_Q32,direction,0,JACKSON HEIGHTS,17,MTA_503302
MTABC_Q32,direction,0,JACKSON HEIGHTS,18,MTA_701077
MTABC_Q32,direction,0,JACKSON HEIGHTS,19,MTA_503305
MTABC_Q32,direction,0,JACKSON HEIGHTS,20,MTA_505335
MTABC_Q32,direction,0,JACKSON HEIGHTS,21,MTA_503307
MTABC_Q32,direction,0,JACKSON HEIGHTS,22,MTA_503309
MTABC_Q32,direction,0,JACKSON HEIGHTS,23,MTA_553285
MTABC_Q32,direction,0,JACKSON HEIGHTS,24,MTA_503312
MTABC_Q32,direction,0,JACKSON HEIGHTS,25,MTA_503578
MTABC_Q32,direction,0,JACKSON HEIGHTS,26,MTA_503579
MTABC_Q32,direction,0,JACKSON HEIGHTS,27,MTA_700925
MTABC_Q32,direction,0,JACKSON HEIGHTS,28,MTA_503581
MTABC_Q32,direction,0,JACKSON HEIGHTS,29,MTA_503582
MTABC_Q32,direction,1,PENN STATION,0,MTA_503574
MTABC_Q32,direction,1,PENN STATION,1,MTA_503575
MTABC_Q32,direction,1,PENN STATION,2,MTA_503576
MTABC_Q32,direction,1,PENN STATION,3,MTA_503577
MTABC_Q32,direction,1,PENN STATION,4,MTA_504090
MTABC_Q32,direction,1,PENN STATION,5,MTA_503317
MTABC_Q32,direction,1,PENN STATION,6,MTA_503319
MTABC_Q32,direction,1,PENN STATION,7,MTA_503321
MTABC_Q32,direction,1,PENN STATION,8,MTA_503323
MTABC_Q32,direction,1,PENN STATION,9,MTA_503324
MTABC_Q32,direction,1,PENN STATION,10,MTA_503325
MTABC_Q32,direction,1,PENN STATION,11,MTA_503326
MTABC_Q32,direction,1,PENN STATION,12,MTA_503328
MTABC_Q32,direction,1,PENN STATION,13,MTA_505097
MTABC_Q32,direction,1,PENN STATION,14,MTA_503331
MTABC_Q32,direction,1,PENN STATION,15,MTA_503333
MTABC_Q32,direction,1,PENN STATION,16,MTA_503334
MTABC_Q32,direction,1,PENN STATION,17,MTA_503336
MTABC_Q32,direction,1,PENN STATION,18,MTA_503338
MTABC_Q32,direction,1,PENN STATION,19,MTA_701084
MTABC_Q32,direction,1,PENN STATION,20,MTA_402441
MTABC_Q32,direction,1,PENN STATION,21,MTA_405215
MTABC_Q32,direction,1,PENN STATION,22,MTA_403593
MTABC_Q32,direction,1,PENN STATION,23,MTA_402446
MTABC_Q32,direction,1,PENN STATION,24,MTA_400514
MTABC_Q32,direction,1,PENN STATION,25,MTA_400133
MTABC_Q32,direction,1,PENN STATION,26,MTA_400518
MTABC_Q32,direction,1,PENN STATION,27,MTA_405486
MTABC_Q32,direction,1,PENN STATION,28,MTA_405487
MTABC_Q32,direction,1,PENN STATION,29,MTA_401359
MTABC_Q32,direction,1,PENN STATION,30,MTA_903085
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,0,MTA_550736
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,1,MTA_553389
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,2,MTA_550733
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,3,MTA_550735
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,4,MTA_550857
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,5,MTA_550858
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,6,MTA_550761
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,7,MTA_550757
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,8,MTA_550753
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,9,MTA_550749
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,10,MTA_550860
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,11,MTA_552961
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,12,MTA_551152
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,13,MTA_550737
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,14,MTA_350015
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,15,MTA_350250
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,16,MTA_350009
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,17,MTA_350013
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,18,MTA_350011
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,19,MTA_303218
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,20,MTA_303222
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,21,MTA_303224
MTABC_Q35,direction,1,RUSH BROOKLYN COLLEGE,22,MTA_983013
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,0,MTA_350260
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,1,MTA_308557
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,2,MTA_303338
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,3,MTA_303341
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,4,MTA_350265
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,5,MTA_350012
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,6,MTA_350006
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,7,MTA_350249
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,8,MTA_982130
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,9,MTA_551151
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,10,MTA_551152
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,11,MTA_550740
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,12,MTA_552908
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,13,MTA_550748
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,14,MTA_550752
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,15,MTA_550756
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,16,MTA_553047
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,17,MTA_550764
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,18,MTA_550767
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,19,MTA_552998
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,20,MTA_553106
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,21,MTA_982407
MTABC_Q35,direction,0,RUSH ROCKAWAY PARK,22,MTA_982479
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,0,MTA_450392
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,1,MTA_450014
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,2,MTA_450018
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,3,MTA_450020
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,4,MTA_450024
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,5,MTA_402378
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,6,MTA_402379
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,7,MTA_552504
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,8,MTA_553291
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,9,MTA_551143
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,10,MTA_501098
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,11,MTA_553320
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,12,MTA_552928
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,13,MTA_501262
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,14,MTA_501265
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,15,MTA_501273
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,16,MTA_501275
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,17,MTA_501276
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,18,MTA_552667
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,19,MTA_503720
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,20,MTA_501741
MTABC_QM20,direction,0,BAY TERRACE 211 ST via WILLETS PT BL,21,MTA_501743
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,0,MTA_552663
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,1,MTA_503721
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,2,MTA_552668
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,3,MTA_501250
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,4,MTA_501252
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,5,MTA_501254
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,6,MTA_501256
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,7,MTA_501285
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,8,MTA_501286
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,9,MTA_552931
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,10,MTA_552927
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,11,MTA_551146
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,12,MTA_501134
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,13,MTA_501136
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,14,MTA_551148
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,15,MTA_552671
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,16,MTA_552503
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,17,MTA_401840
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,18,MTA_450552
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,19,MTA_450539
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,20,MTA_450392
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,21,MTA_450014
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,22,MTA_450018
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,23,MTA_450020
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,24,MTA_450024
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,25,MTA_450033
MTABC_QM20,direction,1,MIDTOWN 57 ST via 6 AV,26,MTA_405638
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,0,MTA_500637
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,1,MTA_500638
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,2,MTA_500639
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,3,MTA_500640
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,4,MTA_552550
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,5,MTA_552322
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,6,MTA_552328
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,7,MTA_552336
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,8,MTA_550279
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,9,MTA_550281
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,10,MTA_551671
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,11,MTA_551691
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,12,MTA_450078
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,13,MTA_450081
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,14,MTA_450038
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,15,MTA_450039
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,16,MTA_450098
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,17,MTA_450041
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,18,MTA_450042
MTABC_QM21,direction,1,MIDTOWN 57 ST via MADISON AV,19,MTA_450030
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,0,MTA_450078
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,1,MTA_450081
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,2,MTA_450038
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,3,MTA_450039
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,4,MTA_450098
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,5,MTA_450041
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,6,MTA_450042
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,7,MTA_450030
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,8,MTA_551669
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,9,MTA_551671
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,10,MTA_550263
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,11,MTA_550265
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,12,MTA_552337
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,13,MTA_500637
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,14,MTA_500638
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,15,MTA_500639
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,16,MTA_500640
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,17,MTA_552550
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,18,MTA_552322
MTABC_QM21,direction,0,ROCHDALE VILLAGE via BREWER BL,19,MTA_552328
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,0,MTA_401840
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,1,MTA_450552
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,2,MTA_450538
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,3,MTA_450066
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,4,MTA_450013
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,5,MTA_450016
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,6,MTA_450022
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,7,MTA_450376
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,8,MTA_450031
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,9,MTA_405639
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,10,MTA_551305
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,11,MTA_551328
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,12,MTA_551300
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,13,MTA_551329
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,14,MTA_551293
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,15,MTA_551287
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,16,MTA_503542
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,17,MTA_553409
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,18,MTA_503545
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,19,MTA_504127
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,20,MTA_504130
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,21,MTA_504333
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,22,MTA_504500
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,23,MTA_504502
MTABC_QM24,direction,0,GLENDALE 73 PL via ELIOT AV,24,MTA_982184
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,0,MTA_553123
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,1,MTA_505246
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,2,MTA_504369
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,3,MTA_504372
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,4,MTA_504374
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,5,MTA_504105
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,6,MTA_503456
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,7,MTA_553408
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,8,MTA_505251
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,9,MTA_551282
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,10,MTA_551286
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,11,MTA_551292
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,12,MTA_551296
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,13,MTA_551299
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,14,MTA_551303
MTABC_QM24,direction,1,MIDTOWN 57 ST via 6 AV,15,MTA_551304
