stop_id,code,name,lat,lon,direction,wheelchair_boarding
MTA_403694,403694,W 145 ST/CONVENT AV,40.824665,-73.946033,NW,UNKNOWN
MTA_403695,403695,W 145 ST/AMSTERDAM AV,40.825231,-73.947373,NW,UNKNOWN
MTA_403696,403696,W 145 ST/BROADWAY,40.826407,-73.950176,NW,UNKNOWN
MTA_403950,403950,W 145 ST/RIVERSIDE DR,40.827014,-73.951571,W,UNKNOWN
MTA_404022,404022,W 145 ST/RIVERSIDE DR,40.826817,-73.95165,E,UNKNOWN
MTA_803194,803194,RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK,40.826815,-73.955386,SW,UNKNOWN
MTA_803195,803195,RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK,40.826647,-73.955503,SW,UNKNOWN
MTA_902030,902030,SOUTHERN BLVD/BOTANICAL GARDENS,40.861203,-73.880674,NW,UNKNOWN
MTA_902244,902244,W 145 ST/CONVENT AV,40.824558,-73.946098,SE,UNKNOWN
MTA_101207,101207,PROSPECT AV/E 149 ST,40.812625,-73.9043,N,UNKNOWN
MTA_101208,101208,PROSPECT AV/KELLY ST,40.815141,-73.903408,N,UNKNOWN
MTA_101209,101209,PROSPECT AV/E 156 ST,40.817602,-73.902364,N,UNKNOWN
MTA_101210,101210,PROSPECT AV/WESTCHESTER AV,40.820222,-73.901265,NE,UNKNOWN
MTA_101211,101211,PROSPECT AV/E 163 ST,40.822417,-73.900358,NE,UNKNOWN
MTA_101213,101213,PROSPECT AV/E 166 ST,40.825558,-73.899049,N,UNKNOWN
MTA_101214,101214,PROSPECT AV/HOME ST,40.828223,-73.897943,NE,UNKNOWN
MTA_101215,101215,PROSPECT AV/E 169 ST,40.829682,-73.89733,NE,UNKNOWN
MTA_101216,101216,PROSPECT AV/RITTER PL,40.831304,-73.896717,N,UNKNOWN
MTA_101217,101217,PROSPECT AV/BOSTON RD,40.833425,-73.896262,N,UNKNOWN
MTA_101218,101218,CROTONA AV/CLAREMONT PKWY,40.83641,-73.897722,N,UNKNOWN
MTA_101219,101219,CROTONA AV/E 175 ST,40.843059,-73.893135,NE,UNKNOWN
MTA_101223,101223,CROTONA AV/E 180 ST,40.847998,-73.888859,NE,UNKNOWN
MTA_101224,101224,CROTONA AV/E 182 ST,40.850181,-73.88648,NE,UNKNOWN
MTA_101225,101225,CROTONA AV/E 183 ST,40.852023,-73.884493,NE,UNKNOWN
MTA_101226,101226,CROTONA AV/E 187 ST,40.85419,-73.883397,NE,UNKNOWN
MTA_101227,101227,CROTONA AV/EAST FORDHAM RD,40.857189,-73.881892,NE,UNKNOWN
MTA_101236,101236,CROTONA AV/E 189 ST,40.855825,-73.882751,SW,UNKNOWN
MTA_101237,101237,CROTONA AV/E 187 ST,40.853612,-73.883865,SW,UNKNOWN
MTA_101238,101238,CROTONA AV/E 183 ST,40.851521,-73.885057,SW,UNKNOWN
MTA_101239,101239,CROTONA AV/E 182 ST,40.850101,-73.886813,SW,UNKNOWN
MTA_101240,101240,CROTONA AV/E 180 ST,40.848264,-73.888822,SW,UNKNOWN
MTA_101244,101244,CROTONA AV/E 175 ST,40.842492,-73.893908,SW,UNKNOWN
MTA_101245,101245,CROTONA AV/CLAREMONT PKWY,40.836561,-73.897783,S,UNKNOWN
MTA_101246,101246,PROSPECT AV/BOSTON RD,40.833615,-73.896504,SE,UNKNOWN
MTA_101247,101247,PROSPECT AV/RITTER PL,40.830697,-73.897099,S,UNKNOWN
MTA_101248,101248,PROSPECT AV/E 169 ST,40.829276,-73.897739,SW,UNKNOWN
MTA_101249,101249,PROSPECT AV/HOME ST,40.827551,-73.898472,SW,UNKNOWN
MTA_101250,101250,PROSPECT AV/E 166 ST,40.825398,-73.899317,S,UNKNOWN
MTA_101252,101252,PROSPECT AV/E 163 ST,40.82176,-73.900835,S,UNKNOWN
MTA_101253,101253,PROSPECT AV/WESTCHESTER AV,40.819894,-73.901588,SW,UNKNOWN
MTA_101254,101254,PROSPECT AV/E 156 ST,40.81706,-73.902782,S,UNKNOWN
MTA_101255,101255,PROSPECT AV/E 152 ST,40.81482,-73.903621,S,UNKNOWN
MTA_101256,101256,PROSPECT AV/E 149 ST,40.812347,-73.90448,S,UNKNOWN
MTA_101262,101262,E 135 ST/CYPRESS AV,40.803722,-73.915621,W,UNKNOWN
MTA_102192,102192,E 138 ST/CYPRESS AV,40.80555,-73.914666,SE,UNKNOWN
MTA_103599,103599,CROTONA AV/CROTONA PARK,40.839932,-73.895573,NE,UNKNOWN
MTA_103600,103600,CROTONA AVE/CROTONA PARK,40.839442,-73.896007,SW,UNKNOWN
MTA_103796,103796,E 135 ST/ST ANN'S AV,40.804901,-73.91868,NW,UNKNOWN
MTA_103914,103914,E 135 ST/ST ANN'S AV,40.804846,-73.918554,NW,UNKNOWN
MTA_104017,104017,FORDHAM PLAZA/BUS TERMINAL,40.860236,-73.890885,NE,UNKNOWN
MTA_104018,104018,FORDHAM PLAZA/BUS TERMINAL,40.860164,-73.890964,NE,UNKNOWN
MTA_104277,104277,SAINT ANN'S AV/E 138 ST,40.806692,-73.917435,NE,UNKNOWN
MTA_104278,104278,SAINT ANN'S AV/E 140 ST,40.808259,-73.916397,NE,UNKNOWN
MTA_104279,104279,SAINT ANN'S AV/SAINT MARY'S ST,40.810507,-73.915101,NE,UNKNOWN
MTA_104280,104280,SAINT ANN'S AV/E 146 ST,40.81198,-73.914225,NE,UNKNOWN
MTA_104281,104281,SAINT ANN'S AV/E 149 ST,40.814112,-73.913075,SW,UNKNOWN
MTA_104282,104282,SAINT ANN'S AV/E 146 ST,40.812396,-73.914062,SW,UNKNOWN
MTA_104283,104283,SAINT ANN'S AV/E 143 ST,40.810518,-73.915151,SW,UNKNOWN
MTA_104284,104284,SAINT ANN'S AV/E 141 ST,40.80824,-73.91661,SW,UNKNOWN
MTA_104285,104285,E 138 ST/SAINT ANN'S AV,40.806642,-73.917271,SE,UNKNOWN
MTA_802079,802079,CROTONA AV/TREMONT AV,40.84551,-73.890987,NE,UNKNOWN
MTA_802080,802080,CROTONA AV/TREMONT AV,40.845322,-73.891254,SW,UNKNOWN
MTA_902016,902016,UNION AV/HOME ST,40.827438,-73.899831,NE,UNKNOWN
MTA_101137,101137,BAINBRIDGE AV/E 212 ST,40.883777,-73.877631,N,UNKNOWN
MTA_101138,101138,BAINBRIDGE AV/JEROME AV,40.886792,-73.877784,N,UNKNOWN
MTA_101140,101140,E 233 ST/NAPIER AV,40.89568,-73.874901,E,UNKNOWN
MTA_101142,101142,E 233 ST/KEPLER AV,40.89659,-73.870592,E,UNKNOWN
MTA_101146,101146,WEBSTER AV/NEREID AV,40.900897,-73.861513,N,UNKNOWN
MTA_101147,101147,NEREID AV/CARPENTER AV,40.899354,-73.856861,E,UNKNOWN
MTA_101148,101148,NEREID AV/WHITE PLAINS RD,40.89844,-73.854552,E,UNKNOWN
MTA_101149,101149,NEREID AV/BYRON AV,40.897757,-73.852785,E,UNKNOWN
MTA_101150,101150,NEREID AV/BRUNER AV,40.898475,-73.849271,E,UNKNOWN
MTA_101152,101152,BAYCHESTER AV/PITMAN AV,40.896328,-73.845091,S,UNKNOWN
MTA_101153,101153,BAYCHESTER AV/EDENWALD AV,40.892974,-73.843749,S,UNKNOWN
MTA_101154,101154,E 233 ST/BAYCHESTER AV,40.888451,-73.841455,E,UNKNOWN
MTA_101155,101155,E 233 ST/MURDOCK AV,40.888592,-73.838741,E,UNKNOWN
MTA_101156,101156,E 233 ST/SETON AV,40.888976,-73.836006,E,UNKNOWN
MTA_101157,101157,E 233 ST/SECOR AV,40.889132,-73.831801,E,UNKNOWN
MTA_101158,101158,DYRE AV/LIGHT ST,40.88789,-73.831353,S,UNKNOWN
MTA_101159,101159,DYRE AV/BOSTON RD,40.884825,-73.83149,S,UNKNOWN
MTA_101160,101160,BOSTON RD/CONNER ST,40.885811,-73.828096,NE,UNKNOWN
MTA_101161,101161,MCOWEN AV/BOSTON RD,40.889269,-73.820322,SE,UNKNOWN
MTA_101162,101162,HOLLERS AV/ROPES AV,40.888055,-73.81792,NE,UNKNOWN
MTA_101163,101163,ROPES AV/BOSTON RD,40.889844,-73.819521,NW,UNKNOWN
MTA_101164,101164,NEREID AV/MURDOCK AV,40.899847,-73.843035,E,UNKNOWN
MTA_101165,101165,NEREID AV/MUNDY LA,40.900482,-73.840125,E,UNKNOWN
MTA_101166,101166,MUNDY LN/PITMAN AV,40.897981,-73.839679,SW,UNKNOWN
MTA_101167,101167,ROPES AV/BOSTON RD,40.88997,-73.819647,NW,UNKNOWN
MTA_101169,101169,DYRE AV/BOSTON RD,40.885069,-73.831237,N,UNKNOWN
MTA_101170,101170,DYRE AV/LIGHT ST,40.888242,-73.831214,N,UNKNOWN
MTA_101171,101171,E 233 ST/DYRE AV,40.889262,-73.831731,W,UNKNOWN
MTA_101173,101173,E 233 ST/SETON AV,40.888887,-73.836864,W,UNKNOWN
MTA_101174,101174,E 233 ST/MURDOCK AV,40.888787,-73.839695,W,UNKNOWN
MTA_101175,101175,BAYCHESTER AV/E 233 ST,40.888826,-73.841976,N,UNKNOWN
MTA_101176,101176,BAYCHESTER AV/EDENWALD AV,40.893232,-73.843722,N,UNKNOWN
MTA_101177,101177,BAYCHESTER AV/PITMAN AV,40.896567,-73.844945,N,UNKNOWN
MTA_101178,101178,SANFORD BLVD/S 11 AV,40.897937,-73.839093,E,UNKNOWN
MTA_101179,101179,NEREID AV/SETON AV,40.90041,-73.840943,W,UNKNOWN
MTA_101180,101180,NEREID AV/MURDOCK AV,40.899812,-73.843671,W,UNKNOWN
MTA_101181,101181,NEREID AV/BAYCHESTER AV,40.899209,-73.84657,W,UNKNOWN
MTA_101182,101182,NEREID AV/BRUNER AV,40.898445,-73.85003,W,UNKNOWN
MTA_101183,101183,NEREID AV/BYRON AV,40.897927,-73.852394,W,UNKNOWN
MTA_101184,101184,NEREID AV/WHITE PLAINS RD,40.898456,-73.854085,W,UNKNOWN
MTA_101185,101185,NEREID AV/CARPENTER AV,40.899725,-73.857316,W,UNKNOWN
MTA_101186,101186,WEBSTER AV/E 240 ST,40.900752,-73.861803,S,UNKNOWN
MTA_101187,101187,WEBSTER AV/E 235 ST,40.897767,-73.862641,S,UNKNOWN
MTA_101188,101188,WEBSTER AV/E 233 ST,40.895553,-73.863604,SW,UNKNOWN
MTA_101189,101189,E 233 ST/KATONAH AV,40.896122,-73.866783,W,UNKNOWN
MTA_101190,101190,E 233 ST/KEPLER AV,40.896662,-73.870394,W,UNKNOWN
MTA_101192,101192,E 233 ST/NAPIER AV,40.895739,-73.875215,W,UNKNOWN
MTA_101193,101193,BAINBRIDGE AV/JEROME AV,40.886637,-73.877852,S,UNKNOWN
MTA_101194,101194,BAINBRIDGE AV/E 212 ST,40.883145,-73.877844,S,UNKNOWN
MTA_102979,102979,E 233 ST/JEROME AV,40.895247,-73.87957,E,UNKNOWN
MTA_103050,103050,NEREID AV/EDSON AV,40.899061,-73.846603,E,UNKNOWN
MTA_103101,103101,BOSTON RD/PROVOST AV,40.885675,-73.828741,SW,UNKNOWN
MTA_103466,103466,WEBSTER AV/E 235 ST,40.89812,-73.862301,N,UNKNOWN
MTA_103662,103662,E 233 ST/KATONAH AV,40.895954,-73.866552,E,UNKNOWN
MTA_103761,103761,BAYCHESTER AV/CRAWFORD AV,40.885054,-73.84039,NW,UNKNOWN
MTA_103800,103800,JEROME AV/E 233 ST,40.894716,-73.88025,S,UNKNOWN
MTA_103904,103904,WEBSTER AV/E 233 ST,40.895673,-73.863253,NE,UNKNOWN
MTA_103908,103908,BOSTON RD/ROPES AV,40.889697,-73.820597,SW,UNKNOWN
MTA_104256,104256,MUNDY LA/NEREID AV,40.900501,-73.839901,NW,UNKNOWN
MTA_104257,104257,BAYCHESTER AV/STRANG AV,40.890232,-73.842718,S,UNKNOWN
MTA_104260,104260,PITMAN AV/MURDOCK AV,40.897308,-73.842654,W,UNKNOWN
MTA_104261,104261,PITMAN AV/HILL AV,40.8974,-73.841425,E,UNKNOWN
MTA_104351,104351,BAYCHESTER AV/STRANG AV,40.890282,-73.842587,N,UNKNOWN
MTA_101021,101021,3 AV/E 153 ST,40.818712,-73.914144,NE,UNKNOWN
MTA_101027,101027,3 AV/E 166 ST,40.828592,-73.906796,N,UNKNOWN
MTA_101028,101028,3 AV/E 168 ST,40.831331,-73.905596,NE,UNKNOWN
MTA_101029,101029,3 AV/E 169 ST,40.833076,-73.904686,NE,UNKNOWN
MTA_101030,101030,3 AV/ST PAULS PL,40.836219,-73.902564,NE,UNKNOWN
MTA_101034,101034,3 AV/E 175 ST,40.844489,-73.897255,NE,UNKNOWN
MTA_101036,101036,3 AV/E 180 ST,40.850925,-73.893834,NE,UNKNOWN
MTA_101055,101055,3 AV/ST PAULS PL,40.835687,-73.903194,SW,UNKNOWN
MTA_101057,101057,3 AV/E 168 ST,40.830768,-73.906088,SW,UNKNOWN
MTA_101058,101058,3 AV/E 166 ST,40.827511,-73.907451,S,UNKNOWN
MTA_101059,101059,3 AV/E 163 ST,40.823866,-73.908942,SW,UNKNOWN
MTA_101061,101061,3 AV/E 158 ST,40.821236,-73.912453,SW,UNKNOWN
MTA_101063,101063,3 AV/E 154 ST,40.818704,-73.914396,SW,UNKNOWN
MTA_101066,101066,3 AV/E 150 ST,40.816142,-73.917547,SW,UNKNOWN
MTA_101401,101401,3 AV/E 163 ST,40.824381,-73.908417,N,UNKNOWN
MTA_102938,102938,3 AV/E FORDHAM RD,40.860945,-73.890313,NE,UNKNOWN
MTA_102948,102948,3 AV/E 183 ST,40.853917,-73.891132,SW,UNKNOWN
MTA_102949,102949,3 AV/E 180 ST,40.850826,-73.894052,SW,UNKNOWN
MTA_102953,102953,3 AV/E 169 ST,40.832911,-73.905044,SW,UNKNOWN
MTA_103092,103092,3 AV/WASHINGTON AV,40.857137,-73.891208,S,UNKNOWN
MTA_103266,103266,3 AV/CLAREMONT PKWY,40.838304,-73.901199,SW,UNKNOWN
MTA_103737,103737,3 AV/EAST TREMONT AV,40.847019,-73.89588,NE,UNKNOWN
MTA_104001,104001,3 AV/E 183 ST,40.853852,-73.891067,NE,UNKNOWN
MTA_104222,104222,3 AV/E 188 ST,40.858468,-73.891007,N,UNKNOWN
MTA_104223,104223,3 AV/E 189 ST,40.860483,-73.890837,SW,UNKNOWN
MTA_104266,104266,3 AV/E 182 ST,40.852555,-73.892487,SW,UNKNOWN
MTA_104347,104347,3 AV/E 157 ST,40.820896,-73.91249,NE,UNKNOWN
MTA_104371,104371,3 AV/CLAREMONT PKWY,40.838042,-73.90119,NE,UNKNOWN
MTA_104515,104515,3 AV/WESTCHESTER AV,40.816492,-73.916829,NE,UNKNOWN
MTA_104598,104598,3 AV/CROSS BRONX EXPWY,40.84331,-73.898018,SW,UNKNOWN
MTA_104599,104599,3 AV/E 173 ST,40.841157,-73.898918,NE,UNKNOWN
MTA_104600,104600,3 AV/E 173 ST,40.840658,-73.899441,SW,UNKNOWN
MTA_902251,902251,3 AV/E TREMONT AV,40.846342,-73.896413,SW,UNKNOWN
MTA_501134,501134,WILLETS POINT BLVD/PARSONS BLVD,40.776783,-73.824131,W,UNKNOWN
MTA_501172,501172,CROSS ISLAND PKWY/CLINTONVILLE ST,40.786303,-73.809539,E,UNKNOWN
MTA_501175,501175,154 ST/14 AV,40.789755,-73.807496,N,UNKNOWN
MTA_501184,501184,166 ST/POWELLS COVE BLVD,40.793838,-73.797422,N,UNKNOWN
MTA_501196,501196,154 ST/14 AV,40.789133,-73.807732,S,UNKNOWN
MTA_502717,502717,FRANCIS LEWIS BLVD/160 ST,40.781506,-73.803198,NW,UNKNOWN
MTA_502719,502719,FRANCIS LEWIS BLVD/16 AV,40.785157,-73.805497,NW,UNKNOWN
MTA_502736,502736,FRANCIS LEWIS BLVD/17 AV,40.783135,-73.80459,SE,UNKNOWN
MTA_504476,504476,39 AV /138 ST,40.760769,-73.827944,E,UNKNOWN
MTA_504989,504989,ROOSEVELT AV/MAIN ST,40.759655,-73.829938,W,UNKNOWN
MTA_505121,505121,39 AV/LIPPMAN PLAZA,40.760694,-73.828177,E,UNKNOWN
MTA_505126,505126,154 ST/9 AV,40.793624,-73.806972,N,UNKNOWN
MTA_505127,505127,POWELLS COVE BLVD/158 ST,40.794381,-73.803329,E,UNKNOWN
MTA_505128,505128,POWELLS COVE BLVD/159 ST,40.794439,-73.802721,W,UNKNOWN
MTA_505129,505129,154 ST/POWELLS COVE BLVD,40.79441,-73.806997,S,UNKNOWN
MTA_505423,505423,WILLETS POINT BLVD/20 RD,40.779827,-73.803325,SW,UNKNOWN
MTA_551012,551012,LINDEN PL/32 AV,40.768058,-73.831981,N,UNKNOWN
MTA_551015,551015,LINDEN PL/31 RD,40.769038,-73.832516,SE,UNKNOWN
MTA_551143,551143,28 AV/141 ST,40.773008,-73.827405,E,UNKNOWN
MTA_551146,551146,WILLETS POINT BLVD/149 ST,40.776544,-73.817474,W,UNKNOWN
MTA_551148,551148,139 ST/28 RD,40.771839,-73.829668,S,UNKNOWN
MTA_552927,552927,WILLETS POINT BLVD/154 ST,40.778221,-73.808991,W,UNKNOWN
MTA_552928,552928,WILLETS POINT BLVD/154 ST,40.778002,-73.809353,E,UNKNOWN
MTA_553163,553163,LINDEN PL/35 AV,40.764908,-73.830583,N,UNKNOWN
MTA_553164,553164,LINDEN PL/35 AV,40.764798,-73.830814,S,UNKNOWN
MTA_553291,553291,31 RD/138 ST,40.770228,-73.830386,NE,UNKNOWN
MTA_553320,553320,WILLETS POINT BLVD/149 ST,40.77648,-73.817197,E,UNKNOWN
MTA_804030,804030,166 ST/POWELLS COVE BLVD,40.793805,-73.797415,N,UNKNOWN
MTA_401183,401183,E 14 ST/AVENUE A,40.730455,-73.980421,NW,UNKNOWN
MTA_401194,401194,E 14 ST/AVENUE A,40.730404,-73.980445,SE,UNKNOWN
MTA_404271,404271,E 14 ST/UNIVERSITY PL,40.735177,-73.991881,E,UNKNOWN
MTA_405576,405576,AVENUE A/E 5 ST,40.724805,-73.984499,SW,UNKNOWN
MTA_405577,405577,AVENUE A/EAST HOUSTON ST,40.72236,-73.986267,SW,UNKNOWN
MTA_300447,300447,KINGS HWY/E 16 ST,40.608965,-73.95758,E,UNKNOWN
MTA_300682,300682,KINGS HWY/TROY AV,40.625514,-73.93357,NE,UNKNOWN
MTA_308769,308769,PENNSYLVANIA AV/SCHROEDERS AV,40.647641,-73.881773,SE,UNKNOWN
MTA_308865,308865,PENNSYLVANIA AV/VANDALIA AV,40.650686,-73.88462,NW,UNKNOWN
MTA_308871,308871,KINGS HWY/FLATBUSH AV,40.622325,-73.936666,E,UNKNOWN
MTA_801194,801194,KINGS HWY/AVENUE K,40.625559,-73.933602,SW,UNKNOWN
MTA_505215,505215,JACKSON AV/THOMSON AV,40.746709,-73.943285,E,UNKNOWN
MTA_904212,904212,28 ST/QUEENS PLAZA SOUTH,40.749556,-73.939123,NE,UNKNOWN
MTA_904237,904237,QUEENS PLAZA SOUTH/28 ST,40.749703,-73.939006,NE,UNKNOWN
MTA_904354,904354,JACKSON AV/49 AV,40.743131,-73.954018,S,UNKNOWN
MTA_904355,904355,JACKSON AV/49 AV,40.742971,-73.954065,S,UNKNOWN
MTA_904356,904356,JACKSON AV/11 ST,40.743225,-73.951182,NE,UNKNOWN
MTA_504484,504484,ROOSEVELT AV/WILLETS POINT BLVD STATION,40.754521,-73.845747,E,UNKNOWN
MTA_551902,551902,MAIN ST/39 AV,40.760332,-73.830625,SE,UNKNOWN
MTA_804129,804129,ROOSEVELT AV/SHEA RD,40.755349,-73.843451,W,UNKNOWN
MTA_804130,804130,ROOSEVELT AV/MAIN ST,40.759443,-73.830299,E,UNKNOWN
MTA_804136,804136,ROOSEVELT AV/MAIN ST,40.759526,-73.830351,W,UNKNOWN
MTA_503298,503298,QUEENS BLVD/41 ST,40.743433,-73.92314,E,UNKNOWN
MTA_503299,503299,QUEENS BLVD/45 ST,40.743113,-73.920029,E,UNKNOWN
MTA_503306,503306,ROOSEVELT AV/61 ST,40.745576,-73.903286,E,UNKNOWN
MTA_503309,503309,ROOSEVELT AV/69 ST,40.746289,-73.89647,E,UNKNOWN
MTA_503321,503321,ROOSEVELT AV/69 ST,40.746333,-73.896771,W,UNKNOWN
MTA_503324,503324,ROOSEVELT AV/61 ST,40.745631,-73.903362,W,UNKNOWN
MTA_503330,503330,QUEENS BLVD/46 ST,40.743336,-73.918117,W,UNKNOWN
MTA_503333,503333,QUEENS BLVD/41 ST,40.743963,-73.923515,W,UNKNOWN
MTA_503336,503336,QUEENS BLVD/35 ST,40.744626,-73.929584,W,UNKNOWN
MTA_505192,505192,ROOSEVELT AV/75 ST,40.746894,-73.890609,E,UNKNOWN
MTA_551614,551614,QUEENS PLAZA SOUTH/28 ST,40.749854,-73.939193,SE,UNKNOWN
MTA_804212,804212,QUEENS BLVD/33 ST,40.744478,-73.931893,E,UNKNOWN
MTA_804213,804213,ROOSEVELT AV/52 ST,40.744149,-73.912387,E,UNKNOWN
MTA_804214,804214,ROOSEVELT AV/BROADWAY,40.74678,-73.891819,E,UNKNOWN
MTA_804215,804215,ROOSEVELT AV/52 ST,40.744214,-73.912407,W,UNKNOWN
MTA_804216,804216,JACKSON AV/QUEENS BLVD,40.748819,-73.937879,W,UNKNOWN
MTA_500008,500008,HILLSIDE AV/182 PL,40.713574,-73.77985,E,UNKNOWN
MTA_500157,500157,FARMERS BLVD/ROCKAWAY BLVD,40.659841,-73.773244,E,UNKNOWN
MTA_500247,500247,FARMERS BLVD/ROCKAWAY BLVD,40.659805,-73.773671,W,UNKNOWN
MTA_500687,500687,SPRINGFIELD BLVD/144 AV,40.667131,-73.757121,NE,UNKNOWN
MTA_500688,500688,SPRINGFIELD BLVD/143 AV,40.66832,-73.756662,N,UNKNOWN
MTA_500690,500690,SPRINGFIELD BLVD/141 AV,40.671935,-73.756343,N,UNKNOWN
MTA_501320,501320,HILLSIDE AV/168 PL,40.710435,-73.793486,E,UNKNOWN
MTA_501324,501324,HILLSIDE AV/178 ST,40.712275,-73.784937,E,UNKNOWN
MTA_502792,502792,FRANCIS LEWIS BLVD/89 AV,40.719265,-73.75824,SE,UNKNOWN
MTA_502794,502794,FRANCIS LEWIS BLVD/93 AV,40.715969,-73.755785,SE,UNKNOWN
MTA_502795,502795,FRANCIS LEWIS BLVD/JAMAICA AV,40.713976,-73.754288,SE,UNKNOWN
MTA_502796,502796,FRANCIS LEWIS BLVD/99 AV,40.712722,-73.753582,SE,UNKNOWN
MTA_502798,502798,FRANCIS LEWIS BLVD/104 AV,40.70997,-73.752438,SE,UNKNOWN
MTA_502800,502800,FRANCIS LEWIS BLVD/HOLLIS AV,40.706984,-73.75116,SE,UNKNOWN
MTA_502802,502802,FRANCIS LEWIS BLVD/112 AV,40.703973,-73.749797,SE,UNKNOWN
MTA_502804,502804,FRANCIS LEWIS BLVD/MURDOCK AV,40.701211,-73.748601,SE,UNKNOWN
MTA_502807,502807,FRANCIS LEWIS BLVD/116 AV,40.697597,-73.746929,SE,UNKNOWN
MTA_502808,502808,FRANCIS LEWIS BLVD/LINDEN BLVD,40.696201,-73.746301,S,UNKNOWN
MTA_502809,502809,FRANCIS LEWIS BLVD/NASHVILLE BLVD,40.693683,-73.745186,SE,UNKNOWN
MTA_502810,502810,SPRINGFIELD BLVD/120 AV,40.691229,-73.746377,SW,UNKNOWN
MTA_502812,502812,SPRINGFIELD BLVD/122 AV,40.687591,-73.748861,SW,UNKNOWN
MTA_502813,502813,SPRINGFIELD BLVD/197 ST,40.68543,-73.750495,SW,UNKNOWN
MTA_502815,502815,SPRINGFIELD BLVD/LUCAS ST,40.682311,-73.752049,SW,UNKNOWN
MTA_502816,502816,SPRINGFIELD BLVD/MERRICK BLVD,40.680391,-73.753334,SW,UNKNOWN
MTA_502818,502818,SPRINGFIELD BLVD/EASTGATE PLAZA,40.675511,-73.755983,S,UNKNOWN
MTA_502819,502819,SPRINGFIELD BLVD/139 AV,40.673081,-73.756328,S,UNKNOWN
MTA_502825,502825,SPRINGFIELD BLVD/145 AV,40.664984,-73.758307,NE,UNKNOWN
MTA_502830,502830,SPRINGFIELD BLVD/138 RD,40.674091,-73.755987,N,UNKNOWN
MTA_502831,502831,SPRINGFIELD BLVD/EASTGATE PLAZA,40.675708,-73.755691,N,UNKNOWN
MTA_502832,502832,SPRINGFIELD BLVD/136 AV,40.678091,-73.75446,NE,UNKNOWN
MTA_502834,502834,SPRINGFIELD BLVD/132 RD,40.682646,-73.751548,N,UNKNOWN
MTA_502836,502836,SPRINGFIELD BLVD/130 AV,40.685832,-73.749986,NE,UNKNOWN
MTA_502837,502837,SPRINGFIELD BLVD/MONTEFIORE CEMETERY,40.68803,-73.748257,NE,UNKNOWN
MTA_502840,502840,FRANCIS LEWIS BLVD/SPRINGFIELD BLVD,40.693817,-73.745015,NW,UNKNOWN
MTA_502841,502841,FRANCIS LEWIS BLVD/LINDEN BLVD,40.696477,-73.74621,N,UNKNOWN
MTA_502842,502842,FRANCIS LEWIS BLVD/116 AV,40.69785,-73.74685,NW,UNKNOWN
MTA_502844,502844,FRANCIS LEWIS BLVD/MURDOCK AV,40.701911,-73.74867,NW,UNKNOWN
MTA_502846,502846,FRANCIS LEWIS BLVD/112 AV,40.704598,-73.749883,NW,UNKNOWN
MTA_502848,502848,FRANCIS LEWIS BLVD/HOLLIS AV,40.707675,-73.751256,NW,UNKNOWN
MTA_502851,502851,FRANCIS LEWIS BLVD/100 AV,40.712354,-73.753194,NW,UNKNOWN
MTA_502852,502852,FRANCIS LEWIS BLVD/JAMAICA AV,40.714211,-73.754186,NW,UNKNOWN
MTA_502853,502853,FRANCIS LEWIS BLVD/93 AV,40.716609,-73.755992,NW,UNKNOWN
MTA_502855,502855,FRANCIS LEWIS BLVD/89 AV,40.719542,-73.758153,NW,UNKNOWN
MTA_503073,503073,SPRINGFIELD BLVD/141 AV,40.671214,-73.756553,S,UNKNOWN
MTA_503971,503971,SPRINGFIELD BLVD/143 AV,40.668435,-73.756847,S,UNKNOWN
MTA_504533,504533,204 ST/111 AV BAY 3,40.706151,-73.753393,NW,UNKNOWN
MTA_505096,505096,HILLSIDE AV/187 PL,40.714833,-73.774515,E,UNKNOWN
MTA_505124,505124,SPRINGFIELD BLVD/ 135 AV,40.678588,-73.754625,SW,UNKNOWN
MTA_505260,505260,SPRINGFIELD BLVD/MERRICK BLVD,40.679952,-73.753097,NE,UNKNOWN
MTA_505373,505373,168 ST/JAMAICA BUS TERMINAL,40.707694,-73.792993,W,UNKNOWN
MTA_505400,505400,SPRINGFIELD BLVD/SPRINGFIELD LN,40.660895,-73.761005,S,UNKNOWN
MTA_552309,552309,147 AV/184 ST,40.659831,-73.763996,W,UNKNOWN
MTA_552312,552312,147 AV/GUY R BREWER BLVD,40.660349,-73.767825,W,UNKNOWN
MTA_552313,552313,147 AV/GUY R BREWER BLVD,40.660176,-73.767517,E,UNKNOWN
MTA_552362,552362,SPRINGFIELD BLVD/SOUTH CONDUIT AV,40.665495,-73.758428,SW,UNKNOWN
MTA_700075,700075,147 AV/184 ST,40.659715,-73.764067,E,UNKNOWN
MTA_700076,700076,SPRINGFIELD BLVD/SPRINGFIELD LN,40.661165,-73.760859,N,UNKNOWN
MTA_500004,500004,HILLSIDE AV/171 ST,40.71144,-73.790887,E,UNKNOWN
MTA_500010,500010,HILLSIDE AV/187 ST,40.714481,-73.775904,E,UNKNOWN
MTA_500012,500012,HILLSIDE AV/191 ST,40.716032,-73.770711,E,UNKNOWN
MTA_500014,500014,HILLSIDE AV/195 PL,40.717362,-73.767011,NE,UNKNOWN
MTA_500017,500017,HILLSIDE AV/202 ST,40.719903,-73.762044,NE,UNKNOWN
