timestamp,event_type,side,price,size,order_id
34370.559957379,add,ask,578.19,100.0,21171839
34370.560476404,cancel,ask,578.19,100.0,21171839
34370.560476404,add,ask,578.12,100.0,21171847
34370.566072531,cancel,ask,578.12,100.0,21171847
34370.566072531,add,ask,578.14,100.0,21171950
34370.566925289,cancel,ask,578.14,100.0,21171950
34370.566925289,add,ask,578.17,100.0,21171960
34370.567739661,cancel,ask,578.17,100.0,21171960
34370.567739661,add,ask,578.12,100.0,21171971
34370.569350265,cancel,ask,578.12,100.0,21171971
34370.569350265,add,ask,578.14,100.0,21171994
34370.56976817,cancel,ask,578.14,100.0,21171994
34370.56976817,add,ask,578.17,100.0,21172005
34370.570526383,cancel,ask,578.17,100.0,21172005
34370.570526383,add,ask,578.21,100.0,21172020
34370.595159411,cancel,ask,578.21,100.0,21172020
34370.597288012,add,ask,578.12,100.0,21172467
34372.805343323,cancel,ask,578.12,100.0,21172467
34372.805343323,add,ask,578.16,100.0,21208040
34373.088059677,cancel,bid,577.09,100.0,21171669
34374.015465907,cancel,ask,578.16,100.0,21208040
34374.015465907,add,ask,578.18,100.0,21227287
34375.036749992,cancel,ask,578.18,100.0,21227287
34375.036749992,add,ask,578.19,100.0,21242695
34375.802448013,add,ask,578.0,50.0,21256015
34376.554343306,add,ask,577.67,100.0,21268145
34378.703059618,cancel,ask,577.67,100.0,21268145
34378.742053074,add,ask,577.61,100.0,21299341
34379.600368604,add,ask,577.58,20.0,21310770
34379.600560069,add,ask,577.58,30.0,21310773
34382.807318897,add,ask,577.56,100.0,21388849
34383.35431402,add,ask,577.5,20.0,21396866
34383.354442829,add,ask,577.5,30.0,21396868
34384.359533612,trade,ask,577.5,20.0,21396866
34384.359533612,trade,ask,577.5,30.0,21396868
34384.386050864,add,ask,577.51,100.0,21412854
34384.386155156,trade,ask,577.51,100.0,21412854
34384.536453378,add,bid,577.18,100.0,21415365
34384.55573736,cancel,bid,577.18,100.0,21415365
34385.482014395,add,bid,577.18,100.0,21433754
34385.915775068,add,ask,577.9,100.0,21440500
34385.93610277,cancel,bid,577.18,100.0,21433754
34385.936265714,add,bid,577.0,300.0,21440777
34385.936314278,add,bid,577.0,100.0,21440780
34387.49748834,cancel,ask,577.9,100.0,21440500
34387.497649286,cancel,bid,577.0,300.0,21440777
34387.497695582,cancel,bid,577.0,100.0,21440780
34388.004600127,add,bid,577.31,100.0,21487299
34394.123792032,add,ask,577.63,1.0,21606071
34397.167820826,add,bid,577.31,5.0,21683064
34397.909532458,cancel,bid,577.31,100.0,21487299
34397.978725179,add,ask,577.54,1.0,21703133
34397.983262026,trade,ask,577.54,1.0,21703133
34400.302376448,trade,ask,577.6,1.0,hidden_990
34400.302556521,trade,ask,577.6,1.0,hidden_991
34400.302674642,trade,ask,577.63,1.0,21606071
34402.474463353,add,ask,577.96,100.0,21802864
34404.487518642,add,ask,577.95,100.0,21830439
34416.033387793,add,ask,577.95,100.0,22004653
34416.037087135,cancel,ask,577.95,100.0,22004653
34417.171005023,add,ask,577.95,100.0,22022158
34419.17998631,cancel,ask,577.95,100.0,21830439
34419.18051696,cancel,ask,577.95,100.0,22022158
34419.632733496,trade,bid,577.31,5.0,21683064
34420.063635141,add,ask,577.96,100.0,22073677
34420.096659217,cancel,ask,577.96,100.0,22073677
34420.097867508,add,ask,577.96,100.0,22074281
34420.140833058,cancel,ask,577.96,100.0,22074281
34423.642073626,add,ask,577.19,200.0,22131999
34424.746297188,cancel,ask,577.19,200.0,22131999
34424.746763708,add,ask,577.96,100.0,22150735
34424.778054003,trade,bid,577.0,2.0,1378648
